,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R
Vermis_8,0.1222152776267944,0.5106646424660379,0.2433568300438185,0.2548438050945733,-0.012152334530712974,0.2889771517304548,0.1411553429111209,0.28110482032678274,0.40151952540601504,0.028327697872782436,1.0,0.3590471036097543,0.2053568624294279,0.014294457776901193,0.19490496308691035,0.15520096396163247,0.1986162963858738,0.22384488496735,-0.2773552988244556,-0.11964909575418337,0.26396240723541947,0.32740963230700426,0.14942052919342538,-0.06441031028006337,0.3174811406931341,0.4484175665694077,0.3370088134123409,0.0485927161581678,0.2131781981534147,0.1611306371528078
Thal_AV_L,0.30808198657885205,0.8219556815253186,0.241716490756922,0.5348127626641276,0.2498956211916323,0.4002021504461377,0.2469059283114741,0.279557389076936,0.5787047577337233,0.13068207403834267,0.3590471036097543,1.0,0.4286592753219062,0.08585698073396082,0.1496224787117477,0.41310153037518954,0.45999363264963383,0.5019735874321238,0.15458917527874974,0.091858851499198,0.31323775112310687,0.22855498919525946,0.40076777188953444,0.0933305572146236,0.33543429520538237,0.635122472338472,0.5198562227822268,0.15818366376941087,0.3115848757506215,0.5240828135270895
Thal_LGN_R,0.4723995026999103,0.2472008351272584,0.4072310718880276,0.09629658887479688,-0.04632538208103981,0.6908453599739535,-0.37364658776544585,0.05679502595061114,0.29376236137602,0.5511584700757131,0.2053568624294279,0.4286592753219062,1.0,-0.34662297643970447,0.07410894834776954,0.657814095788048,0.30469166229199346,0.45315039847645167,0.3261773527908752,-0.3117977533762731,0.6263068810597882,0.29520874401408437,0.4103566616714476,-0.2936081096150734,0.39429617724855687,0.6099294856762993,0.39394997013026667,-0.2758021528859123,-0.18128988959589884,-0.10253115646732128
Paracentral_Lobule_R,-0.037099426597967035,0.1253391918291753,0.2097861248767317,0.5981405933579574,0.4732334800352023,-0.5089717970130943,0.6564334984635922,0.044144208763101496,0.41291729765154317,-0.17199009143039096,0.014294457776901193,0.08585698073396082,-0.34662297643970447,1.0,0.42192562095593383,-0.2347307731287594,0.5882444816711486,0.07462387192681988,0.23715062993181912,0.8966039874889733,0.03979563613382387,0.270452453963367,0.33003934069259677,0.8059235189101585,0.345646932492739,0.14661450659732783,0.2777648580803968,0.46668433170010387,0.8618729724464185,0.2993593382126414
Vermis_9,0.27093156288767045,0.2459263823830689,0.26655210747449665,0.5394639886811267,0.1095316560429011,0.24569778916925772,0.317098246714941,0.4593005528616525,0.6088756592259846,0.31712078150501166,0.19490496308691035,0.1496224787117477,0.07410894834776954,0.42192562095593383,1.0,0.067741830849375,0.5366419312430643,0.12707825179322282,0.022408897480131813,0.3029746272196319,0.10601917111824562,0.4015018969908838,0.295266987601034,0.3156640953082848,0.512094702828961,0.35902847892000644,0.3306919262750245,0.243039932577354,0.4147962225300283,0.15203441542807747
Amygdala_R,0.5894085726145466,0.2572139724637822,0.5890952752107773,0.3039514653975494,0.16661033342384746,0.5982369504558158,-0.30525080748636785,0.08703363322427791,0.40215857096726115,0.6137490583129497,0.15520096396163247,0.41310153037518954,0.657814095788048,-0.2347307731287594,0.067741830849375,1.0,0.32632761524431175,0.36512842515439053,0.33097870340892116,-0.18620863342219118,0.532501884826294,0.37067098828293193,0.5065360425292116,-0.1835453462389172,0.32713337649747504,0.6081334415999182,0.5019520062599946,-0.1416196737601988,-0.020918624853772595,0.10752190983717297
Temporal_Sup_L,0.4836925594395728,0.39434496849457645,0.6071539876669788,0.8456869107630415,0.4450291353691425,0.13021749993812964,0.3472501728062888,0.04633731476513274,0.5749280492644873,0.35341697072879635,0.1986162963858738,0.45999363264963383,0.30469166229199346,0.5882444816711486,0.5366419312430643,0.32632761524431175,1.0,0.5691349308645421,0.40504022469300344,0.5810915573904754,0.5871613124263082,0.5615773303724598,0.7723405143338263,0.5169480498086453,0.5794371058965632,0.6700508164105027,0.6226914869975068,0.28744516821142885,0.6879325926490771,0.4814404212732505
ACC_sup_L,0.5296732014648604,0.3614754468258206,0.28849777517961506,0.5115208480725886,0.4258483663461604,0.358286922175729,-0.022329391492010398,-0.10300705251626886,0.15920517043723695,0.46828964217942687,0.22384488496735,0.5019735874321238,0.45315039847645167,0.07462387192681988,0.12707825179322282,0.36512842515439053,0.5691349308645421,1.0,0.27390548437610474,0.1856624686469328,0.6445489597195382,0.4646768201230041,0.7394620559461842,0.3135582191204461,0.17415077626823744,0.6349788645032218,0.25103539137526987,0.10575107635558595,0.17938769997158968,0.43249302018215735
Thal_Re_L,0.33070003094952527,-0.002000509890294302,0.3784067080316159,0.24832702201544748,0.30542582232516746,-0.0068274394838927915,0.009764257164993972,-0.2820639459117788,0.05252323957462012,0.2635684585078343,-0.2773552988244556,0.15458917527874974,0.3261773527908752,0.23715062993181912,0.022408897480131813,0.33097870340892116,0.40504022469300344,0.27390548437610474,1.0,0.3242872052572795,0.4018972202115824,-0.02009463581734216,0.5032631538795438,0.28452307759464285,0.11558888477127612,0.18202209436713784,0.304594939672343,0.027898848280951294,0.2237469716786751,0.10354267717349155
Precentral_L,0.11880538601398469,0.006184486523826757,0.20233098210086933,0.6119180891575415,0.4583637504076426,-0.4366607160272365,0.6577059492000333,-0.03166060332338653,0.3122167424713689,-0.049245965253882064,-0.11964909575418337,0.091858851499198,-0.3117977533762731,0.8966039874889733,0.3029746272196319,-0.18620863342219118,0.5810915573904754,0.1856624686469328,0.3242872052572795,1.0,0.0847638200563536,0.16533235524924603,0.40837020527392326,0.9013048590645768,0.25137561143331005,0.12767229410573738,0.2032083964737527,0.48014769136666197,0.8041236411425473,0.3908337292087724
Raphe_D,0.558658255291354,0.20346057437557744,0.42835666859091204,0.3935692270505497,0.3625782091218293,0.3886808598211796,-0.21441737619558765,-0.1933434736100632,0.2830871657622394,0.49624319972434805,0.26396240723541947,0.31323775112310687,0.6263068810597882,0.03979563613382387,0.10601917111824562,0.532501884826294,0.5871613124263082,0.6445489597195382,0.4018972202115824,0.0847638200563536,1.0,0.543231385292754,0.6997031074064107,0.01431027746081198,0.47714486685227747,0.6249451345788454,0.4138252456238177,-0.3218057404348524,0.1452864996034248,0.0962346612049259
Frontal_Inf_Orb_2_R,0.15116584957935406,0.28552161277017996,0.4443824131747557,0.5539039966538551,0.4053652328527369,0.1642118854636606,-0.12148048815535421,0.05261684275575229,0.3986669195951074,0.36191956565777905,0.32740963230700426,0.22855498919525946,0.29520874401408437,0.270452453963367,0.4015018969908838,0.37067098828293193,0.5615773303724598,0.4646768201230041,-0.02009463581734216,0.16533235524924603,0.543231385292754,1.0,0.5837097199886866,0.18868472533839825,0.4156568090914719,0.7614361941155007,0.3840543695190574,0.04441030435963304,0.36063742630418955,0.254046940024879
Insula_L,0.5414530547055307,0.291800289016184,0.6205518237257016,0.6974440819990889,0.5841107700282202,0.2341028773886046,0.08021288874078718,-0.18332616389830633,0.3211421493465843,0.4868294202608056,0.14942052919342538,0.40076777188953444,0.4103566616714476,0.33003934069259677,0.295266987601034,0.5065360425292116,0.7723405143338263,0.7394620559461842,0.5032631538795438,0.40837020527392326,0.6997031074064107,0.5837097199886866,1.0,0.43233725351550906,0.3768246401845215,0.6836731879234668,0.41081707574463844,0.17060795117580563,0.4547500869106308,0.4893595623325847
Postcentral_L,0.0753645201852097,0.05638340410275952,0.21284370850596124,0.5562237583414922,0.3662849434784205,-0.2920044360715921,0.6062358125363747,-0.04951945246826498,0.2108995222458013,-0.06502641352892434,-0.06441031028006337,0.0933305572146236,-0.2936081096150734,0.8059235189101585,0.3156640953082848,-0.1835453462389172,0.5169480498086453,0.3135582191204461,0.28452307759464285,0.9013048590645768,0.01431027746081198,0.18868472533839825,0.43233725351550906,1.0,0.05779019759324645,0.15052703354062164,0.13859009881434717,0.6966106069272242,0.73399011153463,0.4012141506239874
Vermis_7,0.4224564050323072,0.31426729831346595,0.3684155474211643,0.5305394685559236,0.25784569053764983,0.21263344418153676,0.20490402355739948,0.3930805686751714,0.7780002597438135,0.3054731230088115,0.3174811406931341,0.33543429520538237,0.39429617724855687,0.345646932492739,0.512094702828961,0.32713337649747504,0.5794371058965632,0.17415077626823744,0.11558888477127612,0.25137561143331005,0.47714486685227747,0.4156568090914719,0.3768246401845215,0.05779019759324645,1.0,0.5306088539453647,0.5496997988178474,-0.24081627438241757,0.3418136587926291,0.05449715257004539
Hippocampus_R,0.43082880682356994,0.5921207426902703,0.5739082555716938,0.6684119841056244,0.2955921652564725,0.480252851794457,0.016091776576554657,0.23754465774680505,0.6278136247530486,0.46177801575638583,0.4484175665694077,0.635122472338472,0.6099294856762993,0.14661450659732783,0.35902847892000644,0.6081334415999182,0.6700508164105027,0.6349788645032218,0.18202209436713784,0.12767229410573738,0.6249451345788454,0.7614361941155007,0.6836731879234668,0.15052703354062164,0.5306088539453647,1.0,0.6310220704277418,0.09420608989305386,0.3699232603661086,0.43228778214195657
Cerebellum_10_R,0.34956574909756527,0.47640804565193307,0.6055264313329314,0.541497447409269,0.07711743142693188,0.24969335761747347,0.19465515673485673,0.28223523472751155,0.6995717099229328,0.26261332553248046,0.3370088134123409,0.5198562227822268,0.39394997013026667,0.2777648580803968,0.3306919262750245,0.5019520062599946,0.6226914869975068,0.25103539137526987,0.304594939672343,0.2032083964737527,0.4138252456238177,0.3840543695190574,0.41081707574463844,0.13859009881434717,0.5496997988178474,0.6310220704277418,1.0,0.1337009229540887,0.4214197863838084,0.2519471248512565
Parietal_Sup_L,-0.11025971131675076,0.2261394541106144,0.2660268126383132,0.3674748349302067,-0.055735089853493805,-0.09273007607498059,0.5764283351450412,0.05140742205349133,0.097074814307035,-0.17621618815952111,0.0485927161581678,0.15818366376941087,-0.2758021528859123,0.46668433170010387,0.243039932577354,-0.1416196737601988,0.28744516821142885,0.10575107635558595,0.027898848280951294,0.48014769136666197,-0.3218057404348524,0.04441030435963304,0.17060795117580563,0.6966106069272242,-0.24081627438241757,0.09420608989305386,0.1337009229540887,1.0,0.6050145124577667,0.4873128629785187
Precuneus_L,0.09501083882736691,0.38102540983097793,0.4400302529455413,0.7628723020020415,0.39142960247599246,-0.26819279467816365,0.7548669363658465,0.035544633266530734,0.518419972014368,-0.08002139437590874,0.2131781981534147,0.3115848757506215,-0.18128988959589884,0.8618729724464185,0.4147962225300283,-0.020918624853772595,0.6879325926490771,0.17938769997158968,0.2237469716786751,0.8041236411425473,0.1452864996034248,0.36063742630418955,0.4547500869106308,0.73399011153463,0.3418136587926291,0.3699232603661086,0.4214197863838084,0.6050145124577667,1.0,0.5716865760684602
SupraMarginal_R,0.24189271099128698,0.5584209359109494,0.26893003879911587,0.7394913313176045,0.3052111715858216,3.850582444837051e-06,0.4887373189807038,-0.0017313643322987376,0.280787947346277,0.08966879992227643,0.1611306371528078,0.5240828135270895,-0.10253115646732128,0.2993593382126414,0.15203441542807747,0.10752190983717297,0.4814404212732505,0.43249302018215735,0.10354267717349155,0.3908337292087724,0.0962346612049259,0.254046940024879,0.4893595623325847,0.4012141506239874,0.05449715257004539,0.43228778214195657,0.2519471248512565,0.4873128629785187,0.5716865760684602,1.0
