,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L
Vermis_8,-0.19071107975631577,0.09632201808471247,0.15914341446592858,-0.002577825398877029,0.26307190956556475,-0.15028959804594344,0.09833172658691364,0.2980857022673697,0.06431347536359658,-0.06972978794067339,1.0,0.14693292133344574,-0.02334564992124181,-0.13243041072092382,0.06949133098609099,-0.09375797283136073,0.3487617471185292,0.042796178277963566,0.08969707646259036,-0.16945284282904308,0.13607573791511518,0.09467558702440643,-0.05132923881364433,-0.27206657972422005,-0.09155009214993516,0.023110471384776645,0.029684812451070915,-0.1602698523400182,0.24851685983758545,0.08843154961628868,0.17462263135720116,-0.08676176809073315,-0.3342784032279678,-0.07380840458290996,-0.041984535300928626
Thal_AV_L,0.2104843838511334,0.03169676472474978,0.16860859447500498,0.4332584946255905,-0.17546664408600832,-0.06494584977268442,-0.2997672650371403,0.043759844468119855,-0.08234441686451932,-0.006792455162252025,0.14693292133344574,1.0,-0.2226018811530997,0.3464834220521768,0.3245323493203257,-0.20820139410198987,0.16079637932147814,0.03136254407431458,-0.020526295583894127,0.26127062662809514,0.3922819558680315,0.035546182031473424,-0.043554874310293035,0.38481797552132707,0.4420220851405623,-0.12685694215931795,0.10496038289347454,-0.06697668966108565,0.527915661386208,0.2995000242259356,0.3245197782336243,-0.39257036066045903,0.13926252192928346,-0.265670493051846,0.25571721241865486
Thal_MGN_L,0.014486034835343152,0.3058610771069179,0.054674820552725795,-0.052179245032037795,0.2277396667590067,0.08399371366527086,0.15176307488336493,-0.1700998581696717,0.07030704522399737,0.2190431584495268,-0.02334564992124181,-0.2226018811530997,1.0,-0.1427792362014162,-0.20424421606576115,0.14812865535426983,0.09692540755013991,-0.02458113226749029,0.428893098796996,-0.10758405210228485,0.15720558391575667,0.08884172047953834,0.15915087608838016,-0.11637389993999027,0.04298364837077424,0.05099736128297758,-0.10059021460546964,0.01834473073633122,-0.13933433634404818,-0.1059643961917052,-0.24940108565791916,0.37873111620848765,0.01008023452359443,0.17242928500107627,-0.16929934253947823
Paracentral_Lobule_R,0.3722852988370964,0.008934702284904929,-0.15501480016917754,0.33353656917365326,-0.22950874595221257,0.24985240173902024,-0.03842466862879477,-0.06915139620405089,-0.026498233716503092,0.1501895763803759,-0.13243041072092382,0.3464834220521768,-0.1427792362014162,1.0,-0.1080976186552906,0.10894628401058662,0.18616928255453277,0.004231768863942938,0.16017216735911316,0.44237955422872016,0.18138256593549024,0.33216436909388747,0.22432756746060667,0.12236674973426537,0.19400458612747956,0.08714571805153977,-0.05727815754294341,0.16164339679213494,0.3880173565967692,0.32659907174672925,-0.22824697449801895,-0.2713739045860642,-0.026087270242516666,0.06923765126528292,0.4389678841069989
Vermis_9,-0.19922800320069045,-0.0889825672806567,-0.12064401092121929,0.08317547486620164,0.24985259166012677,-0.3450795831026517,-0.12659493846643577,0.12749702521560533,-0.2184992002777364,-0.09100815445168976,0.06949133098609099,0.3245323493203257,-0.20424421606576115,-0.1080976186552906,1.0,-0.41432666704549576,0.11342882213543212,-0.12544360099188331,-0.4021639058890368,-0.1887879644305165,-0.29151121391801477,-0.17138501994487962,-0.11552337859124664,0.2661149659317284,0.03975818324769327,-0.026841842941006975,0.3229732860699695,-0.06959722357823209,0.05785012300933603,-0.15785392470546716,0.6266763877514642,-0.34288521647311193,0.28106243169285855,-0.4878338218926336,-0.3633913352462726
Amygdala_R,0.5069011716722923,0.24959731871920968,0.2847479502195496,0.11246532066106779,-0.11588830484665305,0.6167916515676116,0.03313789483963861,-0.1433229916237685,0.5499892101406073,0.3774759159081058,-0.09375797283136073,-0.20820139410198987,0.14812865535426983,0.10894628401058662,-0.41432666704549576,1.0,-0.1139944450555902,0.3081174194865818,0.351990521667964,0.28885664582343107,0.16312839093833628,0.28332052860091106,0.44820886418321865,-0.008486566240992638,0.072472486419729,0.5608010806457014,-0.1436738843871105,0.07547404928618859,0.08414990058894832,0.015853624971643138,-0.22291077698507616,0.35502217301812045,0.05166069798058974,0.8111690027127008,0.19613869726077987
Temporal_Sup_L,0.2003556006989078,0.007840865784589689,0.030474361752899342,0.11329957345413265,0.4685055393880692,0.022700304211550223,0.24234195637551217,0.15826132171700363,-0.20646091436233727,0.04980313830204078,0.3487617471185292,0.16079637932147814,0.09692540755013991,0.18616928255453277,0.11342882213543212,-0.1139944450555902,1.0,0.1856750011087636,0.3564723769083034,0.006132591577124766,0.06316148672908085,0.403863684810625,0.3227675175414173,-0.1441489543342527,-0.08739456522513753,0.23427370978291034,-0.13865954449227674,-0.05759171289986446,0.4942072157301621,0.12400468809913474,0.024393065322372974,-0.1544160754327326,-0.2814152488040613,0.041014003328453494,0.01157627678870598
N_Acc_L,0.28874445048828384,0.06865882394917207,0.08074233185294981,-0.04415219810214754,0.2707102320333497,0.09140019817309367,0.1317752454931601,0.14617699535234874,0.16696581356793483,0.2870073818404059,0.042796178277963566,0.03136254407431458,-0.02458113226749029,0.004231768863942938,-0.12544360099188331,0.3081174194865818,0.1856750011087636,1.0,0.12021244255002972,0.10089918110407826,0.06334715736094254,0.43533192098272094,0.2638440974328376,0.012269667877736267,-0.12244382691434308,0.5364655332705385,-0.4300311010843127,0.02743163856011311,0.14662145533916449,-0.11473998770191708,-0.07693191514642403,0.08993592311218183,-0.08435679308368972,0.34826758395345486,0.1925355095527124
Thal_MDm_L,0.22573702344504182,0.43521375096538994,0.2994819701843363,0.28394486488877935,0.1670935244936898,0.3679717677561796,0.2723417480927879,-0.06225906330434343,0.12472768738612365,0.19104952544740036,0.08969707646259036,-0.020526295583894127,0.428893098796996,0.16017216735911316,-0.4021639058890368,0.351990521667964,0.3564723769083034,0.12021244255002972,1.0,0.0687117923675901,0.24598257762966574,0.34415870159881673,0.4316554330482806,-0.24018479631694026,-0.11910188721628905,0.18181293940879784,-0.19045462961858844,0.03517667379398104,0.22979180468552088,0.10298686804174921,-0.43450675527760213,0.28209410286656766,-0.2780939907903541,0.4212798933022548,0.09001322797982848
Precentral_L,0.43399229970752784,-0.09066118388378923,0.1347444409681048,-0.040798216994574976,-0.5469707056322637,0.3263693578469037,-0.1173826751536691,-0.07872795216301921,-0.03091003172837412,0.1497338567993645,-0.16945284282904308,0.26127062662809514,-0.10758405210228485,0.44237955422872016,-0.1887879644305165,0.28885664582343107,0.006132591577124766,0.10089918110407826,0.0687117923675901,1.0,0.3626101281836702,-0.045164917727683926,0.055889218545082,0.44946099570949344,0.32053355664633815,-0.03259513345444087,0.02906341594800803,0.1863476073883021,0.27321598980600487,0.08014348318673203,-0.15480381665155596,-0.08243137833079246,0.21361369682699666,0.17973204681942623,0.7668973858930529
Raphe_D,0.27604081316720747,0.14164953623962073,0.31129908548975294,0.24331652990193875,-0.301053349224986,0.15478573516719338,-0.09309702620000065,0.09652669422507378,0.20083468634197477,0.11279365832686568,0.13607573791511518,0.3922819558680315,0.15720558391575667,0.18138256593549024,-0.29151121391801477,0.16312839093833628,0.06316148672908085,0.06334715736094254,0.24598257762966574,0.3626101281836702,1.0,0.09103746984679288,0.09161791438674625,0.09488331594200922,0.3310215283659795,-0.06275428619301275,-0.12574402386352368,0.000622557451900277,0.3442645924265267,0.38991061320386194,-0.16409936374550105,0.05625040713004606,-0.10138714053930002,0.1431809277443777,0.38449151968686496
Frontal_Inf_Orb_2_R,0.406328542498699,0.08803231069157927,-0.11211991584158194,0.32013693256175474,0.24247996787447818,0.2934121953778758,0.10715933613867161,-0.056498524617291955,0.2045776784953618,0.4061232389888536,0.09467558702440643,0.035546182031473424,0.08884172047953834,0.33216436909388747,-0.17138501994487962,0.28332052860091106,0.403863684810625,0.43533192098272094,0.34415870159881673,-0.045164917727683926,0.09103746984679288,1.0,0.709872053328564,-0.07188599454951787,0.013356312723140739,0.5625107073021592,-0.43251620701189214,-0.0640958767192668,0.21159468821491267,0.1303522379017379,-0.16648988352417401,0.06370131583814909,-0.1006154796403862,0.3776449369957563,-0.03067417473346672
Insula_L,0.495512287079646,0.15928738797052372,0.1281859677849922,0.4223497687656664,0.20960849857429426,0.5225889694942651,0.13776186264627657,-0.058742107188903374,0.34979223268702575,0.269473398340022,-0.05132923881364433,-0.043554874310293035,0.15915087608838016,0.22432756746060667,-0.11552337859124664,0.44820886418321865,0.3227675175414173,0.2638440974328376,0.4316554330482806,0.055889218545082,0.09161791438674625,0.709872053328564,1.0,0.01829532852760718,0.04103293500579378,0.5621981565687969,-0.26961043769860965,-0.12353772992295965,0.09508749708589938,0.1771420925810771,-0.17460079991797225,0.16370341867987956,-0.0008303908646479379,0.5502573241379974,-0.01298889613331655
Postcentral_L,0.2912117330600743,-0.02491233989591858,-0.019552800801057774,0.01574143182808797,-0.28660689032018566,0.08971653681288728,-0.361027619509845,-0.1192081998142156,-0.10180003999228845,0.2942103131172039,-0.27206657972422005,0.38481797552132707,-0.11637389993999027,0.12236674973426537,0.2661149659317284,-0.008486566240992638,-0.1441489543342527,0.012269667877736267,-0.24018479631694026,0.44946099570949344,0.09488331594200922,-0.07188599454951787,0.01829532852760718,1.0,0.5522805993735161,0.005357718388931633,0.17783044336619422,-0.05877841324955858,-0.014800576148999127,-0.16672719161975336,0.365721718775772,-0.16833400823599903,0.6160984436818856,-0.09170436262689427,0.07531873272653115
Vermis_7,0.19021848527849794,0.032450235999270625,0.11456825860504166,0.1432081429889766,-0.4010618678470919,0.03740037356819137,-0.4045525567085381,-0.19662304820602602,-0.004053364611055895,0.2083960798926915,-0.09155009214993516,0.4420220851405623,0.04298364837077424,0.19400458612747956,0.03975818324769327,0.072472486419729,-0.08739456522513753,-0.12244382691434308,-0.11910188721628905,0.32053355664633815,0.3310215283659795,0.013356312723140739,0.04103293500579378,0.5522805993735161,1.0,-0.11555262266133562,0.02520278140105874,-0.06169520049653786,0.05481847102418834,0.03356690845089773,0.2767931466846892,-0.12673267577978004,0.46839591428168265,-0.09637250887016977,0.10976524847319401
Hippocampus_R,0.5257690370374332,0.07128024921087253,-0.1420328546877475,0.16514677378868262,0.281856396503994,0.3775901528170077,0.06633880970826499,0.0017179212591676167,0.38683574346399613,0.48104166845037843,0.023110471384776645,-0.12685694215931795,0.05099736128297758,0.08714571805153977,-0.026841842941006975,0.5608010806457014,0.23427370978291034,0.5364655332705385,0.18181293940879784,-0.03259513345444087,-0.06275428619301275,0.5625107073021592,0.5621981565687969,0.005357718388931633,-0.11555262266133562,1.0,-0.367519978810817,0.0007242453877935894,0.11592021180379837,-0.04625610938360471,-0.031355081950359624,0.03234744265546889,-0.051743225616515,0.5279323434144176,-0.08020660446355769
Cerebellum_10_R,-0.12821069687195635,0.07151319377342655,0.2609015380070389,-0.03521450618864119,-0.1458138002930803,-0.07759353765731099,-0.06046366260733768,-0.021072716371904825,-0.19423176754286756,-0.13500790135473206,0.029684812451070915,0.10496038289347454,-0.10059021460546964,-0.05727815754294341,0.3229732860699695,-0.1436738843871105,-0.13865954449227674,-0.4300311010843127,-0.19045462961858844,0.02906341594800803,-0.12574402386352368,-0.43251620701189214,-0.26961043769860965,0.17783044336619422,0.02520278140105874,-0.367519978810817,1.0,0.06023014230036754,0.03937269841730181,-0.09754847742868726,0.3630013176164545,-0.17369611614412694,0.14190066135686735,-0.16307971024840962,-0.2648482283818491
Parietal_Sup_L,0.000792939837714798,0.09088426687555688,-0.02728358781907025,-0.040911977303332576,-0.21114231850985538,-0.016999026116014844,0.06469886477896607,-0.2508222425985685,-0.005207674379557362,0.21308518944721494,-0.1602698523400182,-0.06697668966108565,0.01834473073633122,0.16164339679213494,-0.06959722357823209,0.07547404928618859,-0.05759171289986446,0.02743163856011311,0.03517667379398104,0.1863476073883021,0.000622557451900277,-0.0640958767192668,-0.12353772992295965,-0.05877841324955858,-0.06169520049653786,0.0007242453877935894,0.06023014230036754,1.0,0.11874714599792295,-0.18214284653616186,-0.01740768368609404,-0.048181664469156,0.05485498103503608,0.029641792980442283,0.19866063177390864
Precuneus_L,0.34411137486427945,-0.022591192731608332,0.18823513684473908,0.36426455460497076,-0.011499710071696116,0.27640634564840105,0.13830067391391684,0.1416532641361469,0.08683510617824561,-0.022229769435457333,0.24851685983758545,0.527915661386208,-0.13933433634404818,0.3880173565967692,0.05785012300933603,0.08414990058894832,0.4942072157301621,0.14662145533916449,0.22979180468552088,0.27321598980600487,0.3442645924265267,0.21159468821491267,0.09508749708589938,-0.014800576148999127,0.05481847102418834,0.11592021180379837,0.03937269841730181,0.11874714599792295,1.0,0.48155901135930534,0.0964405599363391,-0.36433159719262964,-0.3186193217597967,0.19367925854172463,0.31584562657953696
SupraMarginal_R,0.2737517828139555,-0.2558773386147364,0.10040924916241224,0.6200149283191727,-0.09542754156701394,0.39698224876922433,0.05249715689354052,0.16329312740706847,0.21436078897315933,-0.3624997429898103,0.08843154961628868,0.2995000242259356,-0.1059643961917052,0.32659907174672925,-0.15785392470546716,0.015853624971643138,0.12400468809913474,-0.11473998770191708,0.10298686804174921,0.08014348318673203,0.38991061320386194,0.1303522379017379,0.1771420925810771,-0.16672719161975336,0.03356690845089773,-0.04625610938360471,-0.09754847742868726,-0.18214284653616186,0.48155901135930534,1.0,-0.20506030930539504,-0.10949020464026894,-0.38660478318984404,0.12499665995881902,0.35152489113779595
Vermis_6,-0.20440267789932062,-0.06594049355239595,0.04230128835067455,-0.03595327000401561,0.06376554755318457,-0.26690430699725637,-0.2340454446909468,-0.05382620600557587,0.05264599997334544,0.017741908301804648,0.17462263135720116,0.3245197782336243,-0.24940108565791916,-0.22824697449801895,0.6266763877514642,-0.22291077698507616,0.024393065322372974,-0.07693191514642403,-0.43450675527760213,-0.15480381665155596,-0.16409936374550105,-0.16648988352417401,-0.17460079991797225,0.365721718775772,0.2767931466846892,-0.031355081950359624,0.3630013176164545,-0.01740768368609404,0.0964405599363391,-0.20506030930539504,1.0,-0.33593731963604456,0.3514006009906414,-0.2901469051740279,-0.3619360718394677
ACC_sub_L,-0.07646144273740645,0.19566384804972622,0.22932091503566387,-0.17060402439589728,0.10677302656272522,0.07680803212231253,0.15522569146039078,-0.06517837403098872,0.2249037594000504,0.04510800661348858,-0.08676176809073315,-0.39257036066045903,0.37873111620848765,-0.2713739045860642,-0.34288521647311193,0.35502217301812045,-0.1544160754327326,0.08993592311218183,0.28209410286656766,-0.08243137833079246,0.05625040713004606,0.06370131583814909,0.16370341867987956,-0.16833400823599903,-0.12673267577978004,0.03234744265546889,-0.17369611614412694,-0.048181664469156,-0.36433159719262964,-0.10949020464026894,-0.33593731963604456,1.0,0.027969903587154798,0.39123159425052395,-0.07732735302071071
Occipital_Sup_R,0.013735008352512701,-0.022798497068007156,-0.09492478505193337,-0.12279944163487928,-0.20531748991117135,-0.04553748335754784,-0.39970561687699074,-0.21557642426965407,-0.07343858961035932,0.2509182217983518,-0.3342784032279678,0.13926252192928346,0.01008023452359443,-0.026087270242516666,0.28106243169285855,0.05166069798058974,-0.2814152488040613,-0.08435679308368972,-0.2780939907903541,0.21361369682699666,-0.10138714053930002,-0.1006154796403862,-0.0008303908646479379,0.6160984436818856,0.46839591428168265,-0.051743225616515,0.14190066135686735,0.05485498103503608,-0.3186193217597967,-0.38660478318984404,0.3514006009906414,0.027969903587154798,1.0,-0.10887812402740994,-0.12651148028675774
ParaHippocampal_L,0.45449600297635123,0.1437290985085312,0.2799813067661105,0.06670472521079042,0.008830158914030026,0.7006071106146199,0.21908580560965552,-0.07905195809733816,0.5924423432568416,0.22632241618571655,-0.07380840458290996,-0.265670493051846,0.17242928500107627,0.06923765126528292,-0.4878338218926336,0.8111690027127008,0.041014003328453494,0.34826758395345486,0.4212798933022548,0.17973204681942623,0.1431809277443777,0.3776449369957563,0.5502573241379974,-0.09170436262689427,-0.09637250887016977,0.5279323434144176,-0.16307971024840962,0.029641792980442283,0.19367925854172463,0.12499665995881902,-0.2901469051740279,0.39123159425052395,-0.10887812402740994,1.0,0.14565967924776427
Supp_Motor_Area_L,0.3665676978203423,-0.16939476254855185,0.13398065946123155,0.07035544477177753,-0.44480404021388514,0.2609577811661814,-0.007994227400390987,0.05162070627949374,0.02871996819992879,-0.09399078866437402,-0.041984535300928626,0.25571721241865486,-0.16929934253947823,0.4389678841069989,-0.3633913352462726,0.19613869726077987,0.01157627678870598,0.1925355095527124,0.09001322797982848,0.7668973858930529,0.38449151968686496,-0.03067417473346672,-0.01298889613331655,0.07531873272653115,0.10976524847319401,-0.08020660446355769,-0.2648482283818491,0.19866063177390864,0.31584562657953696,0.35152489113779595,-0.3619360718394677,-0.07732735302071071,-0.12651148028675774,0.14565967924776427,1.0
