,SN_pc_L,Thal_MDm_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_L,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Thal_PuI_R,Lingual_L,Red_N_L,Thal_VA_R,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_AV_R,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_IL_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_R,Thal_MGN_L,Hippocampus_L,Thal_MDl_L,Vermis_4_5,Cuneus_R,Thal_PuL_R,OFCmed_R,Thal_LP_L,VTA_R,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_8_L,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_R,Thal_Re_R,Cerebellum_Crus1_L,Olfactory_R,Cerebellum_7b_L,Thal_VL_R,Cerebellum_Crus2_L,SN_pr_R,ACC_sup_L,Thal_IL_R,Thal_PuA_L,Cerebellum_3_R,Raphe_M,Cerebellum_10_L,ACC_pre_R,Cerebellum_4_5_L,VTA_L,Thal_LGN_R
Frontal_Med_Orb_R,0.040101291777417294,0.28821103719788793,0.2161220199578997,0.20557552704457238,0.3441577760871847,0.1893913560703792,-0.07075831167535508,-0.05158819324415185,0.07338839420235474,0.21541596210892228,-0.06472507647138086,0.4398654581801371,-0.01530573428945719,0.14454627993547725,0.12842174911033338,0.37293590241351693,0.2512637411558096,-0.163680070604681,-0.13041367821492683,0.07276112446232379,0.0023869959958730575,0.22815234683283864,0.09549431084205322,0.018113303237258536,-0.10978439586786677,0.29790918344665,0.004096945444327737,-0.05389500895527792,0.10234347650689922,0.11635041888041535,0.07722429191051702,0.5054886308576678,-0.16558362868394352,0.45128797964793677,0.2833247299271724,-0.02655044129175481,0.025040292685731595,0.2933330058665027,0.2955997527475829,0.4196350572800905,0.45603164108709376,0.02078058064751491,0.3849219907623069,0.19169034612352748,0.25975180495720346,-0.10969614367240878,0.24041677625405908,0.4532466984139416,0.00017832342436634112,0.025364962434458557,0.2679475945279269,0.3787835470742475,0.15161642977519155,1.0,0.26079104957381183,0.2158287256752049,0.08419803841625577,0.3389816076278272,0.09378726754989697,0.11181718403944244,-0.02111618451247214,0.09388542361156241,0.28619420686915553,-0.01610359112224261,0.11295226100346753,0.11252317155509883,0.33549870361173945,0.24275544264737828,0.07167772027840368,0.22105993340075705,0.34806109812009633,0.04748904619219674,0.21488016614015365,0.23509878907317464,0.3093051667068345,0.32135429779725744,0.1943534546074989,-0.009131429560357908,0.030620752831294645,0.4661669336480624,0.36256016066490737,0.40865851526679736,0.18006288404264006,-0.1045108495127387,0.18976257320297732,0.3020102351554071,0.21336340083289176,0.09407417113789075,0.1971570139804696,-0.09841349014144662,-0.09267855587822041,0.19048544244668256,0.3486030564389869,0.210956341436291,0.15750746454012787,-0.13484586585021058,0.48580732612784133,0.12585363476676098,0.07341951902654639,0.09976383958123805,0.24601628762961275,0.2020816622551004,0.3609048803246654,-0.0031541111416000063,0.2684799430903719,0.11296280556203,-0.1193676542293168,0.15826371617883256,0.2576646042382699,0.12388216896232078,0.34695859615816443,0.3624049690098999,0.22305854950884396,0.1364997739565578,0.2313858642025682
Pallidum_L,0.2364873692395759,0.3620618739363033,0.27393413013334983,0.31973714199571135,0.6899616644378795,0.35512188914039716,-0.0077025734320269185,-0.22842619417016005,0.15795351346362674,0.5044104200015537,0.013696718059133304,0.6941908422603429,-0.23520221084161763,0.28706836008420417,0.4943039697141012,0.3827803774029554,0.3390382764386427,-0.2961589331445676,0.023838429374673478,0.38365405521927515,0.05107829200586747,0.28634733136937746,0.1896111814283163,0.30941435586700483,-0.20118195408755324,0.36726100440949355,0.12358542438916066,0.03220391987619076,0.14978452425067965,0.21561310349266066,0.15081640645738134,0.6454741518691031,-0.07298394670768288,0.38673733459709536,0.4718172383771944,0.06422502716969897,0.1019769896049535,0.5119812286050027,0.44389538174865306,0.4519691130568466,0.17999163435851454,0.2412153768947389,0.7084437449337081,0.4394458176876914,0.26280102296477487,-0.15624274009608408,0.22782397795802697,0.5680817421861227,0.10657095650412494,0.011967445137831993,0.6322367233223956,0.38236854900717804,0.2581002816822153,0.26079104957381183,1.0,0.439574810086189,0.2707793944981754,0.4620265503307729,0.2990524018459035,-0.07973293987921387,0.13068673642004866,0.3649765994599212,0.5645136428002363,-0.19580664782239732,0.45962222248921913,0.2534107732356123,0.22780335991773334,0.46078432221642995,0.3616296455902553,0.4369004002840008,0.48683808366767645,0.35979630205119284,0.37128190390581706,0.1293424280927238,0.5885438664609374,0.1345743729992192,0.14207902387560883,0.2830906544894429,0.20073276776243554,0.46061725881015797,0.5022300001744788,0.703454930233289,0.4000453109237955,-0.12287456091495697,0.4306734013582284,0.5401180115537865,0.38206663856856665,0.1689803452688111,0.34554447092465934,0.00895215844785091,-0.17943978558201776,0.394718082654737,0.5459673198205499,0.40183834396884827,0.3719136794623371,0.045941224772773556,0.6067807505021544,0.30712584949002075,0.3661645609141126,0.06920330481507575,0.47538529154344483,0.3718772250983142,0.6635916373930547,-0.13095648625987835,0.5166008414674168,0.4202356797751227,-0.23775158515030712,0.3002120917119567,0.27628980676938564,0.16213192931685358,0.44844969467401324,0.5773290697142086,0.40059183373014007,0.6117002858032102,0.10531242696053042
Rectus_L,0.3618577605340487,0.08336102566653444,0.7544769408481242,0.29208286413813855,0.68457810612531,0.1878780771877774,-0.005921693693026687,-0.25427904442187693,0.14523179750735457,0.2715474951299345,0.07495292859043082,0.5987353022501252,0.08256535829952524,0.2787719429464793,0.42287725162375855,0.5257536264243087,0.3773666899698789,0.21968160283571692,-0.19889040056544438,0.24451708341167594,-0.2879846601726526,0.47599633363460725,0.3354998887881664,0.22667039182151005,0.08211934343941817,0.4753059199355587,0.2717145851522359,0.03898152348995261,0.12658334522580003,0.15843531409322667,0.04333874001110951,0.6905197290657089,-0.04955450816820363,0.4626771249562046,0.3434385500781345,0.4876595568629526,0.1034640167500903,0.5235696416244011,0.3599443112819313,0.3610855835726884,0.3210228770074126,0.10858712311227862,0.6018360031819615,0.46410702740258797,0.18223416614565563,-0.1320078723704891,0.3424438808781544,0.5480740574930428,0.07331324546880766,0.08521885180683152,0.40692767891435155,0.27951247993098094,0.7971678654895793,0.2158287256752049,0.439574810086189,1.0,0.05690647514931768,0.6869112968198959,0.26235667630009346,0.23896395773037793,0.17422983244426501,0.17738644173557055,0.5573230269336231,-0.15053390017098514,0.769832027601421,0.31201689224480744,0.40418135983979164,0.2037277214165622,0.5060847760438075,0.16576459659433612,0.3633343449006039,0.3775734314303761,0.42560195156402736,0.25786963353677883,0.4083584515038834,0.09808502695730956,0.11119853881669162,0.1706000559760868,0.2618370518432751,0.4617593381893954,0.45360170683648543,0.4719240654624316,0.2571163276542071,-0.19897819493136676,0.4708622071574084,0.46860219067233544,0.4827655641833312,0.5060342400611842,0.3417341880218905,0.04255012387168081,-0.15327157593623023,0.31340254561101333,0.40109681469732744,0.4314726312539133,0.19735582781129196,0.0699934812194214,0.7996211642539607,0.27497255586898633,0.008324499588965329,0.05032868501310647,0.6090470714007203,0.4557444078078029,0.6089744635605924,0.006507518897456006,0.12195877899976984,0.41208226017371063,0.24601802775064024,0.20431803990966152,0.3227780839483973,0.39030000416231453,0.40195626172493776,0.5153536104943395,0.45048605231042915,-0.06707720836099046,0.09778660435716083
Cerebellum_6_R,0.06914888243095506,0.3562821197134765,0.3416795222224992,0.49177076907847056,-0.013283136976291316,0.37145142214112636,0.6688811997737659,0.6277863763692271,0.6961118768373366,0.1794984055912197,0.7688239623509827,0.14391440271621864,0.38876398871058443,0.4106799093307202,0.49303892130712856,0.20179749111017434,0.5584456612433134,0.0068384888100749865,0.009533659244826862,0.5363746442236599,0.41346266612021704,0.20948023537368443,0.45374993688691445,0.5003992448063406,0.44146278812433526,0.4880203939101183,0.4364379318658879,0.4448497395239282,0.502682776496546,0.3633761865618433,0.8927172677242224,0.12870282078891088,0.5914756020960803,0.4445170708837323,0.5897621798765464,-0.15034178404806228,0.7710618138023916,0.2811577069370382,0.5725473646477165,0.5614633004157176,0.25223522331814874,0.3892599094821872,0.35997793988695825,0.29868436493215544,0.45768566494750423,0.5563909246868298,0.5038991367505614,0.5203914920815698,0.33982864013832914,0.8161457401244867,0.3474044765949052,0.5560357916321306,-0.18226821087881687,0.08419803841625577,0.2707793944981754,0.05690647514931768,1.0,0.3279133787414353,0.40325669814764364,0.4495390021700893,0.7866309683706398,0.04462487192559632,-0.02852039012817699,0.26303147833150586,0.12303800923968741,0.4573617219710581,0.6324997863431218,0.36234494945133894,0.122950807842435,0.5356275660810367,0.4745312880629123,0.047928764497931875,0.47826061949822646,0.47651227238498617,0.2556421231566972,0.31363210294603683,0.807004877305396,0.4181764060834697,0.49892173166486986,0.29126377330509473,0.5267770267580001,0.14539266117489072,0.78079628228193,0.7259199000304993,0.3309245990058373,-0.04494841912086645,0.420852488142203,0.19546931362931685,0.34347246619533506,0.6852294174709168,0.5726798288059187,0.6597612459943806,0.6086885279280131,0.5008886159778593,0.554976527308911,0.2269249090864686,-0.019623747834152203,0.7423813383251623,0.07558119248193186,0.8328632168807873,0.1746554132742291,0.47122829951451,0.296357147196785,0.7246843409599315,0.16684325114783657,0.4494085230982767,0.25401095783455546,0.5320977838493591,0.41567603946931697,0.23425421179587466,0.5251581758516313,0.3615001579804622,0.5692463995621949,0.048216318775384216,0.4604327122167248
Thal_MDm_L,0.24372761739645518,0.4026971813627925,0.6156880030765897,0.4846139685702315,0.581655367907048,0.39094637877140986,0.16854175097158688,-0.08446269157787657,0.23028238885896124,0.4087321672624214,0.15076332354420333,0.6758060331495838,0.2920927964269509,0.4012455250080146,0.6113861260983974,0.49844072981851223,0.6306992101831295,0.0960507507535246,-0.17974965937839052,0.5220180836767527,0.022471620116392275,0.40443544108843477,0.4234562474614664,0.4894519246831709,0.16491330565426496,0.6338356577712386,0.47680053359065927,0.22791394179755134,0.35561000669629445,0.37581249564262026,0.3050685179713124,0.6778270288863896,0.11669049302043362,0.6529390965095045,0.6209367785764539,0.32877491532359826,0.2692530114522908,0.43012435325299586,0.5896565805119653,0.6386854332248356,0.5489495388612026,0.2632711259002016,0.7711677833681373,0.5913708856318798,0.45195896765181665,0.09246909828429316,0.711243419862889,0.7709786786400418,0.26940892112957426,0.20037771423869633,0.5498678000933996,0.5823249378983139,0.5603696953147355,0.3389816076278272,0.4620265503307729,0.6869112968198959,0.3279133787414353,1.0,0.4971970585190789,0.4048329151415611,0.3473022593695691,0.14731721933983952,0.4973230778829381,-0.02042923254526937,0.6672744955788859,0.5712327985263826,0.6427868063255827,0.39431580007414785,0.2732795681506446,0.5181175764980867,0.586460149087668,0.17570471019872433,0.7491092764117555,0.48997246443167586,0.5523825163800663,0.33262351734607065,0.2900038959740935,0.3802935663170428,0.25171290093159443,0.6397500154400617,0.6564430648952295,0.6002231773937035,0.5481346848692483,0.023555171856303837,0.6449580559418163,0.31827657730431186,0.6914021096481596,0.4907926851581211,0.5066927970370372,0.1226091537948343,0.026057447882915714,0.5469110755923478,0.6038282251371847,0.7255121457403937,0.5065759794877335,0.1457953723514056,0.6335007712300783,0.5552353414862525,-0.03612722023073632,0.26899043071686035,0.49743249828207825,0.6161525129665275,0.8274322557030794,0.19281642943742158,0.2310078646992899,0.6732085860758484,0.3773682038518023,0.5704757404784597,0.5648940822456209,0.3776788722016535,0.6235275764634783,0.6906351932838795,0.6850200052984307,0.07791503246152418,0.4131850672097923
Postcentral_R,0.3760316543600807,0.3048306292956845,0.4684910016932128,0.7509261823702765,0.30427923633160286,0.7405762302100404,0.6001143532453851,-0.029949235016415204,0.15298467416902828,0.4723495896037284,0.35276995303539743,0.13246317245753758,0.624893590884582,0.7114310650076937,0.6544286127722243,0.3102644322054743,0.6736116064948438,0.3404257607735812,0.057576027115375655,0.8758311840315399,0.3931495751259059,0.5216116944936395,0.6145293068794718,0.9158330245844216,0.08682643045454425,0.644741811794927,0.6983378460601813,0.7655187330354748,0.809021507442579,0.8423916203705528,0.32946024104591476,0.19067857259481671,0.6550320489038098,0.49121292126208765,0.8274360680808319,0.10381203593815502,0.5321881673730243,0.4623544254639727,0.8111003549158862,0.7878995570014101,0.4069915969577618,0.3177309762445141,0.4650452816658943,0.6128550062118794,0.6843304428023368,0.5630678057397466,0.7358342781395104,0.5564695175600312,0.8864087188876271,0.24517260516307257,0.36605997724046513,0.744038668693308,0.30599955152213926,0.09378726754989697,0.2990524018459035,0.26235667630009346,0.40325669814764364,0.4971970585190789,1.0,0.44134865697366876,0.6107747659132685,0.4532489503221833,0.33623727244770496,0.289037697119396,0.25642117583538704,0.8323920466165267,0.43857024644285525,0.10176144054881509,0.3723553970978074,0.3668293979208665,0.7979636769897102,0.19128337751526478,0.7537501600113407,0.5541749391139049,0.2839818944576916,0.26968808897772556,0.23231233978814134,0.8565499603641991,0.26058994136481756,0.13483341923118605,0.5596898142982141,0.2595896867129506,0.7035864276750353,0.40217927977767426,0.631001884996525,0.3452485342483395,0.6981339116879115,0.15072226718937956,0.3243492313581632,0.5214775556614903,0.4686319353850495,0.3831133817542055,0.568506071560183,0.7138208778669568,0.9026480726521726,0.7697099917695743,0.36560628987403543,0.6971456513408063,0.004735035182097316,0.3982011321280571,0.3921622075041317,0.47875267430439905,0.5979003561772148,0.12980652900538733,0.10557721848699406,0.8394967205187349,0.5106371868903944,0.7116932442008563,0.5686778517485984,0.23164248980900995,0.6193913253338555,0.7029659304472521,0.7020131222680969,-0.08084060923791862,0.2904941881790923
Thal_PuI_R,0.2155353965009335,0.2385237612113637,0.46459016948054394,0.5057993888381016,-0.013607941380602786,0.40434110435140513,0.5183067820544093,0.22699876338081518,0.4626558451075124,0.01847102368939819,0.3824407359187812,0.07266417259796804,0.6031957343915239,0.30128450347119584,0.40151439908582687,0.2869271166135318,0.4406134578385582,0.25276032290961303,-0.11364143990184726,0.47843098699401615,0.15993960495344473,0.24436666138622917,0.4257352026844133,0.4322881530230133,0.39267902044270503,0.5204791596125354,0.38283774987370683,0.38441864473968507,0.4161586613666214,0.4280842232293917,0.4682245508897666,0.04493076718773271,0.4968483939609157,0.4308852155148008,0.5057589426757525,0.09456477931340053,0.6462894159006598,0.12248551577161287,0.4728848186901588,0.4317998926943401,0.3914636200635663,0.2148569183981042,0.15774660113386635,0.42772877001477544,0.41555531638248544,0.4044881757787452,0.6124245529296077,0.3191479326104607,0.3610841637370852,0.44539412678417734,0.2106586334403302,0.40251127390310354,0.22362800630758056,0.11181718403944244,-0.07973293987921387,0.23896395773037793,0.4495390021700893,0.4048329151415611,0.44134865697366876,1.0,0.5426178738551717,-0.08363398465305984,0.17063342764190154,0.22096575641803523,0.1212929398320128,0.5116465296768873,0.5559593387482835,-0.04500029503316166,-0.0015360625015168766,0.14654477175880165,0.4031101784155918,-0.08174236482570453,0.5129416805333729,0.5155242494358586,0.018477564709074745,0.221550740831678,0.49188163253022665,0.3907657499080323,0.36791113338012865,0.23030653988570096,0.3718114540059772,-0.0356062248294682,0.46565771375843446,0.41370478480547374,0.49468203290132085,-0.007530039649163578,0.40906699277073255,0.2634780330984983,0.10021659614123621,0.4087714953437872,0.4132158859510248,0.42661595110442496,0.45994903355115024,0.49693226646932037,0.4518659528343416,0.29139356278223233,0.1156565239950915,0.5316966258516217,-0.2664187058534492,0.4026961861165274,0.18747336679737903,0.3432162281229587,0.2853789082980141,0.3933683208771779,-0.1680844353857825,0.41278233962240646,0.6471470559512167,0.4724558971920367,0.4793717892242563,0.38106296249634497,0.42217890293263877,0.2979706092780251,0.5309419478410413,-0.3599951267679373,0.4325036669144122
Lingual_L,0.23587753317887342,0.2395138605302157,0.43109208523345094,0.651006152057645,0.08384961024051182,0.5603805335854797,0.8390753651453525,0.5212398070667517,0.5167835230646615,0.3285539505365109,0.7881539881770622,0.014392406380518166,0.7173624164165838,0.4888968335451797,0.5660463972077767,0.22497824774815825,0.7162820154707055,0.29186867190753457,0.08036014144481904,0.6434877850531295,0.3359121502282294,0.3048447419009624,0.5973415062472358,0.6399821685930478,0.5202885970342159,0.6069926706812491,0.6128602503398725,0.6036656985718813,0.6584778143722892,0.5029500354286323,0.7626172813339421,0.0475992569739821,0.7359343927603906,0.4440343256822195,0.6284706994364813,0.06731593443998515,0.7839224214536991,0.34711111526513794,0.6765662659860493,0.6191537939058006,0.35159494322767293,0.41953610896614874,0.3211373865398103,0.40114607385189893,0.5778734422708549,0.6966643265216989,0.6445018836413194,0.4994887941728867,0.5058423139742623,0.7077770039845525,0.2833643823965827,0.6358336528322118,0.09139375302877646,-0.02111618451247214,0.13068673642004866,0.17422983244426501,0.7866309683706398,0.3473022593695691,0.6107747659132685,0.5426178738551717,1.0,0.17367382873326587,0.09387985340276264,0.44664091456417604,0.25107306007704633,0.6758517905451907,0.6331186647239702,0.021006770338020772,0.20561693855852922,0.31402323472054167,0.5795461032028507,0.18507274698473275,0.6166719358899642,0.6900653168361084,0.1002171432272676,0.35656857410044607,0.6520847633729348,0.5337836320330503,0.5333655126603264,0.038472119313878575,0.5460358615050629,0.08794861468010821,0.8156387449641609,0.7414267547318114,0.45303293219970636,0.08967855469983715,0.5745206542406224,0.18766821480851903,0.22769448684842647,0.8678170715250692,0.7037170595207609,0.539805196197257,0.5936056328364335,0.5845477674080211,0.6579455786949963,0.44467355681559223,0.07611043177432783,0.8473918779153179,-0.062328049046916995,0.7392326555729256,0.1946065469555208,0.3871777290296571,0.35766636263666407,0.6000483196479443,-0.054890384891839596,0.600197894745065,0.5035391411888919,0.5625574491356615,0.5360903252805289,0.21315647195494644,0.5179073555959367,0.49715499540023517,0.7195287246622801,-0.2894705720941541,0.31906625099502794
Red_N_L,0.589301277889962,0.1478965124322371,0.2364674314872344,0.3645295518658259,0.3645382719689658,0.33675837132454073,0.21721218389113642,-0.13189230104653396,0.07757885514703927,0.6646950064468877,0.04301953463775972,0.11301875311938889,0.12943149301910353,0.3657301898814159,0.22269445447960845,0.4433437403208561,0.3257456532066821,0.29356203763740957,0.2816468995022417,0.4804694313218173,0.432280451393554,0.4479732700107569,0.43418984141640343,0.5291476759458537,-0.1963343301840754,0.49596956685586324,0.18544150262856007,0.4554400826716409,0.458582304003665,0.3758915850753632,0.03391306388014957,0.2070889493473712,0.21120231632541958,0.3910800467771163,0.2739577441296961,0.2589450421253434,0.12879436961361135,0.5996238203781121,0.3373909254964008,0.44513479713701737,0.22381494424193388,0.1467589150633008,0.33489493408488086,0.15828503340081443,0.41199314769566553,0.24067878898469267,0.26836396253765665,0.35051493739496786,0.4221948655218235,-0.025486061098327704,0.19754430305577728,0.5036817964383083,0.2807914659869842,0.09388542361156241,0.3649765994599212,0.17738644173557055,0.04462487192559632,0.14731721933983952,0.4532489503221833,-0.08363398465305984,0.17367382873326587,1.0,0.2710326091155315,0.04168230360689258,0.21115485924725108,0.2913894179967839,0.09486170929413512,0.12094067759558538,0.635425716195538,0.27071402435490866,0.45930030969026153,0.4834052055420324,0.3192735301660615,0.2881052067049348,0.4211745776492405,0.29636400146268216,0.07903530952088865,0.47261844482447557,0.16996466864392226,-0.02411290509767278,0.46782173983934916,0.3965804077662112,0.24155561401869505,0.1173811609886401,0.22084886081684937,0.5686660735405497,0.22239718996391972,-0.13533569841107698,-0.026802938337607878,0.14035525694163503,0.1677869733693859,0.06431057280924561,0.3746558519888254,0.265573647461389,0.4254872759339741,0.39859803115061637,0.3663625098644616,0.24103538412849304,0.2698335990427649,-0.04346478610455348,0.42648436952961877,0.0021898368779191247,0.4235412599003076,-0.15200723148424414,0.35345395188556183,0.5197374561944144,-0.11660183070264128,0.2621002419387262,0.30403765047344994,-0.16535761386936051,0.15055014340989983,0.525968904274209,0.18480505076967882,0.1388463380262088,-0.12624496488459758
Thal_VA_R,0.2635490955189045,0.4916198115472252,0.3338353070207135,0.4293903526478195,0.8594773898359783,0.42107438227664995,0.006285630961128601,-0.3265660545285182,0.20400338021648184,0.4689082255544035,-0.08346678343331951,0.6387961511711547,-0.007630153570476515,0.3056093492879297,0.5715318347783669,0.4386367914572458,0.4024581060109685,-0.13489333583530277,-0.02775318086363781,0.2999061281441244,-0.3672858050691816,0.2197257946384481,0.20054047620588022,0.22134702671618117,0.09515179316065052,0.3749813350646376,0.19627403722891976,-0.04220515655248664,0.09956947965657618,0.2831480980400936,-0.03448388081568052,0.6397001068874336,-0.13620815195619226,0.3721856565194557,0.44505636069911253,0.16929420461551373,0.08578484659099428,0.2430735187639665,0.350886834256423,0.36117635525430775,0.4183421078683523,0.23665404602898618,0.5576272136521017,0.45702799951019857,0.16664507184427033,-0.2619286941582801,0.43944799193203327,0.4320054809456086,0.04546486206001456,0.004396841736346381,0.568786280110485,0.2816932836157863,0.6290627243579054,0.28619420686915553,0.5645136428002363,0.5573230269336231,-0.02852039012817699,0.4973230778829381,0.33623727244770496,0.17063342764190154,0.09387985340276264,0.2710326091155315,1.0,-0.273953073644219,0.4292034213581746,0.35516304061805637,0.25736227935350237,-0.12423751847218811,0.16402719970476745,-0.03314879839973595,0.5036455837379581,0.1976861237329186,0.5010203166342972,0.3522447001515765,0.17397342171493702,0.08987397107927647,-0.022668686422957288,0.2930472610187696,0.2246285359165271,0.3679180982937119,0.39721080242067464,0.7015422727201367,0.25848644446655816,-0.3706531376464878,0.617770827390436,0.7638919358616136,0.34177129348174423,0.09896295564538378,0.17236785656390918,-0.14438830266693709,-0.29133588415865197,0.3174799527354462,0.38502910018990155,0.3799693464786841,0.3907635895335788,0.02978337289194288,0.7254789548330932,0.25694885708531834,-0.05371530000725127,-0.06056275608517588,0.3051886568534397,0.10144113497306922,0.7678221387439172,-0.29342586322887537,0.006569170521417611,0.38150675934282174,0.1554697261218557,0.14398857853459246,0.3834665528938693,0.3571543161828763,0.34558135436891674,0.5926923786711064,0.39976508183001236,0.24028432311339815,-0.008266690647132254
LC_R,0.03954749485515006,0.0076760705279539454,0.07067137424368737,0.28106857380863975,-0.31343924709350945,0.3145004364246312,0.3767870614841729,0.3160110387765975,-0.00018576680457877437,-0.021025369947449128,0.3621002130933237,-0.36984099442251944,0.495112351954179,0.16255301814622083,-0.05925375611199874,-0.2658192754945114,0.18080155520009591,0.3568408885801319,0.09781041221642107,0.329103869869031,0.306908169191142,0.10261786641518808,0.40801991460233117,0.3339319759614911,0.21240811441815727,0.06443776430497031,0.2890796200616376,0.4178670411017631,0.36181430781257723,0.2934406426245529,0.20220120924563015,-0.2503604878732753,0.3360253992803534,-0.0003262564436202405,0.19226973953544071,-0.07740883356715775,0.2811889354226808,0.06388862574287253,0.16740312302165714,0.2868389028695376,-0.011915166531915246,0.24685954734902563,-0.10130293035872096,-0.011786932917941077,0.45666149879244555,0.5321294362548614,0.1974873487748737,0.040401000330980694,0.3393785953897123,0.292702800545025,-0.0730435690956561,0.35040212578615726,-0.21527788773765547,-0.01610359112224261,-0.19580664782239732,-0.15053390017098514,0.26303147833150586,-0.02042923254526937,0.289037697119396,0.22096575641803523,0.44664091456417604,0.04168230360689258,-0.273953073644219,1.0,-0.1379132951617792,0.23813574810932794,0.006271607135797962,-0.15451814544415,0.05314471249000688,0.0018653675116238229,0.1790059852922333,-0.14401923495035632,0.15566839701888835,0.27917850087521856,-0.03949710768758596,0.31347404370775184,0.33036715275958284,0.2693835006011551,0.32393925757791486,-0.2835170723619858,-0.02572282420173679,-0.25171779730977345,0.28366470710927794,0.3873923598865027,-0.06494286390497012,-0.20802414720185697,0.15867761690634574,-0.04307743480985823,-0.005297120577289898,0.45373717386064905,0.49996715678683684,-0.030032238440697887,0.009259337125187396,0.1516741527907503,0.2592119921919565,0.2870772947713196,-0.17886278248316548,0.30425259944675115,-0.25280780651841556,0.32704590008333173,-0.038155950173308,0.13978626823278278,-0.11152949257683763,0.32595400595982377,-0.26237969150739787,0.2223337017738728,0.3201899769534694,0.20038959800043915,0.12660945146124208,-0.11797515933264233,0.25645283921585804,0.07766330163038097,0.1352783618788605,-0.37475070141685957,-0.0500573571559869
Rectus_R,0.4297653298785599,0.09328220914867219,0.5513587559931906,0.32445702018657135,0.6335572172547488,0.2377820931352866,0.07939341474044968,-0.16499842918787241,0.14534635015367375,0.4865461317627609,0.09973606074727097,0.554314624573729,0.1654851680533833,0.27204540056404297,0.468306219530415,0.51798386248109,0.4615671936812445,0.2207823586432307,-0.1423968727845861,0.2700428229894213,-0.1474842240163001,0.3855651618686084,0.3981082826903195,0.27409078168792395,0.17022405783415348,0.48494513472040907,0.3255396373232203,0.08308133948627879,0.16848954513905426,0.14263611056323355,0.14118082590898187,0.6246822724557107,0.004090894743364673,0.4782935060224181,0.3131095474214663,0.5813816073716968,0.11313484317785027,0.5234848331954056,0.3603881793302593,0.3766108294713463,0.2911162286016128,0.26717460008877575,0.616519129533601,0.3878092951430183,0.3032672410608172,-0.03580118467139518,0.35563125653011346,0.5759522245496493,0.07156601266659944,0.07431676930023717,0.4330234249658571,0.37746732778308173,0.5929243155429298,0.11295226100346753,0.45962222248921913,0.769832027601421,0.12303800923968741,0.6672744955788859,0.25642117583538704,0.1212929398320128,0.25107306007704633,0.21115485924725108,0.4292034213581746,-0.1379132951617792,1.0,0.4193235039024106,0.4016110063448504,0.20582327349150992,0.4511376701503108,0.25680344959005136,0.42028875863259857,0.5629468862882718,0.4595202298018031,0.334302427525947,0.4510785575440687,0.20963878692826285,0.10777413071342866,0.1681291459478896,0.2594167919949738,0.36437645999787266,0.5193437798569754,0.4817484313401195,0.3475853080271896,-0.060277335336395864,0.4190413926114257,0.45384119484613206,0.5152654464895206,0.46242296361956736,0.29474165621931836,0.10696685328842347,-0.05264838201789111,0.3337710510650042,0.46838058352175477,0.4583083775288881,0.23767162083600826,0.06787967302393527,0.6490707556328132,0.37058841604246107,0.03558026740242604,0.12519189233206632,0.5381770205999041,0.3858412523624792,0.6028899541658977,-0.022927303338506174,0.20386011462427958,0.4651216284522965,0.20077043361325844,0.26082799849281724,0.4284480671881323,0.22621856532561238,0.3338916030186854,0.5718359686029741,0.5164760956390683,0.010628959265657139,0.10891176304962293
