,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R
Vermis_8,0.19839419985902587,0.3050938195999757,-0.16573636417082963,0.2651673202845131,0.3165681175752436,0.436460945277353,-0.1475502616113784,0.15163840926290675,-0.4483452291944151,0.22186565046144832,1.0,0.20441890067355212,-0.03112834470165156,0.23645573072840304,0.387653285781172,0.4006985204982235,0.5028671377839972,-0.09054214302623094,0.28941579452409283,0.2934854725562104,-0.3719897203100264,0.08428642597921247,-0.12091564326593086,0.3595679238053729,0.7317672402089327,0.5129775171577915,0.391068584005438,0.4277336992025925,0.42950826083143856,0.2507349044697596
Thal_AV_L,0.13828051219219198,0.25402697769442195,-0.07629272374839378,0.3343205354258851,0.34901246433542144,0.23993025623278758,0.18078494867643652,0.13158201037762457,-0.24348647168832085,0.16962885573017927,0.20441890067355212,1.0,0.003987471412146006,0.22990631194244554,0.022399015925689873,0.18600463424437635,0.31203191395733626,-0.05582840277097455,0.2857989647179846,0.16748778325510388,-0.05396914051748847,-0.04773552730386466,0.12447469367033213,0.2503535779481109,-0.021931082432921602,0.36304190068623,0.10515832829995794,0.16575669302977514,0.28109830681953435,0.21744505512734694
Thal_MGN_L,0.35879166368862575,-0.04304610463899102,0.039891840035872636,0.28717256909205374,0.24536777343541502,0.2305238421650718,0.32296662180063157,0.2368007390263684,-0.009727532851810333,0.07391435099883932,-0.03112834470165156,0.003987471412146006,1.0,0.2172575476386957,0.11110523001804475,-0.1479835560812278,0.33391896817417516,0.10772848821916182,0.23910162193942933,0.1355298271605762,0.36945300708213813,0.011639265999964293,0.21655055545767066,0.2485384084842675,-0.08639100399107935,0.38392286761210015,0.09575477836336782,0.06093922295974177,0.22894006864712768,0.27730418398329193
Paracentral_Lobule_R,0.38232856171380963,0.20809996432114714,0.269583151612776,0.8621233897864848,0.4537709303410702,0.7383459494416525,0.4700650913031545,0.4287298809324795,0.19024823946200559,0.23490602734916968,0.23645573072840304,0.22990631194244554,0.2172575476386957,1.0,0.22893372199085799,0.06246725018432003,0.7326458248840559,0.3453834925280701,0.5567528175412768,0.902587384849208,0.23718997759319782,0.27533511813617734,0.7143711886645527,0.9386051075674378,-0.10614205660271124,0.39575818251128597,0.299351608577789,0.6298417302269123,0.8135918116326112,0.8533114018951076
Vermis_9,0.32719466305327743,0.2188880903517465,0.07941375870976773,0.27878929754575826,0.13219661759878415,0.4396015669544713,-0.06939793483775006,0.09291628976598051,-0.2662349666746434,0.2660848259631645,0.387653285781172,0.022399015925689873,0.11110523001804475,0.22893372199085799,1.0,0.27676940874686085,0.4011478704752902,0.05821949835323561,0.24391108863827463,0.31801348610565,-0.14933984139096854,0.1250621121730373,0.044539391353585714,0.3644186609970652,0.1845902682729045,0.3786706084531632,-0.011934753098382026,0.20524636291732176,0.2662194996270477,0.16920450349711896
Amygdala_R,0.005250392782981387,0.1866381066762574,-0.061098283826958345,0.06989451587787193,0.0001917375947573857,0.2354241726967457,-0.17411495297327306,-0.024698709753501406,-0.22595168115609146,0.013311826262462865,0.4006985204982235,0.18600463424437635,-0.1479835560812278,0.06246725018432003,0.27676940874686085,1.0,0.08609940441033336,0.08920001693282054,-0.021291793362135908,0.09549462373054296,-0.4541470530591039,-0.09804360334588988,-0.1395521319403524,0.1204410937933559,0.29500448717164696,0.16471182990319594,-0.11187711561610955,0.1344598851576657,0.12144761137440466,-0.04232705935688828
Temporal_Sup_L,0.4910608527671006,0.28357152969131383,0.3273167096715402,0.7361344079567207,0.6237242776157662,0.7446793504219107,0.3007006547575186,0.3890859166989236,-0.17589137008580022,0.46648699562066054,0.5028671377839972,0.31203191395733626,0.33391896817417516,0.7326458248840559,0.4011478704752902,0.08609940441033336,1.0,0.29631762821565233,0.6968447390439838,0.7364170051086433,0.04116182475112861,0.4456471688227503,0.5935250979123057,0.8079439418159811,0.17882487986478793,0.7435762009133877,0.45218825217404574,0.46470056227695095,0.6859935450303883,0.6597554939746664
N_Acc_L,0.0816593977689756,-0.00019689420428712056,0.38631046790080537,0.30647789823569227,0.19214360657513424,0.2738302891076046,0.09358716347950626,0.27502501126902495,0.28880404603688725,0.029988158990649768,-0.09054214302623094,-0.05582840277097455,0.10772848821916182,0.3453834925280701,0.05821949835323561,0.08920001693282054,0.29631762821565233,1.0,0.19835073963186983,0.3600491780713913,0.15100082968989897,0.3101171390857718,0.49445205029081246,0.36803590519687834,-0.07915736158542692,0.06859518926284615,-0.09758324387128457,0.1469608718628819,0.24992886526710148,0.2958479644582948
Thal_MDm_L,0.5449887122484337,0.5156692072865996,0.29860987825996754,0.5669085422710253,0.45452750802022013,0.6022062750705922,0.2284426155897228,0.3169396714478384,-0.17815002575928215,0.6149097150602847,0.28941579452409283,0.2857989647179846,0.23910162193942933,0.5567528175412768,0.24391108863827463,-0.021291793362135908,0.6968447390439838,0.19835073963186983,1.0,0.5846274294582863,0.0099326870572035,0.3911000168216541,0.5130183716656862,0.6402747606776741,0.1419072093835264,0.6913738224950489,0.21150981348085926,0.35102182738029075,0.5282797527564802,0.4067028760099689
Precentral_L,0.27180294544510003,0.2759997297338611,0.4536861069032696,0.7102876224132805,0.3476987044589495,0.7343400609675996,0.21193597354002133,0.29826263294934036,0.03767041426593097,0.2596181770735332,0.2934854725562104,0.16748778325510388,0.1355298271605762,0.902587384849208,0.31801348610565,0.09549462373054296,0.7364170051086433,0.3600491780713913,0.5846274294582863,1.0,0.10769642238604296,0.48582827094509945,0.6874112839412381,0.95536914169362,0.07053444456298996,0.3469401793015658,0.29249669373997056,0.6045302727247518,0.701775641072816,0.7502544248265082
Raphe_D,0.18122889782144808,-0.35332238828810786,-0.04071508344112809,0.2938837253270491,0.018302744871092187,-0.11845843740600316,0.5073653330928496,0.21925081472314817,0.336881550090647,-0.32067224664031735,-0.3719897203100264,-0.05396914051748847,0.36945300708213813,0.23718997759319782,-0.14933984139096854,-0.4541470530591039,0.04116182475112861,0.15100082968989897,0.0099326870572035,0.10769642238604296,1.0,-0.10173642655037186,0.3047314623044344,0.16519600830315534,-0.512873216784213,-0.04026428009337789,-0.0005546058048682681,0.23991688991492083,0.28076458863533044,0.3902556703360073
Frontal_Inf_Orb_2_R,-0.031216420740962533,0.23661463195077162,0.8511675155011161,0.06840569152667672,0.2818075229274928,0.3136095571648875,-0.2068193464039017,-0.054584143870738754,-0.03239647758903246,0.21415085766717357,0.08428642597921247,-0.04773552730386466,0.011639265999964293,0.27533511813617734,0.1250621121730373,-0.09804360334588988,0.4456471688227503,0.3101171390857718,0.3911000168216541,0.48582827094509945,-0.10173642655037186,1.0,0.5661389117050173,0.3673613272555263,0.2410381482196704,0.1285004089112614,0.3268191043590694,0.039398084110537725,0.0485882768090882,0.1438159235836921
Insula_L,0.2707810358499643,0.23252936614460218,0.5864988236624205,0.6159340017344909,0.45253788223050084,0.5146582771531845,0.39933845160950837,0.253755341800373,0.3444889748613531,0.18471554427912848,-0.12091564326593086,0.12447469367033213,0.21655055545767066,0.7143711886645527,0.044539391353585714,-0.1395521319403524,0.5935250979123057,0.49445205029081246,0.5130183716656862,0.6874112839412381,0.3047314623044344,0.5661389117050173,1.0,0.6557936362199581,-0.26945112697120543,0.2092056646203879,0.29448286258833334,0.28986065861669247,0.47607328330215515,0.6609715109892974
Postcentral_L,0.4340259353268488,0.29001314041858794,0.3242355803507317,0.8225164557282263,0.4504740051636574,0.7746021942053418,0.37021607651736405,0.41801140025866246,0.02036060295111184,0.29978181917042096,0.3595679238053729,0.2503535779481109,0.2485384084842675,0.9386051075674378,0.3644186609970652,0.1204410937933559,0.8079439418159811,0.36803590519687834,0.6402747606776741,0.95536914169362,0.16519600830315534,0.3673613272555263,0.6557936362199581,1.0,0.053741057098896323,0.5146673090163707,0.28944862417781125,0.6862344544563169,0.8327786949774937,0.8123514815207074
Vermis_7,-0.028876760597178704,0.2516422897963239,-0.013391309702613074,-0.13184896186691034,0.12936856081433756,0.2439283121479356,-0.5036680160800889,-0.06162654387726614,-0.41693260137778765,0.1289883570619161,0.7317672402089327,-0.021931082432921602,-0.08639100399107935,-0.10614205660271124,0.1845902682729045,0.29500448717164696,0.17882487986478793,-0.07915736158542692,0.1419072093835264,0.07053444456298996,-0.512873216784213,0.2410381482196704,-0.26945112697120543,0.053741057098896323,1.0,0.23576398814941182,0.2820990855434372,0.1589025605291418,0.057756154292420946,-0.09648514278744683
Hippocampus_R,0.6737539593624253,0.3571629679356941,0.07322746983697345,0.5545199511946279,0.5926208207137011,0.5669898203581526,0.3427658478905791,0.40466977579255575,-0.3144495330907193,0.5764434235308146,0.5129775171577915,0.36304190068623,0.38392286761210015,0.39575818251128597,0.3786706084531632,0.16471182990319594,0.7435762009133877,0.06859518926284615,0.6913738224950489,0.3469401793015658,-0.04026428009337789,0.1285004089112614,0.2092056646203879,0.5146673090163707,0.23576398814941182,1.0,0.16578792841500473,0.2978669187368821,0.5310872003414376,0.2913133661754378
Cerebellum_10_R,0.03643738672504092,0.11541306169839233,0.06324708158863479,0.36580940712047627,0.4158855800641249,0.3214685132294451,0.06408907409516078,0.2161466398677828,-0.028124663992872723,0.10000113816504962,0.391068584005438,0.10515832829995794,0.09575477836336782,0.299351608577789,-0.011934753098382026,-0.11187711561610955,0.45218825217404574,-0.09758324387128457,0.21150981348085926,0.29249669373997056,-0.0005546058048682681,0.3268191043590694,0.29448286258833334,0.28944862417781125,0.2820990855434372,0.16578792841500473,1.0,0.27716185081820977,0.31716979489102487,0.48148077670888634
Parietal_Sup_L,0.3760352905481623,0.019998291517274173,-0.12979415241311512,0.6504418992905597,0.2646505861709173,0.37327880338419656,0.3904175749112469,0.38967026110353237,0.028459899191035594,-0.00029336309750986974,0.4277336992025925,0.16575669302977514,0.06093922295974177,0.6298417302269123,0.20524636291732176,0.1344598851576657,0.46470056227695095,0.1469608718628819,0.35102182738029075,0.6045302727247518,0.23991688991492083,0.039398084110537725,0.28986065861669247,0.6862344544563169,0.1589025605291418,0.2978669187368821,0.27716185081820977,1.0,0.8884753093145369,0.7286727223099483
Precuneus_L,0.5481658663855197,0.14405867126437452,-0.06604926088242973,0.861613496816674,0.4794333946645395,0.6065365406768097,0.5647424098233841,0.507554288228815,0.06036824729039013,0.14731136657798694,0.42950826083143856,0.28109830681953435,0.22894006864712768,0.8135918116326112,0.2662194996270477,0.12144761137440466,0.6859935450303883,0.24992886526710148,0.5282797527564802,0.701775641072816,0.28076458863533044,0.0485882768090882,0.47607328330215515,0.8327786949774937,0.057756154292420946,0.5310872003414376,0.31716979489102487,0.8884753093145369,1.0,0.8395713434233749
SupraMarginal_R,0.3241443079092729,0.06529292809902781,0.0817040051928236,0.8513023043285934,0.49369443309332467,0.5774668842210866,0.5105215518608719,0.45146812032285843,0.18025625300389825,0.07864937705278031,0.2507349044697596,0.21744505512734694,0.27730418398329193,0.8533114018951076,0.16920450349711896,-0.04232705935688828,0.6597554939746664,0.2958479644582948,0.4067028760099689,0.7502544248265082,0.3902556703360073,0.1438159235836921,0.6609715109892974,0.8123514815207074,-0.09648514278744683,0.2913133661754378,0.48148077670888634,0.7286727223099483,0.8395713434233749,1.0
