,SN_pr_L,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R
Insula_L,0.2968265892175338,0.6604698219493969,0.37138792144810656,0.7984886086936783,0.13072123366112312,0.5026802108459315,-0.058896211993294194,-0.2527281611207298,0.49470242189036934,0.09393794088516512,0.48217027676286545,0.2110089886734763,0.7551478135814704,-0.5130085037280592,-0.031224486259679246,0.5916860699279732,0.6727762287607585,-0.42059026587802223,0.5201779440109839,-0.4117467876257463,-0.006341156798497315,0.7288401706233776,1.0,-0.4076479709406792,-0.3387632771148593,0.8643025626350251,0.5237894870721584,-0.6478623819396363,-0.23060725652399866,-0.20348979236216574,0.5562735430140485,0.6701120577927382,-0.48685354488010635,0.7115906060424086,-0.41188650230831136,0.4602591000111517,-0.5845946782022573,0.30123646261746434,0.7588123463816256,0.5415183101982023,-0.16186426300929435,-0.07878066740603357,0.2484809290755905,0.6492432686259906,0.5871029515798817,0.20397236310012096,-0.5169631826465642,0.4700263810709984,0.8356119003664968,-0.5687556608088021,0.7932270492219311,0.36345119281577365,0.49731878173666116,0.35244133764716773,0.6576901734338276,0.7335200299452668,-0.036391345891728245,0.6642410215987369,0.5776591535881742,-0.4986443729643257
Postcentral_L,0.2479038134366583,-0.3613327135416016,-0.12324459586022353,-0.18006400823606694,0.06588236923478488,0.25916076359300283,0.6646671848347081,0.445168603500216,-0.42254062297555606,0.03585780076925244,-0.4714312412518078,0.029338232205484812,-0.35587884455419905,0.8626229352882092,0.11364502431530144,-0.3621359979754555,-0.05448454020041059,0.8053054684800879,-0.6202092882979013,0.8777002977954468,0.21564557051539815,-0.5625781613447628,-0.4076479709406792,1.0,0.23674471502633493,-0.6018397351677276,-0.5733369197938346,0.8597566548634119,0.8227004675592112,0.785149921319033,-0.4345977338933295,-0.12436638352367405,0.8016757495533426,-0.5003637629157608,0.7849165104059134,-0.1168318302303577,0.4747551149391117,-0.33176869556618144,-0.7513910964239925,-0.4650756352148088,0.7101272651720505,0.6185199871249967,0.08165787762158744,-0.5821313865729963,-0.6285692811085606,0.618014746182443,0.8210504597147771,-0.26148830655613076,-0.3715870678038665,0.9188363160857491,-0.4248668008773185,-0.013840053334789592,0.12774877798697434,-0.3168475885319886,-0.5860516374031487,-0.49460308158869465,0.1592861199687988,-0.5895159241684651,-0.4209233144761815,0.9321319471103581
Vermis_7,0.0976812531737484,0.037272624417665295,0.2036897747633228,0.08373445309292064,0.13815627343566397,0.3295672661507712,0.2090219940618271,0.06794006613404652,0.44326055140614284,0.2921169568699772,0.4435089962753342,0.5539459585644521,-0.329773622525206,0.1271218223854682,0.14469356960884225,0.17030085888800678,0.19879972547357921,0.5190528574140658,-0.17139150050726362,0.1244588064702547,-0.3314409928238641,-0.5043642125316861,-0.3387632771148593,0.23674471502633493,1.0,-0.19319476018781104,0.15149852246992174,0.22901033671172238,0.25617192297474844,0.2500468976265813,0.38564234258694025,-0.02339639726582528,0.41820317520655326,0.10434805181172961,0.41222134981796454,0.17569868587733053,0.2167759360885824,0.5512556577119745,-0.4675026872375229,0.265393079520229,0.38843756549965164,0.006683290776032031,0.5921648521441736,0.25519432633371864,-0.052330693807162376,0.02833866248235236,0.25580373770322273,-0.2017872663194057,-0.16701799899647124,0.1730244576537762,-0.11338424952354126,-0.15107975706715648,-0.4314914341014279,0.1317963291561697,-0.5898074395117553,0.026253019426394245,0.5860505494872963,0.2132082626017688,-0.14349930604557717,0.16078057798638776
Hippocampus_R,0.28524429879685415,0.7059759232973336,0.49619868660650496,0.746093848090969,0.21124608604150122,0.36698438377666964,-0.2505298541913798,-0.4097814020310121,0.6618019945335046,0.29964842053421625,0.6209997463237523,0.33350396703903207,0.8218403391833055,-0.6951025607899483,-0.11679023815606347,0.7098406521321236,0.6820154058524841,-0.44690614102637694,0.5835665159122861,-0.6285385634137253,-0.15983370841781883,0.7417270367686206,0.8643025626350251,-0.6018397351677276,-0.19319476018781104,1.0,0.7437935825140669,-0.7466645993625527,-0.42631276661458,-0.366243624453483,0.6595008005849535,0.7240301214568385,-0.5945661077696245,0.8612278112149077,-0.536444978712581,0.5789280846416379,-0.626773157550214,0.40323547869826737,0.8436278042782023,0.7064195269051996,-0.2841692785625612,-0.2960981228110193,0.3244137121594395,0.7984318414017182,0.7464296902720396,-0.048858617413212624,-0.6548737166423183,0.6113685634155148,0.8524781500194807,-0.7448209159589186,0.9014928453456741,0.3548003584637272,0.2374964217254297,0.5637704138668532,0.6306763351527681,0.8305770081915705,0.09446525519533604,0.8095316358625114,0.7114093553247712,-0.6899604762247367
Cerebellum_10_R,0.2581549241923172,0.6450428156932639,0.7276934814940818,0.5117964182446836,0.5195834307135166,0.2921437009737886,-0.4662987294780967,-0.6766847841444299,0.7428683044449329,0.5022011605279897,0.7712877103749294,0.6345771519550566,0.6856012495856477,-0.6478311135777335,-0.46158513844819,0.8134513927451895,0.5816387566384082,-0.2610628199996296,0.45126221691419943,-0.5742651513989399,-0.556561851795019,0.6364481423654067,0.5237894870721584,-0.5733369197938346,0.15149852246992174,0.7437935825140669,1.0,-0.6801226660450794,-0.4618121816157548,-0.3687952761185948,0.5925522974981028,0.3999085695458063,-0.550093744705694,0.8839666609142792,-0.3209080764550971,0.32399253060053534,-0.5491335543429705,0.47949465262394586,0.5974356171674414,0.8416035498017044,-0.14769710016303608,-0.2738698700663371,0.5228066149073829,0.8153624327632926,0.5879503401616056,-0.19942794094557484,-0.6818974921297194,0.23684488474739154,0.7145064435671814,-0.702643486668593,0.7771992499660834,-0.05604381012778535,0.05477790565918289,0.7422095697305946,0.43823873383199197,0.838333607778132,0.4820154996933713,0.7415639622782676,0.6278444244153928,-0.6267415941784021
Parietal_Sup_L,-0.028816977804374592,-0.5345864403662108,-0.295225247298851,-0.43703518103926187,-0.0931089802535183,-0.06602968281556135,0.581782720591726,0.5850467819419573,-0.49801728905708315,-0.09689247290058832,-0.6361460142868863,-0.19838113361905169,-0.6266564032314551,0.8481551241464048,0.22523149095740044,-0.5594063085123961,-0.3871223510002896,0.6778098456086156,-0.6490669991102778,0.7025808208683982,0.2768350241949112,-0.7161226459013416,-0.6478623819396363,0.8597566548634119,0.22901033671172238,-0.7466645993625527,-0.6801226660450794,1.0,0.7726749136710839,0.7434213287165135,-0.5914485823962291,-0.2841870251206995,0.8856439236953162,-0.6963677449371465,0.6096128907810475,-0.22959413208129484,0.6046909573681776,-0.3820153165244156,-0.8245329212616819,-0.6132626442053789,0.6054161718975813,0.34517046216296376,-0.11076425335925268,-0.7668507600084913,-0.6746075857859696,0.3513023855981782,0.9433880052609726,-0.2498013229971828,-0.663244683364574,0.9577351178062287,-0.6822639606894967,0.00010820418306153186,-0.1696615449061855,-0.38492314223779733,-0.6402780089666551,-0.6988487698953019,0.06353696724387119,-0.6879122193324215,-0.5677455120260809,0.8852408314554845
Precuneus_L,0.26185679677884327,-0.1410657793499667,-0.1042112642265623,0.09140806061823953,-0.17485905201199037,0.32990952140055985,0.836064399407456,0.6285815480239916,-0.12371778360142759,0.08771674234144722,-0.27001374651032195,-0.018629205094216287,-0.37374568251050805,0.7969476615028238,0.41213309074043547,-0.31704709696206596,0.0032525259898353656,0.660468317114378,-0.4011732158503285,0.6610672949216075,0.3536699841845101,-0.5214787704544448,-0.23060725652399866,0.8227004675592112,0.25617192297474844,-0.42631276661458,-0.4618121816157548,0.7726749136710839,1.0,0.86142487971632,-0.147032856148528,-0.012399608949181908,0.8413261119381987,-0.3464517753052544,0.6655809956031271,0.15595920074491987,0.39219134997969396,-0.01194064693424379,-0.6444972143149748,-0.38684342001191707,0.741830220794763,0.47318416936142105,0.25040682162038613,-0.3973857500401966,-0.30376688272636587,0.6998847235728667,0.8766298502541322,-0.08392696463311874,-0.34731690618782046,0.8276212060189929,-0.4141012322448588,0.2963784207379823,0.056838880524576245,-0.19786613391512375,-0.5863150608445326,-0.31567437519810365,0.08936479871764284,-0.27112674725365904,-0.322477342881747,0.8217302232813749
SupraMarginal_R,0.2825377605466343,-0.08638484712184118,-0.07358283138919046,0.04206855971943906,-0.13378696992311892,0.2516546184654472,0.7215954056074017,0.5545635931178228,-0.08359287280169503,0.10139772563909276,-0.274902452823164,0.03416095516695659,-0.2547953626984999,0.6609379989707798,0.27125348507074254,-0.318404027556699,-0.03564455975408447,0.7081086820723137,-0.5073470708175609,0.5402639214725221,0.28945436399728947,-0.47412547052598963,-0.20348979236216574,0.785149921319033,0.2500468976265813,-0.366243624453483,-0.3687952761185948,0.7434213287165135,0.86142487971632,1.0,-0.21277452172557834,0.11683432299120142,0.8447291233356924,-0.35821730294068854,0.6071591307999086,0.03881758268116896,0.42468787872485736,-0.03034506220762076,-0.6165075399459635,-0.3836478578709124,0.8315864164387026,0.4699494926648761,0.3030339167354196,-0.4202590609899138,-0.36576477314694394,0.6804969154251365,0.8006648279058591,-0.09723786125531604,-0.26319664589189673,0.817940731595934,-0.33303323645067834,0.2723975120722299,0.01972896113109615,-0.14353021317667883,-0.5564783268531496,-0.2503257198357814,0.065449678052417,-0.24892491793515284,-0.2180206417513281,0.755442754021808
Vermis_6,0.2230105364253181,0.599004682259269,0.33437824558826024,0.7483300984882051,-0.05293222396425047,0.5048120713654013,0.05983479398140896,-0.12402052565048258,0.8567115868154013,0.25358599803695203,0.8647365582410353,0.4260061408061552,0.35605639140054907,-0.4819709098427302,0.28936543127280806,0.570158902301644,0.6342261577759757,-0.1742713490024136,0.5199568605433296,-0.42783461604912876,-0.19636634350049384,0.23518478643137328,0.5562735430140485,-0.4345977338933295,0.38564234258694025,0.6595008005849535,0.5925522974981028,-0.5914485823962291,-0.147032856148528,-0.21277452172557834,1.0,0.47814205027724077,-0.27441009702097174,0.7378066422961389,-0.18595430699490728,0.6326295266911772,-0.38325960332594133,0.8704077325923858,0.41755568810342114,0.6629338334522602,-0.10464089076832815,-0.22852023599331675,0.5545327493399181,0.8977577834840015,0.7145099272420148,0.02685280084099341,-0.396979847302193,0.34013186615460733,0.4871849189409276,-0.5779872305453798,0.5340323187938195,0.3270838999615028,-0.06010269820755124,0.363301470671146,0.12506186962898203,0.639557040267844,0.19030515723485797,0.9290178478664803,0.42401171879398214,-0.5067082934294564
Thal_PuL_L,0.3587201316815326,0.5902368588999393,0.265928353715115,0.6679935102740661,0.09945514423261058,0.44991895220121175,0.23714441095763966,-0.025378107648187147,0.5307345326870112,0.22718475477117958,0.34612391957540595,0.3547214241106111,0.6440156260447001,-0.38862626424161734,0.06728836152892956,0.4506468649896385,0.6788747742622864,-0.02302666947904819,0.1757913640882889,-0.34608941909853314,0.039707142695686135,0.33010071448868394,0.6701120577927382,-0.12436638352367405,-0.02339639726582528,0.7240301214568385,0.3999085695458063,-0.2841870251206995,-0.012399608949181908,0.11683432299120142,0.47814205027724077,1.0,-0.03221596809606623,0.5053611974115694,-0.3086001511679235,0.49076293835799234,-0.28540249111856564,0.3453778951947997,0.4141429256666996,0.4238763692288279,0.034995470696206725,-0.1894347260013153,0.37609510378234345,0.5012009937132303,0.3971519891993948,0.24390523838230932,-0.15888694608275208,0.6195343896603718,0.6779985920137354,-0.28158099283658705,0.7084681781504287,0.4439521509052939,0.08922447095897616,0.24864483582222238,0.2370236588750703,0.5169768128107003,0.08170592207715183,0.540084045752261,0.41873407238053667,-0.3042976229992511
Occipital_Sup_R,0.05652101992440437,-0.2930005747866163,-0.2856222542472227,-0.19852527492281227,-0.2211856999685264,0.13533597265701955,0.7528974424736324,0.6782663856817368,-0.19369295550373375,-0.06754328751216189,-0.36831665807930847,-0.00852563188989919,-0.5416708486489239,0.7073575308913651,0.3939692501870277,-0.4541827845665011,-0.20279757699228926,0.7066279194913941,-0.5883732087898768,0.5448764798361274,0.2832658911997055,-0.7628937705823515,-0.48685354488010635,0.8016757495533426,0.41820317520655326,-0.5945661077696245,-0.550093744705694,0.8856439236953162,0.8413261119381987,0.8447291233356924,-0.27441009702097174,-0.03221596809606623,1.0,-0.5625561908431752,0.568408771734957,-0.06612472332271246,0.5576964096715005,-0.036130249123190454,-0.8016635093414588,-0.46463707905468316,0.678222398821424,0.24405458226623108,0.1645522711411167,-0.5176236696809183,-0.5272733020826081,0.41528381498822686,0.9284573929240437,-0.2265782029270049,-0.5132845234225255,0.879421960924398,-0.5624176516039471,0.14146082043544997,-0.26559488003785076,-0.3584304093967038,-0.710032787243688,-0.5433345793020654,0.09275481058448949,-0.4027167015665987,-0.49298575109427656,0.762562614922289
ParaHippocampal_L,0.387006505180827,0.6762637786526956,0.7603585070092478,0.7463767791579455,0.4321752346272974,0.49837798748666234,-0.2675837127744473,-0.5494932355255622,0.7911218076339809,0.5071035172493139,0.7912885958181508,0.607845148459711,0.7252532010632682,-0.562641034404464,-0.25959384402821206,0.8970352308161518,0.7777108062114506,-0.29401805770425804,0.561807893103238,-0.43399596852127836,-0.45765323672203423,0.6972419805544335,0.7115906060424086,-0.5003637629157608,0.10434805181172961,0.8612278112149077,0.8839666609142792,-0.6963677449371465,-0.3464517753052544,-0.35821730294068854,0.7378066422961389,0.5053611974115694,-0.5625561908431752,1.0,-0.2600643855291278,0.5575839607200751,-0.6126828440253104,0.5469008524050869,0.6852366396773473,0.9018476743617839,-0.1600215729515472,-0.1706096968639033,0.5219145848176587,0.9082985225659473,0.7180977666068808,-0.0565280565033691,-0.6322392926177507,0.4090041539347666,0.800743605125326,-0.696895944073614,0.8629069482632437,0.12262150109338918,0.24258322151307382,0.6870478872541738,0.5154290071216974,0.8562848245861704,0.44195740201734945,0.8223564759327919,0.6780546611750411,-0.5483827094356729
Supp_Motor_Area_L,0.3914422709324745,-0.19052711401553885,0.13102333027471957,-0.14954590320199526,0.14666220870985489,0.28801369257090437,0.4212052490423178,0.22237419104110998,-0.19308630483029618,0.20620159595492693,-0.13112675666515486,0.20417641029539413,-0.30305459270280505,0.793903492914112,0.06720030310714473,-0.2093956971599933,-0.012008713000777405,0.8027367816614921,-0.4774690923734549,0.8532192816507421,0.022654669326149353,-0.44403728709981427,-0.41188650230831136,0.7849165104059134,0.41222134981796454,-0.536444978712581,-0.3209080764550971,0.6096128907810475,0.6655809956031271,0.6071591307999086,-0.18595430699490728,-0.3086001511679235,0.568408771734957,-0.2600643855291278,1.0,-0.024341266097716113,0.4436967063657207,-0.02089829892544533,-0.686550825909562,-0.24822344482539538,0.7421786194119934,0.7935034729662385,0.26546682016838824,-0.31621668514572765,-0.4220775992591874,0.5641391946967086,0.5661292653418117,-0.40181463053147254,-0.31960793337160937,0.6824953206590024,-0.3432171920116447,-0.12114379583415824,0.1912052277655894,-0.05320902730153029,-0.585269692411923,-0.2804102976428559,0.2934139721000105,-0.33637501668654585,-0.20952192664388125,0.8171250890217545
Cerebellum_3_L,0.3532364439998972,0.43519184980186265,0.28030953199055586,0.6821366842732354,-0.09470017613416683,0.5074000408821636,0.22772991583188715,0.04081893671945012,0.5541822215007772,0.3940152302465832,0.4789686028175721,0.21970208415215262,0.31731708018602117,-0.1161807832614859,0.3532743713947793,0.3527343687496092,0.5541953146633884,0.012239222200287808,0.35049302726960774,-0.16069843698107253,0.15019746055225588,0.14914660568404886,0.4602591000111517,-0.1168318302303577,0.17569868587733053,0.5789280846416379,0.32399253060053534,-0.22959413208129484,0.15595920074491987,0.03881758268116896,0.6326295266911772,0.49076293835799234,-0.06612472332271246,0.5575839607200751,-0.024341266097716113,1.0,-0.23937659906733916,0.45550794380741333,0.2922651977177919,0.3836574341663397,0.0791236595696298,-0.05784487607539492,0.45611129314173465,0.5421529160200853,0.701216473141614,0.3063048202125502,-0.07122178561989868,0.5005994058386928,0.35140341180791895,-0.21588790252780887,0.4284836484906802,0.610484998889973,0.04031404467241515,0.40835498867046516,0.0379895159017592,0.48128110768757965,0.10170459826617867,0.6357917181354474,0.42722744663801243,-0.16395567384971893
OFCant_R,-0.014462877077958982,-0.3517773590873573,-0.38948790317798127,-0.4792892254605495,-0.2445561860125822,-0.2033096723383317,0.3313172870807349,0.4137220864463867,-0.39920994361015505,-0.14303341631878602,-0.43050501674891445,-0.2552185613258683,-0.5393672341307272,0.5264244666155761,0.3028813512369915,-0.5948219957376243,-0.4904260988641764,0.5183342138188156,-0.5399839637036368,0.4416521760968244,0.2622999834073442,-0.6646769878345099,-0.5845946782022573,0.4747551149391117,0.2167759360885824,-0.626773157550214,-0.5491335543429705,0.6046909573681776,0.39219134997969396,0.42468787872485736,-0.38325960332594133,-0.28540249111856564,0.5576964096715005,-0.6126828440253104,0.4436967063657207,-0.23937659906733916,1.0,-0.1723425442277667,-0.6905039545732468,-0.5959488116876288,0.38141559966340716,0.30195931402474685,-0.11317516892309268,-0.5695387580670795,-0.4715349957367411,0.24858513879521946,0.5964824546121557,-0.3060797393151,-0.628685917448141,0.5950117270042867,-0.6234807925297565,-0.0008318604651827886,-0.25878745991052327,-0.38738735620890213,-0.6221379271212283,-0.5610647014470356,-0.16965452363791864,-0.4605857241617908,-0.4246473339886918,0.532022209491662
Cerebellum_Crus1_R,0.21175818306471944,0.5212602582551822,0.32905032176080395,0.5778202626142964,-0.15050315903793868,0.3674645763313112,0.12972321615770036,0.038643642078017106,0.8643266991227851,0.23895745879550426,0.790817863530127,0.44987517014949985,0.12594869173190684,-0.32720506577478736,0.3715410887511943,0.4488219296894167,0.4510753947054172,-0.03835300660369712,0.30239629709739774,-0.32720491629763093,-0.21456594641731905,0.04366100205503094,0.30123646261746434,-0.33176869556618144,0.5512556577119745,0.40323547869826737,0.47949465262394586,-0.3820153165244156,-0.01194064693424379,-0.03034506220762076,0.8704077325923858,0.3453778951947997,-0.036130249123190454,0.5469008524050869,-0.02089829892544533,0.45550794380741333,-0.1723425442277667,1.0,0.14481422522187534,0.5670943265954841,0.047961070322067555,-0.20058823404556358,0.5842242846384718,0.7508888987860616,0.5495647768306703,0.007483282284270771,-0.19650928140180168,0.19862076640623827,0.2721606534500485,-0.3915354647102998,0.29615669166668074,0.20215347696809668,-0.20751846373367028,0.3083219252094579,-0.06808215138387326,0.4503178347413804,0.2422975824612529,0.8023221444668307,0.2897565585892346,-0.3282810567198436
Thal_AV_R,0.01953190160217432,0.5118404723946973,0.2973392963647724,0.47558027817983006,0.13292579941176944,0.08596917016269948,-0.47813728844316017,-0.47938976893811563,0.373528082368958,0.06813037058021235,0.3992471830712755,0.044030720367280514,0.6990759366590698,-0.7422794239369941,-0.22658304208724184,0.5451535163126112,0.4152256215565159,-0.7246320621056461,0.6860784743825793,-0.6634516220012601,-0.16794862040009784,0.8176223424608215,0.7588123463816256,-0.7513910964239925,-0.4675026872375229,0.8436278042782023,0.5974356171674414,-0.8245329212616819,-0.6444972143149748,-0.6165075399459635,0.41755568810342114,0.4141429256666996,-0.8016635093414588,0.6852366396773473,-0.686550825909562,0.2922651977177919,-0.6905039545732468,0.14481422522187534,1.0,0.5493005569358265,-0.5723446516896322,-0.35736328601034195,-0.028353887988976267,0.6103342289131503,0.6525044982827598,-0.30422200209745165,-0.789905998630815,0.5150436443758871,0.7255883668349944,-0.828924128132869,0.7576443901009982,0.18437287415850676,0.30299381248193585,0.36121605463324347,0.8445796032639757,0.6652516407072986,-0.13164670810679346,0.5842315896807566,0.5974158139857231,-0.7709784545799202
Amygdala_L,0.2500116015265467,0.546724130517918,0.788091919475694,0.6251595406457151,0.4957054003863876,0.5000492309108819,-0.289063395329834,-0.5210784421405608,0.8131849249208596,0.39820588418423825,0.7492287958183258,0.7588216892770812,0.6039547437576782,-0.5690391664626847,-0.3493526462947422,0.9519653859210037,0.7515826628382893,-0.28531682206423026,0.4628016749585369,-0.4026021254161038,-0.644984704157475,0.6006475566620109,0.5415183101982023,-0.4650756352148088,0.265393079520229,0.7064195269051996,0.8416035498017044,-0.6132626442053789,-0.38684342001191707,-0.3836478578709124,0.6629338334522602,0.4238763692288279,-0.46463707905468316,0.9018476743617839,-0.24822344482539538,0.3836574341663397,-0.5959488116876288,0.5670943265954841,0.5493005569358265,1.0,-0.2061431546864393,-0.2955331312060374,0.5242855792833876,0.8706876913138296,0.5456889220048349,-0.2519293343884162,-0.5817542715635762,0.25085782684757135,0.7272673082110175,-0.6418065156713092,0.7817225382390971,-0.13801867446733168,0.10432209575926442,0.6186177196144704,0.47284294082830913,0.7090369940844641,0.6238707051087236,0.7084598432399605,0.4626446307604211,-0.5038042072586397
Frontal_Mid_2_R,0.4413967276370473,0.08675905822726046,0.14389617189531154,0.0591867859072553,0.14282361415123468,0.3580380384024058,0.5240813568964838,0.29432964410719625,-0.00849101281000279,0.3202891213523705,-0.06687065556656321,0.24729741803287988,-0.1351614494610415,0.6039867910258417,0.14259411178179077,-0.14642224562865186,0.06437928992145298,0.7904764722647947,-0.4581448850226135,0.5340372431607454,0.1358628909392475,-0.3646617040147475,-0.16186426300929435,0.7101272651720505,0.38843756549965164,-0.2841692785625612,-0.14769710016303608,0.6054161718975813,0.741830220794763,0.8315864164387026,-0.10464089076832815,0.034995470696206725,0.678222398821424,-0.1600215729515472,0.7421786194119934,0.0791236595696298,0.38141559966340716,0.047961070322067555,-0.5723446516896322,-0.2061431546864393,1.0,0.6709936510528748,0.4753092078338418,-0.2660078283709183,-0.30120231945094045,0.6682974245382225,0.6098858660437513,-0.18093803601968714,-0.11722161404129812,0.6644624979067567,-0.190679668516723,0.17272626342085176,0.19111348074631135,0.10134581341377985,-0.5320811796494223,-0.020951489480025485,0.27064451005106277,-0.14234506295573557,-0.04533111684768775,0.6626181282833673
Frontal_Sup_2_L,0.5081525247302411,-0.01960852737698516,0.0981991294453978,-0.03261365138505451,0.18912099925982906,0.25126314353264595,0.28376470451683145,0.0728642297879191,-0.31476874642222,0.18780558218314455,-0.20600221654251424,0.027926983457369412,0.015566970084237103,0.6054291945936325,-0.020458287383517723,-0.17451030005376292,0.04441985215859625,0.5912905131001551,-0.3547378183294338,0.7342295128987041,0.15290921062242133,-0.08480874022025435,-0.07878066740603357,0.6185199871249967,0.006683290776032031,-0.2960981228110193,-0.2738698700663371,0.34517046216296376,0.47318416936142105,0.4699494926648761,-0.22852023599331675,-0.1894347260013153,0.24405458226623108,-0.1706096968639033,0.7935034729662385,-0.05784487607539492,0.30195931402474685,-0.20058823404556358,-0.35736328601034195,-0.2955331312060374,0.6709936510528748,1.0,0.1269409329767132,-0.30550912122062285,-0.31649034014236416,0.6581359602306789,0.29959690881095363,-0.2254662303282247,-0.04979471575335436,0.47251912524164064,-0.12093485907496795,0.020565134330976356,0.6278069068833341,-0.04609528305083098,-0.25215886563509265,-0.05864224022279773,0.023905941015377567,-0.303884052981179,0.025082331040457345,0.6277720512538052
Thal_VA_L,0.4901206147878809,0.5880853731526349,0.5327775995389243,0.5528859822547292,0.2997245219544876,0.6366495127706095,0.21339874212812054,-0.11483264179847974,0.6886070878961394,0.5383431487341656,0.6317987897236159,0.7620285871505903,0.3028009492462637,-0.0991999339354653,-0.055533178126660525,0.4903788147607227,0.5801694656773172,0.36775646780473986,0.10088879555290653,-0.051304245298238856,-0.2790067697277834,0.049805072872649556,0.2484809290755905,0.08165787762158744,0.5921648521441736,0.3244137121594395,0.5228066149073829,-0.11076425335925268,0.25040682162038613,0.3030339167354196,0.5545327493399181,0.37609510378234345,0.1645522711411167,0.5219145848176587,0.26546682016838824,0.45611129314173465,-0.11317516892309268,0.5842242846384718,-0.028353887988976267,0.5242855792833876,0.4753092078338418,0.1269409329767132,1.0,0.5281106892612635,0.3124345332737058,0.32085465328181134,-0.019823695326028973,0.054121081298453506,0.42090682541258334,-0.059943158075887876,0.4026283485820256,0.07402906599991936,-0.0165576422114431,0.491515465457802,-0.21129842327042533,0.5794884008137318,0.541064630635677,0.5276740292362807,0.34000103294410366,-0.016818905749532875
Temporal_Inf_L,0.24209723494927604,0.6668757228732852,0.5697416483753223,0.7327138269631284,0.21409074802412223,0.4613697131676362,-0.22655708276577838,-0.4284621095489322,0.8726398047813482,0.3392930573440126,0.9045753428674652,0.5818225778975264,0.5890048890933788,-0.6578151746610666,-0.06966273031518903,0.8054413974417683,0.7285807040337114,-0.3270137441928245,0.5745643433975456,-0.5287375353979817,-0.42622432345719097,0.5225050591898476,0.6492432686259906,-0.5821313865729963,0.25519432633371864,0.7984318414017182,0.8153624327632926,-0.7668507600084913,-0.3973857500401966,-0.4202590609899138,0.8977577834840015,0.5012009937132303,-0.5176236696809183,0.9082985225659473,-0.31621668514572765,0.5421529160200853,-0.5695387580670795,0.7508888987860616,0.6103342289131503,0.8706876913138296,-0.2660078283709183,-0.30550912122062285,0.5281106892612635,1.0,0.7341241972992418,-0.15050200284487214,-0.6484733837570531,0.3301039429830192,0.7030089011158408,-0.7620746886337789,0.7597712850125308,0.10511964959871754,0.0409743510908551,0.5458131118243557,0.38509520606813247,0.7766389178730096,0.345105867782066,0.9091235176052903,0.5558369672611044,-0.6563615611916263
Vermis_1_2,0.12952493710841695,0.5632133237358304,0.29740990205127665,0.6215445341252863,-0.10333098839310842,0.18678633436118147,-0.16541539058412297,-0.21769662071018825,0.6695383956307286,0.3476970600843826,0.6135458424429763,0.12874097982712365,0.43662088629177487,-0.5444673224945188,0.18405754828568965,0.47281801996405903,0.44690889455712735,-0.4740280705009277,0.6542903486873641,-0.5784505837261139,-0.06747306503190968,0.4790357017897931,0.5871029515798817,-0.6285692811085606,-0.052330693807162376,0.7464296902720396,0.5879503401616056,-0.6746075857859696,-0.30376688272636587,-0.36576477314694394,0.7145099272420148,0.3971519891993948,-0.5272733020826081,0.7180977666068808,-0.4220775992591874,0.701216473141614,-0.4715349957367411,0.5495647768306703,0.6525044982827598,0.5456889220048349,-0.30120231945094045,-0.31649034014236416,0.3124345332737058,0.7341241972992418,1.0,-0.0831651815819437,-0.5241203347284932,0.5125493158242125,0.4769731378900188,-0.6708922743987003,0.5358628508109905,0.44162284115410233,0.03017812439315893,0.4766503735446338,0.3727354291626561,0.6734181343469031,-0.053827896560774136,0.8074866952203484,0.5661309885943749,-0.6145165132158689
