,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L
Vermis_8,0.164583530319767,0.25986076778823464,0.04191347181284412,-0.10645171134249526,0.06357133567428395,-0.11447610429296477,0.2465872873497761,0.024160514751270266,0.05257044921045179,-0.08154648377908502,1.0,0.16377381378846725,-0.1753693852413725,-0.1029191039976735,0.4921422709642028,-0.2007678681986934,0.11376915399262093,0.08788519942628922,0.14210583906884103,-0.23740161001446966,0.07703998331659243,-0.23283842701931476,0.137336060192726,-0.19998335253723185,0.2817809870750848,-0.18184982921527115,-0.15637909541560083,0.02288289818109642,0.09702210125666995,0.1298909159726604,0.3321708535892849,0.029425866532246634,0.1475297680185306,0.08215424403148762,-0.12357916828730056
Thal_AV_L,-0.025705136462294415,0.24040116483127513,0.1777222672303045,-0.06374909082841208,-0.07092131453963936,0.1572482935810149,0.6170651446539088,0.2471246669233177,-0.020608806963395426,-0.1859440735379769,0.16377381378846725,1.0,-0.16766616833646641,-0.046923253012047986,0.35090150451139085,-0.5335872688664686,-0.00045912553608575197,-0.19921380017546578,-0.003332533857818457,0.029269211395019326,0.2083512289956801,-0.3081885549746406,-0.05778309954661719,0.08109628104365288,0.1140408890274346,-0.3229899135334815,-0.198861900146642,0.5143696458341073,0.3650913590941371,0.4976576676515402,0.2706152873407121,-0.277111259355008,0.5249504176074323,-0.05826999475404022,0.12520612158489605
Thal_MGN_L,-0.11320013025174312,0.22992030481384615,0.07402992915741542,0.394116147514122,0.17616917700122126,0.3892553439031299,-0.22171062631642066,-0.12462088306748371,-0.028619063847489638,0.4935273541310706,-0.1753693852413725,-0.16766616833646641,1.0,0.42225228996854614,-0.2685871227704564,0.40773915627436214,0.37112794621062706,0.19709353350720746,0.37390864633462223,0.4806793781360376,0.160183191802577,0.2529668313054047,0.40899915177649276,0.4396823202135575,-0.20010109611455584,0.5418808474064493,0.44466736525628614,0.01518890244452341,0.2557060277089452,0.02872304389142582,-0.1127219143441309,0.17641604676905137,-0.1040652846245367,0.3870572925599354,0.42925778890889604
Paracentral_Lobule_R,-0.06340469589290665,0.5143698382900036,0.2333634032783806,0.43763794282861207,0.34676814650898646,0.5725281929684384,0.10341443527471787,-0.12235350758383713,0.06111208193127267,0.6649666939406997,-0.1029191039976735,-0.046923253012047986,0.42225228996854614,1.0,-0.015502696336640247,0.2648103348100105,0.5762764243094367,0.2839096865839734,0.49073509948446903,0.8385688447899756,0.2854289720443038,0.26747890539207414,0.3868520173112703,0.7861852383320882,-0.25936835361318833,0.5524432469750067,0.38812953133090344,0.3168340304630838,0.5948837718753845,0.208774292446108,0.2635147451917535,-0.10022378382742285,0.13539297072814133,0.4743920203401448,0.7706207627538749
Vermis_9,0.11783511989745431,0.15800263839620382,0.29548275819966474,-0.22774059626203194,0.010490831804811546,-0.07611763933367856,0.597542014615318,0.2931509320748132,0.2132926174446881,-0.06240920183813643,0.4921422709642028,0.35090150451139085,-0.2685871227704564,-0.015502696336640247,1.0,-0.6652675032590022,0.060747571685218854,-0.07787353389137497,-0.18769473147234628,-0.14947689667341252,0.44494745333854774,-0.2743039600257319,-0.002420813400521391,-0.19672098766010496,0.42898225981669263,-0.4432665129692182,-0.4541720617943189,0.27392335013181524,0.14396273713543842,0.30483501251524375,0.8204588531969769,-0.29677199241871377,0.3747901696696095,-0.06603789361441244,0.1041389270932131
Amygdala_R,-0.10090253439679636,0.10528690089156661,-0.2931414531255926,0.4783513309258612,0.23367593980370413,0.24433493022124558,-0.6936135069565326,-0.4864836826979922,-0.05494828630002178,0.4065113823091246,-0.2007678681986934,-0.5335872688664686,0.40773915627436214,0.2648103348100105,-0.6652675032590022,1.0,0.3083205173498873,0.2704973364366926,0.34806048407258916,0.2412987920955524,-0.38886027352774555,0.4435513955618452,0.33085317240530376,0.21644961070608176,-0.19991090136454745,0.7831417811022348,0.6578285608599543,-0.32762099352987084,0.026258059181433716,-0.43875795466461914,-0.5358530754824722,0.37141263266264773,-0.47494169214772414,0.39183405438905844,0.07668141858445685
Temporal_Sup_L,-0.2785473721684091,0.5746088814052471,0.05616919923101954,0.49938875515320447,0.35614760024764447,0.7512414657333402,0.029489111486750267,-0.22943383041824228,-0.25041890406681855,0.5059504511284856,0.11376915399262093,-0.00045912553608575197,0.37112794621062706,0.5762764243094367,0.060747571685218854,0.3083205173498873,1.0,0.3363913372844201,0.5358630975418603,0.4909812641556301,0.17831766708806712,0.11271875440810232,0.7526642429749469,0.49689988284928555,-0.10815854305517227,0.48902587354709387,0.17794287552881277,0.16370825859532037,0.4984902426601782,0.18828042370649337,0.29869541013646084,0.003451163222113713,0.0297478930084444,0.5162376287117838,0.5486967471233208
N_Acc_L,-0.09840718657940233,0.05746411700141843,0.010708910352092137,0.28042092050401113,0.3878644152737262,0.18835966879357416,-0.014322828359420994,0.07186187165764629,0.10411086873695927,0.2822655451685173,0.08788519942628922,-0.19921380017546578,0.19709353350720746,0.2839096865839734,-0.07787353389137497,0.2704973364366926,0.3363913372844201,1.0,0.09374979556033142,0.24117369646244577,0.05916526506447741,0.35564733115402397,0.2181305032705362,0.2587132787866522,-0.11909834631158703,0.25933884659140216,0.1722331178078204,-0.001710498595253393,0.1640475470355803,0.04482427903503388,-0.009488146381182916,0.3799323392190455,-0.014030954680948601,0.011615310788152332,0.2836084717927885
Thal_MDm_L,-0.09506352628555495,0.5583033964531823,-0.033165574362533784,0.33438580332693263,0.29925474855077383,0.48428369609128347,0.04671373087106338,-0.3154330749693325,-0.32316792684377277,0.41126308667124334,0.14210583906884103,-0.003332533857818457,0.37390864633462223,0.49073509948446903,-0.18769473147234628,0.34806048407258916,0.5358630975418603,0.09374979556033142,1.0,0.47157153484792075,0.09441696338879596,0.07357503017427681,0.5816021513437856,0.5360508144750731,-0.3901712798902021,0.4754079590338313,0.41131456350240914,0.21458052734816851,0.5019852738495701,0.13508614604969083,-0.008269937692491599,-0.09312849322456297,0.14495463255666421,0.5764628413475648,0.3992425927307505
Precentral_L,-0.07158722583485512,0.4336652816527367,0.17165722616920712,0.42064202180378524,0.2754621276110937,0.5983630678223795,0.13083029126362322,-0.077776363324519,-0.04211714403840565,0.6459582074385404,-0.23740161001446966,0.029269211395019326,0.4806793781360376,0.8385688447899756,-0.14947689667341252,0.2412987920955524,0.4909812641556301,0.24117369646244577,0.47157153484792075,1.0,0.25661183531633175,0.27810782819534013,0.3952185837264214,0.860037749849642,-0.3101701175887059,0.5091662782171241,0.4345345996537908,0.3953364845170524,0.6142031091499023,0.3115589129023523,0.09222388589877697,-0.03206288322555324,0.24540306575007712,0.4094337866508267,0.7579494173393863
Raphe_D,0.02537695157912017,0.2400088397308514,0.35155100060334454,0.016972725898053806,0.10355983284528218,0.1319708973085159,0.4240546926681805,0.3155550735703709,0.18758454165442373,0.34241529750313354,0.07703998331659243,0.2083512289956801,0.160183191802577,0.2854289720443038,0.44494745333854774,-0.38886027352774555,0.17831766708806712,0.05916526506447741,0.09441696338879596,0.25661183531633175,1.0,-0.019978844466719818,0.031697580845472646,0.17918945020226323,0.12963699876979057,-0.038482925726040514,-0.1473116798968868,0.2741128478653316,0.250512411570708,0.344644359757041,0.564615434315076,-0.14859331528375572,0.31520934694703634,0.12158803558553506,0.41546286639950986
Frontal_Inf_Orb_2_R,-0.11397098663177524,0.21107771393389202,0.4865994021251534,0.7133392440143388,0.08332389823982425,0.16998616411714537,-0.025623743348678164,0.18174211332758847,0.5858037439474022,0.2927255159293772,-0.23283842701931476,-0.3081885549746406,0.2529668313054047,0.26747890539207414,-0.2743039600257319,0.4435513955618452,0.11271875440810232,0.35564733115402397,0.07357503017427681,0.27810782819534013,-0.019978844466719818,1.0,-0.018840408180033342,0.33385572935614904,-0.019493228846462107,0.6709579248708594,0.679133107846309,0.1848199341258819,0.27067274917920453,0.0884206948416002,-0.0733635794597389,-0.07029204034209316,0.10155281594209975,0.039448153807001674,0.25576813216553707
Insula_L,-0.20902247248254552,0.4177008662991232,-0.042307964378448915,0.3258290076264265,0.3213671091239249,0.5608633281839623,-0.0806228485707027,-0.32205670203407616,-0.3784401669744601,0.3804252355972579,0.137336060192726,-0.05778309954661719,0.40899915177649276,0.3868520173112703,-0.002420813400521391,0.33085317240530376,0.7526642429749469,0.2181305032705362,0.5816021513437856,0.3952185837264214,0.031697580845472646,-0.018840408180033342,1.0,0.36510234205126835,-0.1291816043915692,0.38762766816594657,0.15845787549829818,-0.011517602293203592,0.2907110904950594,0.04702335042015771,0.07422599487889986,0.06058148365220732,-0.07844837037266697,0.46318376843819836,0.36320605115911525
Postcentral_L,-0.14704044704523753,0.4709182910931355,0.24004046705769286,0.5092768143066713,0.2683838253055817,0.6329030161540891,0.23902529298027625,-0.038200399264345784,-0.031952287743281085,0.5180499585805413,-0.19998335253723185,0.08109628104365288,0.4396823202135575,0.7861852383320882,-0.19672098766010496,0.21644961070608176,0.49689988284928555,0.2587132787866522,0.5360508144750731,0.860037749849642,0.17918945020226323,0.33385572935614904,0.36510234205126835,1.0,-0.3469811128054402,0.5195730536521056,0.4555917320107062,0.5458347174933451,0.6652817064505782,0.5224173167990169,0.07760258254945532,-0.10164061474677058,0.39028377605472037,0.39675466480300214,0.7219790449324104
Vermis_7,0.08995973391047953,0.04002407668690979,0.145474983901342,0.026543817216868652,0.04109610025146269,-0.21346726309780073,0.1462647823434822,0.21597300527210692,0.4005763542832376,-0.21854620403450953,0.2817809870750848,0.1140408890274346,-0.20010109611455584,-0.25936835361318833,0.42898225981669263,-0.19991090136454745,-0.10815854305517227,-0.11909834631158703,-0.3901712798902021,-0.3101701175887059,0.12963699876979057,-0.019493228846462107,-0.1291816043915692,-0.3469811128054402,1.0,-0.15574123264157727,-0.062141449751185664,0.008525266910963284,-0.0881582944592915,0.013337157351569949,0.3099887471529,-0.02121517338633399,0.030536466894079174,-0.15644261159765238,-0.154365890526234
Hippocampus_R,-0.16576757045293034,0.4302427572949468,0.16670218754382554,0.7662399959426224,0.3012334030438738,0.49023568601966117,-0.2894451132173571,-0.22777439881722716,0.214929940282686,0.6048988592716554,-0.18184982921527115,-0.3229899135334815,0.5418808474064493,0.5524432469750067,-0.4432665129692182,0.7831417811022348,0.48902587354709387,0.25933884659140216,0.4754079590338313,0.5091662782171241,-0.038482925726040514,0.6709579248708594,0.38762766816594657,0.5195730536521056,-0.15574123264157727,1.0,0.8034659616932991,0.11550594087697057,0.43961492633859545,-0.09322669909010686,-0.14002296616932466,0.06128382638311923,-0.1005127501088465,0.5205676489239267,0.44639933690453976
Cerebellum_10_R,-0.02044410430559054,0.3526058124246776,0.21978679499904,0.6966234950778744,0.20744531510027983,0.2372660662970868,-0.1781470546557399,-0.16096364442829023,0.3528472300975133,0.4327434750474654,-0.15637909541560083,-0.198861900146642,0.44466736525628614,0.38812953133090344,-0.4541720617943189,0.6578285608599543,0.17794287552881277,0.1722331178078204,0.41131456350240914,0.4345345996537908,-0.1473116798968868,0.679133107846309,0.15845787549829818,0.4555917320107062,-0.062141449751185664,0.8034659616932991,1.0,0.27178245206516727,0.5003640316721191,-0.058472295696662485,-0.2804774158849115,0.037954230276584164,0.1385264682869397,0.319182034511232,0.3192938733430505
Parietal_Sup_L,-0.048732481488022214,0.48754097883433434,0.43707492392382985,0.3219257451997975,0.1869683012761542,0.35577884113167435,0.7604235582075217,0.3392844502146509,0.2474548252633753,0.09382182142319483,0.02288289818109642,0.5143696458341073,0.01518890244452341,0.3168340304630838,0.27392335013181524,-0.32762099352987084,0.16370825859532037,-0.001710498595253393,0.21458052734816851,0.3953364845170524,0.2741128478653316,0.1848199341258819,-0.011517602293203592,0.5458347174933451,0.008525266910963284,0.11550594087697057,0.27178245206516727,1.0,0.8274925156128554,0.6619534843340313,0.3780260549073252,-0.41888184506435144,0.8896952625001804,0.0982299329360224,0.4584971939595045
Precuneus_L,-0.09529904710861854,0.6976094280779539,0.3211323479424037,0.528148776309081,0.3395420455324271,0.5833815200845067,0.5199102357307471,0.09599423534740963,0.1539659523287618,0.4273786395346807,0.09702210125666995,0.3650913590941371,0.2557060277089452,0.5948837718753845,0.14396273713543842,0.026258059181433716,0.4984902426601782,0.1640475470355803,0.5019852738495701,0.6142031091499023,0.250512411570708,0.27067274917920453,0.2907110904950594,0.6652817064505782,-0.0881582944592915,0.43961492633859545,0.5003640316721191,0.8274925156128554,1.0,0.49083120571143674,0.3423239492115786,-0.2902108933453364,0.6988522590243689,0.3762583536444013,0.6104662936886899
SupraMarginal_R,-0.0679815765096381,0.3964594465434761,0.4222076432519741,0.24395923014536192,-0.005908186084520848,0.40629475042177593,0.7308742816289109,0.41800783817643294,0.052797148400997924,0.005305523020198913,0.1298909159726604,0.4976576676515402,0.02872304389142582,0.208774292446108,0.30483501251524375,-0.43875795466461914,0.18828042370649337,0.04482427903503388,0.13508614604969083,0.3115589129023523,0.344644359757041,0.0884206948416002,0.04702335042015771,0.5224173167990169,0.013337157351569949,-0.09322669909010686,-0.058472295696662485,0.6619534843340313,0.49083120571143674,1.0,0.40920090171723633,-0.29316684240962637,0.7477436821619902,0.05053017420191293,0.3289048860129057
Vermis_6,-0.020630097853368144,0.391823807038394,0.3977863312960608,0.025386522496818907,0.17351154297184185,0.22307020216420462,0.6212479101657683,0.34722649065791605,0.2674412722889527,0.12153345463602833,0.3321708535892849,0.2706152873407121,-0.1127219143441309,0.2635147451917535,0.8204588531969769,-0.5358530754824722,0.29869541013646084,-0.009488146381182916,-0.008269937692491599,0.09222388589877697,0.564615434315076,-0.0733635794597389,0.07422599487889986,0.07760258254945532,0.3099887471529,-0.14002296616932466,-0.2804774158849115,0.3780260549073252,0.3423239492115786,0.40920090171723633,1.0,-0.41896443191835103,0.4062443697168939,0.12509120129214765,0.34404400785590156
ACC_sub_L,0.15017383666336578,-0.2920048538864846,-0.3790357595297159,-0.0331057525808995,0.07508663791975725,-0.15134185007907286,-0.4824786841179989,-0.2612815126803536,-0.1357609936331965,0.14572108376749474,0.029425866532246634,-0.277111259355008,0.17641604676905137,-0.10022378382742285,-0.29677199241871377,0.37141263266264773,0.003451163222113713,0.3799323392190455,-0.09312849322456297,-0.03206288322555324,-0.14859331528375572,-0.07029204034209316,0.06058148365220732,-0.10164061474677058,-0.02121517338633399,0.06128382638311923,0.037954230276584164,-0.41888184506435144,-0.2902108933453364,-0.29316684240962637,-0.41896443191835103,1.0,-0.38615429643856103,-0.12137244867978289,-0.18747220800871894
Occipital_Sup_R,-0.002377549511038798,0.4315316917880715,0.4252476286790066,0.18792004103291962,0.05460701208305903,0.20446269888035473,0.8334677062485045,0.4379009998494482,0.18571633496542378,-0.03504770528522759,0.1475297680185306,0.5249504176074323,-0.1040652846245367,0.13539297072814133,0.3747901696696095,-0.47494169214772414,0.0297478930084444,-0.014030954680948601,0.14495463255666421,0.24540306575007712,0.31520934694703634,0.10155281594209975,-0.07844837037266697,0.39028377605472037,0.030536466894079174,-0.1005127501088465,0.1385264682869397,0.8896952625001804,0.6988522590243689,0.7477436821619902,0.4062443697168939,-0.38615429643856103,1.0,0.00438004409734696,0.273226935020507
ParaHippocampal_L,-0.16999833781045884,0.4457718431400304,-0.007081859931224833,0.23912578908519047,0.29070843665112805,0.505981986759189,-0.0882230828356657,-0.2046526988093711,-0.28908603386182696,0.467104511725382,0.08215424403148762,-0.05826999475404022,0.3870572925599354,0.4743920203401448,-0.06603789361441244,0.39183405438905844,0.5162376287117838,0.011615310788152332,0.5764628413475648,0.4094337866508267,0.12158803558553506,0.039448153807001674,0.46318376843819836,0.39675466480300214,-0.15644261159765238,0.5205676489239267,0.319182034511232,0.0982299329360224,0.3762583536444013,0.05053017420191293,0.12509120129214765,-0.12137244867978289,0.00438004409734696,1.0,0.45829940552630727
Supp_Motor_Area_L,-0.13054211125222048,0.48722354401643764,0.31109497963179245,0.41070763876250294,0.3802184342835212,0.6425347828815856,0.3174599988998021,0.01876878944804906,0.08365539343394153,0.566873906666415,-0.12357916828730056,0.12520612158489605,0.42925778890889604,0.7706207627538749,0.1041389270932131,0.07668141858445685,0.5486967471233208,0.2836084717927885,0.3992425927307505,0.7579494173393863,0.41546286639950986,0.25576813216553707,0.36320605115911525,0.7219790449324104,-0.154365890526234,0.44639933690453976,0.3192938733430505,0.4584971939595045,0.6104662936886899,0.3289048860129057,0.34404400785590156,-0.18747220800871894,0.273226935020507,0.45829940552630727,1.0
