,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_R,Thal_LP_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_sup_L,Olfactory_L,Thal_MGN_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_R,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_R,Hippocampus_L,Thal_MDm_R,Thal_PuI_L,Cuneus_R,ACC_sub_L,OFCmed_R,Vermis_10,ACC_pre_L,N_Acc_L,Calcarine_L,Occipital_Mid_L,Cerebellum_10_L,ParaHippocampal_R,Thal_PuA_R,Supp_Motor_Area_R
Vermis_8,0.0683326349576771,0.21725441869257556,-0.4276367554173654,0.6087087144998875,-0.4432944927818775,-0.21076163000327844,0.27467275080435266,0.6500546835514612,0.7992409002480262,0.5625152948086332,1.0,-0.08455867618937074,0.4344304186311254,0.06155327360330299,0.8012478323427558,-0.237543844221427,0.25262150269050976,0.11725619951294779,-0.18385043446288554,0.09354539848125033,-0.5044770915207575,-0.3589576388055965,0.17460718452856416,-0.4140857237424345,0.7815770396763332,0.3227612021746168,0.16467183081496745,-0.2902275758267655,-0.23255387358548502,-0.062137216337933364,0.7109846830820759,0.2565443306063945,0.12117303974359774,-0.5016462516598817,0.3522664869110355,0.263903687076959,0.8306571234817564,-0.0830313484652421,-0.4048096828488704,-0.31578229502041955,0.09323487593116517,-0.3710110682552628,0.14725758273889444,0.6589791749549365,0.25969405030771836,0.10626681265002803,-0.18103829592178483,-0.20100164126200523,-0.3115034161058992,-0.34535035471379355,0.1896429359181777,-0.4707648005375576,0.07901397941916151,-0.673651729755858,-0.3496124505879211,-0.6507795151005963,0.7642568879416185,0.6905321650771948,-0.3933281972309174,0.8765564896357741,0.7203647321381396,0.4362124946984966,-0.1849736952985865,-0.3143719468430465,-0.6776591525372441,0.26880593304051675,0.36678796023672094,0.09323871797852962,0.0169467066997825,0.6765418753270854,-0.30490458177617824,-0.5828714294441956,0.5615380761352815,0.4349029989774239,-0.37409413509157696,0.2370309476177951,0.5622461080668443,-0.26957349162158567,0.7800573782603897,0.5980262049771192,-0.20172738775387067,0.45002786088930274,0.2842318015827576,0.32668539147577336,-0.39741189844289543,-0.5374748757835596,0.8020617518761081,-0.46837541895171114,-0.36044033596427444,0.6125007645393278,0.1372248929127775,0.7087463014076444,-0.2031097328388967,0.3443948461595915,0.1452558292397429
Thal_AV_L,0.14442311335185948,0.3072477965542904,0.2442839391701145,-0.13223888525134847,0.2881443835641228,0.19362564282641348,-0.10603618868879006,-0.06897320762723728,-0.17230613929613403,-0.1109753046327496,-0.08455867618937074,1.0,-0.06199822494231516,0.019948789419844768,-0.0037598547616693135,0.23292515249798929,0.25174403950445184,0.021532420155316683,0.5236405411228658,0.007410044129614568,0.1789666780386719,0.2776113014721002,0.09206339215208979,0.12036967105316386,-0.1447145380044795,0.16763742491789502,-0.06219206155869002,-0.06368334380814872,-0.06868438003752914,-0.1795207339842177,-0.13297255459587093,-0.21245552298596718,-0.17076343159170945,0.36652262492354615,0.09969343042944864,-0.07578583660572066,-0.1825117392682079,0.5920857635323431,0.2671365979904259,0.17950339482713448,0.1939415244702298,0.38429021980233163,0.27044140631790714,-0.16486713905176067,0.13293791966338905,-0.1660804724138094,0.45236675217317646,0.3259852709553556,-0.11728723127703797,0.4682504772168069,0.06628028526743918,0.2622575589784729,0.13220634839907602,0.24767431367940976,0.31338906779375375,0.2805637767672364,-0.1700229367008923,0.038886994915173674,-0.1373890534316546,-0.060506612822612216,-0.0830819876238411,0.05638780910903427,0.2897413017292429,0.34021043523725913,0.27545795598004663,-0.06862111670470118,0.18913177427525385,0.01743051327653662,0.1605075679154235,-0.09839634044104369,0.04874160599799331,0.19416795838392442,-0.191637650006714,0.0468613273699212,0.36943444617366117,0.17721360649181994,0.009580344115438287,-0.08516208542228487,-0.12081677714121859,-0.09912699539501965,0.34575060166911464,0.10357600805254011,0.25283663791187644,-0.15806278895647757,0.354377130311492,0.24663147545047873,-0.11887011602154887,0.3621755435919052,0.3477714362976818,-0.057581896916583206,-0.1392015841374163,0.07666557656076481,0.33114935679338864,-0.15711697337724972,-0.07951607775984122
Thal_MGN_L,0.13832536569323606,0.6331409807675455,-0.35083205436804044,0.56367285504137,-0.43273888588020426,-0.4816143302325735,0.6726705326860453,0.4647987123161727,0.5296959629636145,0.6255599046955166,0.4344304186311254,-0.06199822494231516,1.0,0.395678833982539,0.08360271098340193,-0.3440657527656134,0.3083098860107204,-0.12197086103625968,-0.2650524793349419,0.14381676263944693,-0.6106706043154987,-0.49721165400805845,0.2646816070686619,-0.04746052078877717,0.631143301187293,0.13233320221554776,0.33201945945081096,0.34645104125904735,0.37212380541703816,0.4006730568519665,0.6743646004357693,0.6815372040381346,0.6094287694790435,-0.5219303728732373,-0.08016531752226923,0.4362669299371259,0.5677609752952905,0.01324620317436522,-0.4671126035244329,-0.4416000006699179,-0.3486959355202547,-0.6281769773528921,0.024821003035346827,0.7011294129740778,-0.1739483240796642,0.609245044482392,-0.42664894435654643,-0.11788842047642287,0.31679301308293406,-0.35215463837733724,0.7115821808296715,-0.20885322051770328,0.11885700991241432,-0.5932696299473655,-0.5628311907028622,-0.5799961652829163,0.6278145123272855,0.6965680871550822,0.21100323564208,0.5259965763011614,0.7293495975022182,0.3402581184201396,0.0907902848974788,-0.5821644467572503,-0.5288438515600115,-0.07328459510487854,0.19906112056411426,-0.14828681513590922,0.057753474003447464,0.6086905990554575,0.024314836762247615,-0.5490041535244151,0.7382399503193047,0.608623074540125,-0.6085854941837173,-0.1222130169730762,0.3258661937743545,0.2699675536570273,0.5997517188630186,0.724297197946428,-0.13008987623231844,0.7382502962179767,0.2425676641216334,0.6823810805659876,-0.35446469014832754,-0.5589787362041612,0.6473541175336853,-0.6122166261332794,-0.34539159318723717,0.709086688161441,0.6156053349520494,0.27854933532199,-0.332094815913151,0.7128434682296424,0.13984783743237117
Paracentral_Lobule_R,0.017671238220122384,0.3106339901769626,-0.1280779030383368,0.3466543696606574,-0.2637323996502764,-0.31177323253847755,0.6910029323200245,-0.008377083494385132,0.02138371398987114,0.46661374353528046,0.06155327360330299,0.019948789419844768,0.395678833982539,1.0,-0.14666218940046513,-0.04216101524633281,0.30074696622485436,-0.2682314931018923,-0.30410550590247504,-0.03978736235002196,-0.31367637123962105,-0.2398748871222371,0.16836942009987557,0.030689904406969514,0.20306415333037625,-0.27519632877440775,0.37482489468091706,0.7374179364823069,0.776188247784641,0.6167917294479797,0.3336866324644625,0.5919702700533034,0.6833396618374201,-0.016230263173748146,-0.35954488983320926,0.08053635159382053,0.028248060867317668,-0.09484557204387777,-0.16393478578040416,-0.08418887111616812,-0.4985300576839549,-0.4843119090632543,0.2314006602809677,0.32431514562997904,-0.25264122110748255,0.6808714095245705,-0.28593401817054465,0.031650864630493256,0.7357553075890086,-0.20862863163611292,0.5659760656271358,0.1422765221296452,0.01951273932578013,-0.19441130943124615,-0.2826429747160955,-0.2117131897799072,0.15650954353514931,0.20519288599235766,0.6317057577780083,0.08689683488997725,0.358065770735691,0.20595703755439743,-0.09797490531154339,-0.42429228350035425,-0.04894985032279226,-0.14940925442658026,0.2879345710280379,-0.2325956399017091,-0.02426784623776939,0.21354084768817191,0.5644980890871658,-0.18026814865975915,0.39546658989131867,0.49543025028734694,-0.45564696880772126,-0.0434549854258709,-0.03032897012494073,0.544613515662527,0.25158290999199606,0.3705992805540599,-0.20355527556635464,0.41579790079866746,-0.4074911930925101,0.6137308457945988,-0.04691847725298724,-0.2297274278596366,0.17667166837863274,-0.41462757566159975,-0.05715896447753558,0.5204963268024255,0.6665897971765349,0.10106471792331205,-0.11355639568826399,0.5562357822714371,0.44289027279840926
Vermis_9,0.04721275039065949,-0.0259842254132137,-0.25155294255999583,0.34127258899150814,-0.051541193114112184,0.11259689382758854,-0.12490129729946547,0.42734545277176966,0.5306082396607527,0.19222037045664062,0.8012478323427558,-0.0037598547616693135,0.08360271098340193,-0.14666218940046513,1.0,0.03451912144911242,0.20957025961061157,0.24570218494392154,0.09459291953850785,0.09808810806563507,-0.06045316020058033,0.019209557620489984,0.03791143061575884,-0.3320234840237094,0.40257017554864893,0.4040836666728198,-0.08651996778993724,-0.5507473083335617,-0.49580295160157434,-0.34234805210019814,0.3218837343914262,-0.17993156623819676,-0.29643730239555044,-0.1843646791448963,0.5314687918272416,-0.04719808710366115,0.5038489348909129,0.025725043170627876,-0.06317728616216504,0.06648271806369124,0.4032947679161544,0.08338738029758241,0.22996204843736157,0.26842014843255013,0.4679699631766696,-0.3046708339184694,0.22459043286070823,-0.12343191512485145,-0.5792143663410897,-0.08699661526864942,-0.21921079770074858,-0.38268737793489754,-0.06832293806883638,-0.33339566400143217,0.10860336284229619,-0.3468776295713606,0.41178789911260977,0.40399403973015413,-0.5906624748268746,0.6273580173978659,0.34440381968943845,0.18538935580335816,-0.016966922178035384,0.11471889405800818,-0.47179768463726407,0.46223908374837464,0.439658303313598,0.2716708598742636,-0.08152859964182643,0.30456047674469705,-0.31413266692260233,-0.2591451294475996,0.1066755329102323,0.16471275098103183,0.05418168762210532,0.5364920546930383,0.4717002282220928,-0.4132877746535193,0.417412315270713,0.16419895324167336,0.05762962435126813,0.055983925982024715,0.3787476079719713,-0.10134202126453422,-0.23745862772031096,-0.2166379838285871,0.43490915365958854,-0.052103654879131926,-0.13918207144831857,0.28390119998526914,-0.2677107475494577,0.5954569888159148,0.020591841498748802,-0.11687679572308532,0.15294181452416186
Amygdala_R,0.0807603671162988,-0.1700905316933225,0.4056209094171868,-0.20853473555678398,0.45153961625306827,0.3565851355264635,-0.2387202564402422,-0.19048409446101,-0.26049565428841037,-0.15697119227881598,-0.237543844221427,0.23292515249798929,-0.3440657527656134,-0.04216101524633281,0.03451912144911242,1.0,0.02439483098102762,0.20074530167281254,0.24933423461803175,0.1860220948625731,0.4640354407291489,0.4730627787640648,0.11772127275793771,0.25130777009367394,-0.3774959440614848,0.3619781696673961,0.0903024471631043,-0.09228442783821969,-0.07286814268411526,-0.053018113120196816,-0.2964149400979828,-0.31986081292874435,-0.29945566976328175,0.5541571259229177,0.23780595528191795,-0.19146442310216905,-0.32945528599669666,0.1690971095936504,0.6811560688595983,0.5060798403662461,0.39707654503093237,0.42526837598878847,0.12269327076163469,-0.33728064477772135,0.16879002391665165,-0.30257673266686747,0.4170865635418093,0.1436233141291373,-0.08038231659961591,0.39675177713833254,-0.27128428876603744,0.24411258084072934,-0.01923670318956134,0.4207174200438129,0.5378404461286885,0.49149332039732013,-0.30412281608988884,-0.3904428973412945,0.01872240334243074,-0.26583554955329247,-0.31000070698053467,-0.05613744093580769,0.2035857914501885,0.35759229045673874,0.38278143949940413,0.22811070400950678,0.09173101502195505,0.23871704154944925,0.15510683831794864,-0.4006883938168451,0.14152876439695403,0.4844220884576107,-0.39356066670824835,-0.2018030387492031,0.40621396784115227,0.26878224505192533,-0.0720010127382379,0.08226823977852087,-0.3742048211620901,-0.3837837135867209,0.5136793168595255,-0.36041058165731354,0.08509279973878847,-0.32573105879041453,0.21819562743438176,0.5080515054260328,-0.3714035492412416,0.4268243364425058,0.3980009738245051,-0.25206854377215615,-0.2892072187907904,-0.033868394924410884,0.6267081864674918,-0.3974848405298478,0.26187502168295734
Temporal_Sup_L,0.028465128231363622,0.3141763706259571,0.2013635134912425,0.1756934412732041,-0.15449798346718072,-0.08636198088639423,0.3429021291129678,0.23117563111549058,0.17001848864677488,0.2898164655444703,0.25262150269050976,0.25174403950445184,0.3083098860107204,0.30074696622485436,0.20957025961061157,0.02439483098102762,1.0,-0.3381516288699414,0.08926897545347913,0.09375125243530312,-0.2708094447158839,-0.018892810628177596,0.4099524963999312,0.032800383985866495,0.2896612056322063,0.1585362139471494,0.24403926953371896,0.2605889153943049,0.30027817806413454,0.00338962327352128,0.3646818206844094,0.27645137274624043,0.29777775717678995,0.14199480598508282,-0.07906719288988052,-0.04742837250733956,0.16796671377160236,0.30237473945876747,0.026879002876838063,-0.24426522100743203,-0.1543523549402156,-0.025648809427281354,0.6345386089364795,0.30868912862102155,0.06396769428154606,0.33948960822519036,0.17541070567052341,0.5009569231338976,0.13187360882788549,0.10782148521858807,0.3777231680579232,0.35152939083629653,-0.009102971595024895,0.002569691235351988,-0.011055652990377923,-0.14636908892042377,0.2466387392066326,0.49769090020744483,-0.09420174724624285,0.27039931653192534,0.43443888878843046,0.31156753913874846,0.3135397316369856,-0.08061471521933584,-0.05678085141248041,-0.13629889057578287,0.5750539248564763,-0.3989209965797001,0.1859188820133081,0.38954629072430713,0.20285207650940665,0.039804330864156794,0.3220679659476899,0.7130523549376717,-0.10250950537416154,0.32167538665091194,0.3213828264520355,0.11011481631540668,0.37482856555310956,0.3775384283279657,0.23788498647853704,0.4963212264522926,0.23539729684532026,0.34412123898181624,0.20354221121917548,0.07395344421982519,0.26902884327830096,-0.10885973334222203,0.4265560811224943,0.460966435306555,0.3910884288595059,0.275743708110413,0.24281495373397785,0.3488829598124676,-0.0805391319173574
ACC_sup_R,0.19025307216719095,0.10500240074610705,-0.09591902983515725,-0.14697036444267528,0.34301012475097886,0.29477771960335036,-0.41633616750413177,0.024795620293773687,-0.05540195077521659,-0.22784358446542058,0.11725619951294779,0.021532420155316683,-0.12197086103625968,-0.2682314931018923,0.24570218494392154,0.20074530167281254,-0.3381516288699414,1.0,0.2205036195158293,0.43162117839652436,0.37663902803081545,0.2634130818665195,0.16989137355313239,0.22223078924117334,-0.12151073771225368,0.26691332747128155,-0.22514819606869185,-0.5308578608773485,-0.5131257487644276,-0.235843721214357,-0.21532524873068146,-0.32204313556932396,-0.5013385711962792,-0.02024446567920439,0.6664279829884973,0.014106608912342743,0.00644000105302962,0.07970482405843858,0.2223730586891386,0.37696173787865406,0.6005348289001095,0.2669880681320327,-0.35315874307925954,-0.12947994090140233,0.0784544721841741,-0.5213454478413689,0.1561029801906255,-0.38379114487512234,-0.472303130193128,0.09460760908266079,-0.2743708506240697,-0.4570316966813235,0.03428612727782684,-0.1387239506172498,0.24482508909998402,-0.010865491490928136,-0.10498206824516411,-0.1813659440994825,-0.1569150901449621,0.05162152090143097,-0.18066664829549337,-0.05119266052029887,0.00046411290877326587,0.25833733487342425,-0.11484777040181504,0.37121273672827765,-0.16010058450374545,0.9027086725482557,0.06780026060190096,-0.3157651138845728,-0.44605344625526744,-0.10984774762765138,-0.2878007124263133,-0.4576835298827524,0.20933067336782477,0.03391141639894986,-0.2752950925394904,0.10090133881872064,-0.18961580139563328,-0.3063193229529819,0.2591805990470726,-0.36666393730313357,0.17823299037246285,-0.44216181057427745,-0.12386483376448286,-0.05782612562132284,-0.09300425726507507,0.18667842824686218,-0.26242278837628785,-0.24841938674618674,-0.5256534559383946,0.0008904161721331814,-0.0949310202104378,-0.3933669604348952,0.3953252380035189
Thal_MDm_L,0.29218632276504364,0.2561446886628553,0.3157261963424774,-0.36353702524675785,0.6346229618655922,0.5329689872505259,-0.5491689325056401,-0.298057943667178,-0.38039850264095165,-0.5365751039116253,-0.18385043446288554,0.5236405411228658,-0.2650524793349419,-0.30410550590247504,0.09459291953850785,0.24933423461803175,0.08926897545347913,0.2205036195158293,1.0,-0.029337534362123996,0.4626377385633889,0.6008095511261193,0.03484094498344888,0.08744511580559146,-0.4673293911233942,0.29509724794295045,-0.4603664588073458,-0.38789449336992887,-0.3949901175076207,-0.44073705816066927,-0.5043470549477815,-0.6485529296308358,-0.5980653229131407,0.4798990433083959,0.2122660772239891,-0.22505619502121385,-0.4176801556966166,0.5388254792136357,0.432539028075262,0.4851827922859129,0.44738731699035195,0.7788932168684688,0.2097741703510801,-0.555576528254187,0.37291541635014436,-0.5661810411544344,0.7539500778153049,0.4118538868463155,-0.4126884834774765,0.7324337116795194,-0.2676386653395625,0.295014128600215,-0.0427519718657932,0.5014681466858437,0.6874039374628661,0.40250383687412106,-0.46151003068097496,-0.03008551075831237,-0.32662200727734503,-0.3087952080256235,-0.4216731707787096,0.030315993138469853,0.389116600858953,0.75070773933081,0.38236352098300996,0.13237194799761348,0.17048385679969838,0.19038346663798383,0.08296052643524286,-0.3785586788288614,0.03183167960936099,0.45686927982964404,-0.5741957744209059,-0.3348292243350335,0.8001236531056278,0.360008475968447,-0.09510907825165722,-0.31398380862220926,-0.4361462643701361,-0.48561857248514584,0.6230226642164821,-0.18829881468860032,0.34324693631568665,-0.5894446297325294,0.578067221556312,0.4502607252785337,-0.4513305213781248,0.7561891054908625,0.47762434901632783,-0.3998903351352604,-0.5752116489310086,-0.09538093955504501,0.36122961777422313,-0.5944797336854183,-0.13897282492455298
Precentral_L,0.22607529187280564,0.1368400440991294,-0.03729528061757503,-0.14725703519062075,0.11309965027876205,0.12670810163287452,-0.033129126774522996,0.15183076178810032,-0.0104340735923651,0.06606330505457052,0.09354539848125033,0.007410044129614568,0.14381676263944693,-0.03978736235002196,0.09808810806563507,0.1860220948625731,0.09375125243530312,0.43162117839652436,-0.029337534362123996,1.0,0.08098390546027595,0.11118863661291604,0.24038153912079327,0.7829909622079696,0.053730246060358006,0.09896777319643237,0.1360533333502068,-0.07911032519812461,-0.12383526995582553,-0.0403496926123554,0.03599317616489724,-0.026327417258836097,-0.12932534783402022,-0.1403571922318661,0.6249885287285074,0.09558921578267815,0.04742142861663226,0.09110869659890847,0.12200096675530374,0.14154529096156834,0.5301655478273285,0.058396905305952485,-0.2120132055263237,0.08997317019535889,0.03330662385367613,-0.09857145485711151,0.17309016064595756,0.012909586793175304,-0.1820426864646904,-0.0834504412494474,-0.025020257220115145,-0.024671955782705875,-0.010154689823681588,-0.1285343713263776,0.13947910137733482,-0.16177276092744325,0.010341955515882564,-0.020881911915665585,-0.028751895384005036,0.10814553082284185,0.06801338409363683,0.09952468529831648,0.00887358977817394,-0.05978647252387245,-0.21917886467618078,0.21364560310879002,-0.11164006772409085,0.3636292746295327,0.18350695317378923,-0.1739655476273883,-0.25839494592109136,-0.15074771743537646,-0.047378069425165266,-0.0008642352833392197,-0.007852857395675445,0.19147332730653707,-0.13310892481320713,0.40550471195766646,-0.0633733166838042,-0.0715501856210975,0.1692860678914023,-0.10170630634133826,0.03237163823606458,-0.13343108138125462,-0.07859844939160637,-0.04257215335964362,0.071332018834001,-0.02690190036240997,-0.007290504883210462,0.06766964346036347,-0.07932806210379748,0.15217372321655181,-0.08660810318651947,-0.06986491893800123,0.44375093878819966
Raphe_D,0.02743316078454645,-0.29213764140146764,0.38682960238988884,-0.6193535753593002,0.8195578450150454,0.5945944142143263,-0.6695505370711076,-0.4864182749710123,-0.6724186724789594,-0.7764864740246671,-0.5044770915207575,0.1789666780386719,-0.6106706043154987,-0.31367637123962105,-0.06045316020058033,0.4640354407291489,-0.2708094447158839,0.37663902803081545,0.4626377385633889,0.08098390546027595,1.0,0.7492962909199901,-0.13113578791660765,0.36383710175479805,-0.711174958577389,0.09036605377477247,-0.4324018684825627,-0.3408412602370545,-0.3582915843898599,-0.36540824545379136,-0.7898008167555872,-0.7348261679621546,-0.705015895976396,0.5939034606940594,0.2554525677740324,-0.42383511269330965,-0.7027870112261977,0.2586555189340393,0.5927699017430338,0.6706522807131495,0.5296374948273708,0.7884013924514441,-0.12404493419916125,-0.689272657882071,0.14791907808486707,-0.6840890957776706,0.6413242708651752,0.08151627365325315,-0.3273219165975037,0.3156208501290652,-0.6936504053102744,0.22790782748443508,-0.16477449400379884,0.7194837283039207,0.7225927599790135,0.6234811421273276,-0.732914997566712,-0.6070853566272582,-0.11648592345351219,-0.6374896208911519,-0.7806725440765614,-0.4789231214445614,0.2844349098439865,0.6442415174746344,0.4235631154528697,0.1845191178997576,-0.07087812762191756,0.40638875097077326,-0.046303655755340206,-0.8307617215120355,-0.012821450955091913,0.5846332967461558,-0.826635077140905,-0.6494803813684747,0.7570556756230715,0.2669721310732906,-0.38036998137635086,0.03588050142490029,-0.7970814304081504,-0.8479448804892609,0.4623398832825483,-0.7604806564963413,-0.051221941687417234,-0.7655018334070482,0.32665056440972634,0.6790051206906109,-0.7653448564358986,0.785822436304766,0.3647070578938461,-0.7074281501225623,-0.696054698818861,-0.5148003946709172,0.3045500770943325,-0.8235261680792612,0.07015090443148188
Frontal_Inf_Orb_2_R,0.059123470870419,-0.1854468027013414,0.5962322318238354,-0.36646957269161295,0.7667051719856954,0.7577472324150127,-0.651910591768664,-0.4025079976050386,-0.5244617257689839,-0.6786817687083657,-0.3589576388055965,0.2776113014721002,-0.49721165400805845,-0.2398748871222371,0.019209557620489984,0.4730627787640648,-0.018892810628177596,0.2634130818665195,0.6008095511261193,0.11118863661291604,0.7492962909199901,1.0,0.11601858363019059,0.32437781967306806,-0.656625239412991,0.27940161636923294,-0.4643366347335249,-0.3197584241525113,-0.34692097256048754,-0.2741127716622101,-0.6868999949925104,-0.7476733802901222,-0.6706379839850556,0.6424755137118804,0.21602194086601287,-0.44980173113745914,-0.6210742240628073,0.2619058805226103,0.6108684500736528,0.6987895080209212,0.5183305673227337,0.8024193555102478,-0.048858764315211516,-0.7065131755875129,0.43858244587541,-0.6278248774310629,0.693390078674641,0.23487293648709356,-0.32639809592767216,0.45112403065224266,-0.5985508602770534,0.30085079362791944,-0.25146069579869484,0.7174734172942483,0.7490429088044687,0.5571655458986655,-0.64511734924441,-0.41067487760098315,-0.16402749567804398,-0.5415866049529318,-0.653759425019564,-0.12922358842274267,0.3880671556252752,0.7271620153058578,0.5012944407053036,0.3499253966986827,0.026319333165184436,0.3002619683981809,0.0077166495327355075,-0.7087976393289933,0.10666792885394888,0.6412093032971861,-0.7799582497863575,-0.5617713273479574,0.8139347783506113,0.3916707475953959,-0.15098277822066916,-0.009519681036799668,-0.700635209582539,-0.7602137139348492,0.5491595038695588,-0.6317372933892402,0.049775595205705465,-0.7186313611497046,0.44467635739303285,0.7149864990587497,-0.6956484609691788,0.8137554963757182,0.48264464291772935,-0.592735920163652,-0.6475739602075874,-0.3119589126474792,0.44239822549373314,-0.7847519126545686,0.048531009392054805
Insula_L,0.3695292372369112,0.36866243957745043,0.2371171224568512,0.25435012510812266,0.04334775642955408,-0.0005295153289531991,0.15188668528512395,0.12706869235526397,0.14458205321746295,0.21929551638028089,0.17460718452856416,0.09206339215208979,0.2646816070686619,0.16836942009987557,0.03791143061575884,0.11772127275793771,0.4099524963999312,0.16989137355313239,0.03484094498344888,0.24038153912079327,-0.13113578791660765,0.11601858363019059,1.0,0.12831859758996703,0.09876430038185698,0.4023152743295,0.06983677861984279,0.13091725179466054,0.1577912752481075,0.20579308430377508,0.18251169830403408,0.1779336793525055,0.1468984191280176,0.10082037871849744,0.027182912941009923,0.3450749628312105,0.12724798754124816,0.09344234574905014,0.2407925979485934,-0.02637895977259987,0.005453118099708577,-0.10309558570728683,-0.031794043947706754,0.18496589039419492,0.07352343675422367,0.13990126986937457,-0.030293114544645085,0.044770140751080406,0.12660622040968883,0.08249972669396981,0.26830706954192035,-0.02516067940597408,0.19841444022479354,0.0231966504955505,-0.06406679804484061,-0.04739895205723757,0.13447889986454828,0.27669048420294023,0.14497671022173303,0.1129081439517671,0.23694930199601888,0.5553923313121798,0.2399558916414454,-0.07515033910823514,0.01805919426762721,0.05100252442290133,0.07133366049184131,0.12963353467904315,0.40149729383460286,0.13867637632245636,0.22967473297667468,0.07105523863103713,0.17980144772066511,0.15875792962295301,-0.0631667616746222,-0.01884417741197805,0.14310560249579524,0.2949069919890059,0.09282417963222814,0.17767957143059718,0.4610834352710075,0.19360092015873123,0.18598600936830909,0.15654314169611003,0.13609746972210346,0.08899300092183435,0.10597812353592587,-0.06484833224727792,0.13143403163035638,0.18759036387591788,0.15568339915865056,0.06178582429908759,0.2216246352747925,0.17775685076132983,0.242938607059383
Postcentral_L,0.17417411956966117,0.04281275055130991,0.22154942675634878,-0.4089706765460558,0.35720107079782265,0.26416322748064913,-0.12499072461094592,-0.2081612125367181,-0.4441464576999503,-0.26268107304491084,-0.4140857237424345,0.12036967105316386,-0.04746052078877717,0.030689904406969514,-0.3320234840237094,0.25130777009367394,0.032800383985866495,0.22223078924117334,0.08744511580559146,0.7829909622079696,0.36383710175479805,0.32437781967306806,0.12831859758996703,1.0,-0.3530734794341495,-0.09022928922168394,0.017253095030407083,0.17659756270053384,0.09684344476562053,0.04168457762199647,-0.33633726248762724,-0.13321752748064425,-0.11817842576859658,0.18709821805128551,0.2669261898795519,-0.06390627804290461,-0.4119029888508171,0.19602580878065104,0.28376781154459574,0.2543118030460938,0.3419775941951327,0.2661153064561363,-0.18764286119225884,-0.2674994023109868,-0.07213580966072905,-0.06794507076820279,0.2763929564008717,0.22764741769154886,0.07772962275742723,0.0575194916218016,-0.08690234340790638,0.3254624952338832,-0.04967173163990857,0.298617217301955,0.30173578032974746,0.20340807961593338,-0.3762687773971057,-0.3001934853272056,0.2066518158890965,-0.39612417989360527,-0.31256469735017456,-0.13409570812890118,0.12554931646683917,0.11143753520883119,0.17083993392149024,-0.025980362530185593,-0.20337323869376212,0.17366373044879976,0.1767987966639206,-0.4621727341258996,0.01394982147739582,0.1703534213673748,-0.29245083482614437,-0.1592941907954765,0.19289691074942925,0.10905719980968953,-0.3505310143214187,0.5310316077532166,-0.44945369300240656,-0.3379016653887067,0.2435366004888262,-0.24117932377593881,-0.14856514967595955,-0.23187141818310197,0.18396484645830874,0.27661998902571355,-0.35579930201085946,0.24354324556413323,0.23790859027720693,-0.24118257484854547,-0.07738161208838756,-0.281326373335251,0.023277062080624005,-0.19522644115748783,0.23970924397259044
