,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,LC_L,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,N_Acc_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_R,Olfactory_L,ACC_sup_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_R,Thal_LGN_L,Hippocampus_L,Thal_PuL_R,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_R,Heschl_L,Thal_LGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuA_L,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L
Vermis_8,0.2476572088686336,0.2214327970766446,0.31905631361198944,0.10420025137646019,-0.1017074916293708,0.19554555861476866,-0.09759889895325698,-0.17191807186514377,0.10305376038428768,0.01114294139686451,1.0,-0.28380540797506726,0.1035721268038825,0.17699610242670488,0.7152655917617787,-0.025681294026676914,0.08532148328739755,0.30049329993053664,0.04935430012471504,0.29405527404326726,0.05439837247393611,0.25965226110028106,0.2039163083185349,0.4278774297186928,0.3292469472539677,-0.07613497352199583,-0.3289825969865969,-0.2345988577250544,0.20746393944004068,0.3414565651682251,0.02491184726053258,0.30948432943021176,-0.27004649301606404,-0.028645575774338832,0.30255684575303804,0.7107927135771193,-0.12744064156847576,-0.10534757519185052,-0.4035175512587464,-0.2377902487753726,0.3310830903504134,0.12667384697649414,0.3190398080158634,-0.01453344186313962,0.07679613418957965,0.34440235092443505,-0.26114747003984706,0.1817556118277127,0.041965504863540906,0.1665594131135261,0.30230764907057495,0.49957084457967005,0.12005099406300983,0.1026361744365983,-0.30378084273033373,0.04277362045406403,-0.3152584586925133,0.5528424790090268,0.3268100817121634,0.29460420271896204,0.18030368507825464,0.01546103648935759,-0.4735188055377223,0.3656050957424444,0.04636336009366486,-0.20300760439534835,0.36241073735746276,0.09120329293852165,0.11355462237222551,0.0012840612580479454,0.22663805511872545,0.16943243349767967,-0.21352192344869186,-0.11878014037014817,0.2539350345268518,0.2579893783761538,0.4648348928207384,0.4992251217873057,0.18445939461454777,0.17526073428223796,0.18359716493507341,-0.32050023908848785,0.31048894276474065,0.11182661164116951,-0.00849805469123197,0.09118919632276454,-0.027574115732825536,0.20305704290098847,0.17838615048347675,0.14711853145961656,0.3415243382889267,-0.23986925230080586,0.6658238564739524,0.18956627759073744,0.37383556395724427,0.19047405816510396,-0.2863859395828888,0.2482487397830467,0.36227646657047424,0.10706539398252234,-0.2539480705628891,0.4146542044704851,0.7645125214773855,0.40363618210643526,0.134927730025042
Thal_AV_L,-0.2481653651638113,-0.15644262062057163,-0.023894794936331582,-0.07785835373618936,-0.22491127200239064,-0.29610397969996854,0.055657355126058114,-0.010879363841097793,0.005842211265012841,-0.2007263894899522,-0.28380540797506726,1.0,-0.0684670134859193,0.1889032689756277,-0.10728789923646893,-0.06565871188377399,-0.287495776401339,-0.1501697195409904,0.07293661957839716,0.034873282710264596,0.20220589317998575,-0.13457580100214822,-0.22697812576116028,-0.022121534350750857,-0.13391247823825037,0.05052911448589626,-0.20538882569101932,0.02779858030133309,0.16026487939795547,0.17550165243257518,-0.3998693643644241,-0.38554011263182997,-0.012356500370001553,0.05271818296541488,0.10645648394650034,0.10728071435615133,0.12235996794675766,-0.057026835538242476,0.625827287243326,0.0827589440286027,-0.13249046216793506,-0.17050618021156355,-0.2756028032347521,-0.08732844783922981,-0.08831813850483554,-0.17090012251910872,0.0353050846533694,-0.10275122799479279,-0.2011754198097576,0.13067891821928337,0.18415812687483393,0.005955118072355814,-0.2912009924358955,0.2875264313997856,-0.30298125008870297,0.1524080145284043,-0.005448340318843548,0.06249043312011382,-0.08708894169672883,0.23803360809554377,-0.13767363898346116,-0.0528648556403772,0.2809326692748794,0.023493794115756892,-0.15326759915631938,-0.05961206948520021,-0.08648122284967201,0.19275370911756284,0.13884379625182436,-0.044848389439537346,-0.24461857113571941,-0.34129286459843194,-0.05524305047492572,0.24150775993436838,-0.3371589655440294,-0.08654704816461145,-0.0864017026628984,-0.15479330770681826,0.23764902550141323,-0.19297369323966634,0.1304175221863812,-0.04685343525283121,-0.44482901321621243,-0.22040736162823724,-0.022321754701037255,0.21540918640618872,-0.28831979484037035,0.16366702486985518,-0.2899926695879536,0.32626694488358227,-0.06494354851953515,0.0055875528340198904,-0.04582284379769788,0.13641041671749737,-0.09240861083294259,0.2769415831193812,0.009715227059439118,-0.10104563494268469,-0.0915496340668025,-0.23758142601958945,-0.021352699469947875,-0.022681093854675954,-0.07389237437946682,-0.11698353997212324,-0.1458259699763626
Thal_MGN_L,0.495440776780285,0.29526748388713914,0.3655118911982522,0.12845098495861915,0.41680655775930614,0.36097942237690034,0.23132207530971358,0.18905831777380971,0.25845841238496875,0.5049200746963327,0.1035721268038825,-0.0684670134859193,1.0,-0.00938055469262108,0.1328409467560973,0.1617143930209943,0.5088475750797564,0.5453253196328697,0.5605631137034638,0.5942651418179647,0.21806487856771611,0.21323666525867027,0.5322416731309529,0.4126626568124178,-0.050294716317636746,0.4479952705291042,0.10538694892125257,0.1945177222605146,0.11496442844676746,-0.02195566104551421,0.21907054894218414,0.3722487937481978,0.17654948140170598,0.3321187820758262,0.5278566530703028,0.2738070786497725,0.2936143831057448,0.20210122521213228,0.13535034499722254,0.23771229509367986,0.4532070780978975,0.620121964072098,0.309297373289429,0.30515481851734105,0.48492097674827356,0.32133465712836884,0.2591335530918318,0.20554191633253935,0.5478609931023429,-0.10801915606952567,0.4791734569253075,0.3093653008797323,0.4890867468302367,0.04418561293915072,0.16637029482615626,0.4594573430395452,0.14188116504040213,0.04421735080598845,0.2374698420674919,0.06915079535158293,0.4975533140073294,0.3303686660731497,-0.08862379890144191,0.30125574287130125,0.5745145944311527,0.13248813258556577,0.40293165149245447,0.27413917090415313,0.4181618153436619,0.2902218257954916,0.49426289272255836,0.40325292387074485,0.12461136213337876,0.6368664976911155,0.32614283244335,0.05545527838845229,0.5286630839418917,0.3359120251731449,0.015975453035587978,0.439774895808057,0.28771285917189693,0.4310981630890289,0.2562154014654185,0.4094429881452225,0.21856373800569223,0.4446803441640878,0.2520241883398183,0.024912098806799177,0.6600264652547887,0.23569847964224092,0.3358520527054818,0.19414116384763094,0.20734345167840687,0.30893888094037164,0.40794900488085084,0.31952860615991246,0.20411756364586314,0.4028101030563737,0.24439451994428904,0.33454445707348984,0.22406102621728935,0.31083755816776526,-0.04789582845314006,0.553281133962984,0.6176323434551547
Paracentral_Lobule_R,-0.1109338417803169,0.16942629576922194,-0.21216700761094923,-0.15159137060696976,-0.442899590483809,-0.05392436496606179,0.2049044734887401,-0.0773249852621846,0.06211371770923061,-0.26702104330870263,0.17699610242670488,0.1889032689756277,-0.00938055469262108,1.0,-0.0210431687163987,-0.5230648206022557,-0.40029950266078357,0.012825909366617311,0.20788104919120748,0.500386884114617,0.21932797456251849,-0.39898720605244464,-0.5302247856575716,0.6598662017748264,0.013123318716749972,-0.0716062190370298,-0.6284552327101499,0.02543509103058942,0.7491262549913404,0.7142881746277534,-0.06834051420239079,-0.010390981924605596,-0.10167384565652376,-0.21607960460530667,0.5245474593233951,0.393245234707953,-0.11813428080746813,0.08775577496772095,-0.06163988705422874,-0.5038284881177617,-0.06436555728062703,-0.2010530346759977,0.12309088219737094,-0.1144217702228713,-0.04441846612719096,-0.190685403291449,-0.06607285954188948,-0.05680771876423435,-0.43395366177724554,0.6747666024479555,0.18982644491143175,-0.1511094379882085,-0.2960929008592371,0.4819951491671701,-0.4166024540702249,-0.14614324642319462,-0.30614485328899416,0.3187868296912675,0.03528078130150963,0.810662144200441,-0.22701287350431057,-0.08923578846519543,-0.06441994399950642,0.12409364215271146,-0.15456014088082443,-0.6855080903604314,-0.14228296184097414,0.035201194709032296,0.2912808467283201,-0.5808949572883122,-0.3293772496915236,-0.3969701860348554,-0.6824775100703753,-0.021891761733835557,-0.26753282946940626,0.18852291446539896,0.34439715662067294,-0.314190697363658,0.8581536156411516,-0.37321704297025843,0.6093117171439432,-0.35451426474414316,-0.05787526594938355,-0.46483613167326815,0.034980528779847725,0.09886088016214395,-0.6597864290646748,-0.03194629613554211,-0.20519439136828985,-0.18194420370889702,0.2738808009874554,-0.016212208360992703,0.44939604340427275,0.06189209750968485,0.06911084702393892,0.7493383799448939,-0.00045189745959895654,0.3006180172996408,-0.07831947260148453,-0.5650942514345187,-0.09636919711031262,-0.03618483455716498,0.3954034525525009,0.257991853398259,-0.04253029189828254
Vermis_9,0.27643265716926135,0.24649723210579105,0.5884492230675604,0.2648691750474276,0.0683611368727818,0.16513508491102333,-0.10060086224992316,-0.12856038355820548,0.1970590000686867,0.11130738563253567,0.7152655917617787,-0.10728789923646893,0.1328409467560973,-0.0210431687163987,1.0,0.25604192955122373,0.14040350532273316,0.3421131576756153,0.021455123513441445,0.23499018741592337,0.18300883545272215,0.3148965570457669,0.2934000701323174,0.22679363416344558,0.3532329845779026,-0.08013983484116212,-0.23513938260846773,-0.2752033359858641,0.04391160836237358,0.2949696742344275,-0.023563046808965062,0.31632041422983476,-0.26792075703859103,0.05627072245411987,0.2695746499375181,0.6585223190227714,-0.017719791857138827,-0.23634491815160935,-0.21568430503717254,-0.05461925601250438,0.31993745344351743,0.145066680921425,0.10585196350882645,-0.0494466971316363,0.04154345271304334,0.3676745794601673,-0.2567847999124231,-0.03154936684062976,0.11057413518541588,-0.010610558596896075,0.21990816668300509,0.700544308313549,0.14332153090046656,0.2620707746026491,-0.43227115461293153,0.012773704048978072,-0.37189367444224014,0.6303125872438975,0.2996113404047214,0.19577602004543876,0.2548526569827466,0.19102334443943209,-0.5959051204278336,0.15991632854469434,0.14692794762793715,-0.10681329575391402,0.4402177243599959,-0.018950303151065013,0.2645197669732929,0.19100688198681293,0.35068144608894225,0.21061303248301996,-0.05161796703119929,-0.04427917935798415,0.3450385754425145,-0.002312871232984804,0.3393892443071378,0.7118572120366359,0.01847153278709171,0.2562782272030748,0.09545972146617279,-0.30749618113803645,0.2090106721021386,0.32461462547571796,-0.030634932930312837,0.10388132624675446,0.08874703065346674,-0.010844896971931329,0.17380081949308293,0.2386590462833055,0.48091289471376836,-0.2545985381889745,0.6409460729407752,0.10750502019885122,0.2177276737086823,0.14651143260426236,-0.2612886403797901,0.11645441273323122,0.45084151178503773,0.4350726377249301,-0.234784647779986,0.5399817880242098,0.7335549629666847,0.3496586499339919,0.07051991138137687
Amygdala_R,0.19935595361325154,0.027383207945414656,0.34859747557480797,0.6428832833130554,0.6885380192768973,0.4179077387072666,-0.3527871993979149,-0.13538396370721104,-0.07265933571476495,0.4389202364775696,-0.025681294026676914,-0.06565871188377399,0.1617143930209943,-0.5230648206022557,0.25604192955122373,1.0,0.5070676012081684,0.13483395086898495,-0.03352271540162051,-0.21498469638399528,-0.19583376834931315,0.48006564013547626,0.5727312821069285,-0.5068833602232771,0.01889516468010552,0.2218769571218408,0.6732484100483646,-0.293976582069467,-0.6006278588790601,-0.5478097193784106,0.08552574473530736,0.08391916889844728,-0.13813422773273237,0.26019005961760777,-0.12871150539803633,-0.19633970664542394,0.15668858813299383,-0.23896427120245559,0.3132665981481544,0.5277908079064615,0.29906278408396336,0.3910832481647553,-0.11054802609399977,0.32325607877318424,0.24074293333069535,0.42164998363206824,-0.14154251650175928,-0.07108622369284423,0.5210581201889607,-0.5816125067642294,-0.04751862706270874,0.5083405212777271,0.3250624210752899,-0.27862486904332023,0.27636804394641473,0.24575577482174102,0.3542982264908378,-0.04390550801419209,-0.03901834692440868,-0.5009908805374195,0.529403151397352,0.14862002989028777,0.007758557280939246,-0.10360542865284093,0.41282642381592827,0.7665774078508293,0.37187207706604547,0.06518241476004433,0.10996221332846723,0.6577670378906518,0.4696188440006598,0.5046279860705042,0.6749910419488053,0.228839652884669,0.3218883362548739,-0.1973229324713983,-0.14397487265299694,0.6483683247706008,-0.6605832415389368,0.35465839592284465,-0.5301512127502778,0.5522757586473387,0.13392407596878794,0.7193562838712281,-0.2185239468508596,-0.2125330618183717,0.6630624160557448,0.02128322555210861,0.3243631534083937,0.3418511247492046,0.004785202362923319,-0.24786939583492038,-0.07359309726454033,0.204054790732366,0.18052892741664173,-0.31223073268601814,-0.1873115189678234,-0.018468799951487272,0.0692721869716838,0.8206382592182625,-0.09512385264594246,0.16177071299197945,-0.16599440572274157,-0.08131375518506086,0.09533823742340335
Temporal_Sup_L,0.5101887048935165,0.05610227601607257,0.3810429236336472,0.35186342284218597,0.5531347405716214,0.5007622722990047,0.0717609737317941,0.21212396621833318,0.09863687242714624,0.6102249115056633,0.08532148328739755,-0.287495776401339,0.5088475750797564,-0.40029950266078357,0.14040350532273316,0.5070676012081684,1.0,0.33551860325754107,0.27371336784906314,0.15717225495893739,-0.08337536959617639,0.4167877125508818,0.7917882401815848,0.05146984353119434,-0.22613269639491976,0.39301300164525654,0.5431829949608117,0.07368557723906331,-0.29258695236700133,-0.44854832230601316,0.3825725629183183,0.5475909236956252,0.19626108346801618,0.5067615947672861,0.15691562032965806,-0.02602207079385284,0.18000197221640227,-0.01421279369798782,0.08270079649494487,0.43762998803078723,0.33335575818155483,0.5545649149145262,0.3567195768031737,0.4208802285383574,0.49414872519781344,0.44281232742709026,0.21172459412773276,0.35417286275543564,0.7010643822382973,-0.5067452133206732,0.32571826460920383,0.4067725663568594,0.5462612047654276,-0.4237496943321309,0.3475613201442272,0.4462853925866145,0.24495098514283703,-0.1478718441598327,0.08466190362974822,-0.4602659436867929,0.6283313028204742,0.5534199956631468,-0.004628533943659277,0.19037028264538491,0.6631251754662374,0.46795040487245043,0.37035080263446546,0.19855436263779966,0.2662802478222717,0.49346041859791917,0.49147540958413277,0.522791091614945,0.5066952994259576,0.4958290119916525,0.7216140122401277,-0.010838024149766215,0.29454486437891597,0.5608005084667876,-0.553087719625189,0.4956451427305942,-0.2354701261330731,0.6789995704552625,0.35651668867080394,0.7428362382996315,0.2099655336384793,0.09037790222041563,0.6276314459038689,0.014030806709445955,0.7756378527696266,0.2965634139995094,0.28389070956486295,0.16040939266839047,-0.09702512045633338,0.30731500487068836,0.5586955425090813,-0.08351447336212177,0.12054750687366236,0.1895934561886579,0.19025068718067617,0.6703749264612088,0.19230868129377623,0.19204379403742342,-0.16570630450139012,0.3946609175240208,0.5689017234162642
ACC_sup_L,0.635226187382739,0.4579958119394216,0.509464198929881,0.2276218804530277,0.5030156950749205,0.5445109686755196,-0.1528593949364974,-0.21956122671507172,0.26944728462470885,0.454159213555994,0.30049329993053664,-0.1501697195409904,0.5453253196328697,0.012825909366617311,0.3421131576756153,0.13483395086898495,0.33551860325754107,1.0,0.7176016682571541,0.72612574715544,0.19611752631326917,0.37489457323302494,0.5977353162877557,0.4255998787851031,0.14629079698307387,0.6456861695945751,0.003315047661518523,-0.2351152920156897,-0.02529558079872625,0.1595318460155779,-0.0018791340059396457,0.31703102509289666,-0.2283861902719383,0.29153337407884683,0.7290955480826987,0.5307159807786186,0.4254933295695027,0.0013709954726885958,0.016715859449053228,0.09872394018790613,0.845195005015269,0.7724278306312782,0.47345997189998945,0.21586205726783622,0.5898429439740033,0.6626767535458601,-0.199464769829347,0.2681759960450637,0.7195295264173193,-0.18707419546891377,0.533277090912734,0.422428853923782,0.816927414015035,0.11982728707610532,0.07354146205606016,0.5870491238228239,0.057837488109252065,0.19964014442339845,0.3051024022852694,0.30832853702631347,0.5118470645264313,0.038427017470064745,-0.12730558180435625,0.4651520539760499,0.5436711854563546,0.12550398599209384,0.7952750137580311,0.23785011660864722,0.39905876696729453,0.21457251974928848,0.851680059536651,0.7446291368511235,0.0582994271962292,0.4312554741765594,0.11870559100603817,0.10689213706396632,0.6481202674760066,0.5303161162028882,0.07661058438939769,0.8032745276386485,0.2938069941383455,0.2492836707352209,0.5575201498140984,0.3434300017085586,-0.12232133129545526,0.5603155835018143,0.2410660769113007,0.14616151771530744,0.5528197016533813,0.2697213209145463,0.22378766643568115,-0.2464445043075333,0.5004230717609752,0.4769707401625721,0.45426698154005224,0.4832919407127999,-0.2414757873694736,0.6576277740322135,0.1661943058011431,0.3566773758325636,-0.1935159068242609,0.43503316431211425,0.23893938534347775,0.7571804828957905,0.7592713082271805
Thal_MDm_L,0.28329026469650576,0.48669993768839714,0.25166902727621027,0.1193168561878872,0.37295406952758353,0.5267507148976174,-0.03769109175787959,-0.07434541608947756,0.11398835958717628,0.3910186066714895,0.04935430012471504,0.07293661957839716,0.5605631137034638,0.20788104919120748,0.021455123513441445,-0.03352271540162051,0.27371336784906314,0.7176016682571541,1.0,0.7477431281904233,0.1919361123746139,0.3088485706083321,0.4110669099333986,0.45672340521006577,-0.03873074679244068,0.6575703295899941,-0.013138260551775267,-0.0940207990364669,0.07601319301975262,0.14930764525795895,0.009964400523988587,0.167159253844122,-0.08142735172077199,0.28771521435261294,0.7385631967364973,0.33458417683988373,0.4100859198788855,0.040556126553705614,0.15553034670693755,0.07780573596024666,0.6005495043218954,0.6065641289082588,0.49641739561685855,0.3318612202050824,0.6226230158300773,0.4862041745340489,-0.029757557947194372,0.14350366859684652,0.5336497890311126,-0.07221286483824273,0.47989968786953846,0.15465717575552837,0.6012309643011712,0.06293740327353696,0.1328854905483952,0.5415345347544973,0.22237432529742027,0.10464112548204703,-0.0857460921854641,0.32676954091167004,0.47106831400681204,-0.026259517562433114,0.0673872235167633,0.4397625956273965,0.3938835758159846,0.02264833663853841,0.5714732699219067,0.3151642270593684,0.4669036596667673,0.07990818877600893,0.5124041391423118,0.46456414649360056,0.02116707639645743,0.6153306845258578,0.001205698962032034,0.28060743732151233,0.573918906737019,0.20487970855318113,0.1940943569633593,0.5471507606292901,0.37079252730514545,0.3873380447567616,0.4392937851102327,0.1764246444724876,-0.06736314895409559,0.5466832777663878,0.09503640145568998,0.21017306708795971,0.4399584023619985,0.08147572085907605,0.08948620077495487,-0.09359593206270225,0.34353107957643964,0.48824073389238054,0.48991130281697337,0.5746696512181828,-0.0733826011708627,0.7057349122543013,0.07027586942827714,0.12155706694107304,-0.06324913384679964,0.05165485835964062,-0.016823532242029753,0.6706913577479195,0.7678135856452646
Precentral_L,0.42888959507362084,0.4181146131885972,0.3316318320791256,0.012647220162733598,0.13113096290485154,0.34075693587951583,0.23950590899567742,0.0663452015174746,0.35705354920345445,0.30885970745495767,0.29405527404326726,0.034873282710264596,0.5942651418179647,0.500386884114617,0.23499018741592337,-0.21498469638399528,0.15717225495893739,0.72612574715544,0.7477431281904233,1.0,0.3301478147150749,0.06727680683106496,0.2450677835056381,0.8317393045042012,0.009881093331938822,0.5190195670376495,-0.3311935496724148,0.08060040014936241,0.491299812290251,0.4526448209137639,0.14661197005450533,0.34423215479085456,0.02199265039280256,0.22897775597524442,0.9222485068099487,0.641949815185434,0.2912093273788108,0.21281050929584555,0.033126369902094624,-0.1325933575368572,0.5502263649738459,0.557582553747527,0.4326281491252144,0.18854226951340514,0.4735697713879291,0.3308009956459033,0.07538426514983655,0.20455342669465018,0.3503367858150241,0.2324995576335817,0.5786634717368138,0.2622098938351172,0.46010933323597847,0.37420499940624286,-0.14295731897822983,0.4341239888322158,-0.06554004099286803,0.37136630119759106,0.30210455124407715,0.6068853666025844,0.3623652767656678,0.19243631381456217,-0.09423738582898382,0.45635910896538445,0.40776960347368174,-0.2886765895982865,0.4764583522689047,0.3882102094609201,0.5283962031361132,-0.10559188539973845,0.40536111422071064,0.296788227133028,-0.3273956880420453,0.5046643141830034,0.08843530636789398,0.1466571026283552,0.78387259756731,0.19894825905770383,0.5493842550390081,0.37266696893815277,0.6267750263072515,0.11253526076065831,0.29496801011851254,0.05591154008893992,0.1692413565628719,0.5986522955961322,-0.1506036073376512,0.07461494098215248,0.461713152510783,0.15481575897129904,0.42811694614064627,0.05712540072999095,0.6002194878093212,0.4657784831588383,0.4091388595717578,0.801451361635474,0.06644041651582573,0.6287515771488097,0.17702863968846008,-0.019136778462280405,0.06551823954444802,0.36602867690141755,0.3600653369767225,0.7882596725640201,0.6751176008476247
LC_L,0.02549565472275614,0.26609921044390283,0.4989016973904974,-0.021268286422767936,-0.07547551399157883,-0.12414237011104515,0.08928338901856196,-0.028766384138154848,0.14815609431244747,0.15430644437221458,0.05439837247393611,0.20220589317998575,0.21806487856771611,0.21932797456251849,0.18300883545272215,-0.19583376834931315,-0.08337536959617639,0.19611752631326917,0.1919361123746139,0.3301478147150749,1.0,0.21145489186591224,-0.06701526692865267,0.29914333274415555,0.05253603471462865,0.09101665817018201,-0.357666431044126,0.009196047847520828,0.2150586847559389,0.3988438494823206,-0.04798986747994094,0.14207403596889817,-0.06396060837966584,0.4050568989721964,0.384419646635498,0.30689323664831814,0.4137528941761984,0.007326034634491728,0.16756543979022798,0.336024445559511,0.14873715455350794,0.15740078724853282,-0.22584840027647704,-0.26614458732066665,0.0660114790515494,-0.08967661298959918,-0.03643333600047992,-0.21336704297777812,0.0012665296737503933,0.26507647007279433,-0.03288347080048379,0.17099042089417893,0.07853295771193397,0.4489562785478761,-0.18397777193619058,-0.10444767817159858,-0.061534449420829584,0.05744662248978596,0.3344256259579125,0.3684857363441174,0.11294996907242373,0.18424823066286422,-0.1574528598145991,-0.1331871710882219,0.1682670069634029,-0.2360649241689848,0.06107163759204946,0.11086528154630342,0.28019529772590435,0.23091011520646393,0.14785495645160757,-0.011996609954251506,-0.09053047978516117,0.07062706473228175,-0.12239836644528775,-0.3565070626644845,0.19386274417361857,0.0736028472479253,0.3222156508643218,0.05992579911422625,0.2561936873836918,-0.19555507638931446,-0.15022835042570765,-0.137631778787474,0.01793559224193941,0.3799428319697654,-0.3130454512153578,-0.07024699349378503,-0.1158697538993334,0.1263333185725788,0.07844090526621632,-0.0026341091599333373,0.3112443568727638,0.195348279014888,-0.04165746453530488,0.40102347240694347,-0.04239205123458273,-0.07644296596416236,0.07122658387282609,-0.10367402097786546,-0.051666303387165956,0.4461818393864341,0.25453129773731814,0.25585867318842703,0.0013448228103373385
