,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,LC_L,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,N_Acc_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_R,Olfactory_L
Vermis_8,0.2476572088686336,0.2214327970766446,0.31905631361198944,0.10420025137646019,-0.1017074916293708,0.19554555861476866,-0.09759889895325698,-0.17191807186514377,0.10305376038428768,0.01114294139686451,1.0,-0.28380540797506726,0.1035721268038825,0.17699610242670488,0.7152655917617787,-0.025681294026676914,0.08532148328739755,0.30049329993053664,0.04935430012471504,0.29405527404326726,0.05439837247393611,0.25965226110028106,0.2039163083185349,0.4278774297186928,0.3292469472539677,-0.07613497352199583,-0.3289825969865969,-0.2345988577250544,0.20746393944004068,0.3414565651682251,0.02491184726053258,0.30948432943021176,-0.27004649301606404,-0.028645575774338832,0.30255684575303804,0.7107927135771193,-0.12744064156847576,-0.10534757519185052,-0.4035175512587464,-0.2377902487753726,0.3310830903504134,0.12667384697649414,0.3190398080158634,-0.01453344186313962,0.07679613418957965,0.34440235092443505,-0.26114747003984706,0.1817556118277127,0.041965504863540906,0.1665594131135261,0.30230764907057495,0.49957084457967005,0.12005099406300983,0.1026361744365983,-0.30378084273033373,0.04277362045406403,-0.3152584586925133,0.5528424790090268,0.3268100817121634,0.29460420271896204,0.18030368507825464,0.01546103648935759,-0.4735188055377223,0.3656050957424444,0.04636336009366486,-0.20300760439534835,0.36241073735746276,0.09120329293852165,0.11355462237222551,0.0012840612580479454
Thal_AV_L,-0.2481653651638113,-0.15644262062057163,-0.023894794936331582,-0.07785835373618936,-0.22491127200239064,-0.29610397969996854,0.055657355126058114,-0.010879363841097793,0.005842211265012841,-0.2007263894899522,-0.28380540797506726,1.0,-0.0684670134859193,0.1889032689756277,-0.10728789923646893,-0.06565871188377399,-0.287495776401339,-0.1501697195409904,0.07293661957839716,0.034873282710264596,0.20220589317998575,-0.13457580100214822,-0.22697812576116028,-0.022121534350750857,-0.13391247823825037,0.05052911448589626,-0.20538882569101932,0.02779858030133309,0.16026487939795547,0.17550165243257518,-0.3998693643644241,-0.38554011263182997,-0.012356500370001553,0.05271818296541488,0.10645648394650034,0.10728071435615133,0.12235996794675766,-0.057026835538242476,0.625827287243326,0.0827589440286027,-0.13249046216793506,-0.17050618021156355,-0.2756028032347521,-0.08732844783922981,-0.08831813850483554,-0.17090012251910872,0.0353050846533694,-0.10275122799479279,-0.2011754198097576,0.13067891821928337,0.18415812687483393,0.005955118072355814,-0.2912009924358955,0.2875264313997856,-0.30298125008870297,0.1524080145284043,-0.005448340318843548,0.06249043312011382,-0.08708894169672883,0.23803360809554377,-0.13767363898346116,-0.0528648556403772,0.2809326692748794,0.023493794115756892,-0.15326759915631938,-0.05961206948520021,-0.08648122284967201,0.19275370911756284,0.13884379625182436,-0.044848389439537346
Thal_MGN_L,0.495440776780285,0.29526748388713914,0.3655118911982522,0.12845098495861915,0.41680655775930614,0.36097942237690034,0.23132207530971358,0.18905831777380971,0.25845841238496875,0.5049200746963327,0.1035721268038825,-0.0684670134859193,1.0,-0.00938055469262108,0.1328409467560973,0.1617143930209943,0.5088475750797564,0.5453253196328697,0.5605631137034638,0.5942651418179647,0.21806487856771611,0.21323666525867027,0.5322416731309529,0.4126626568124178,-0.050294716317636746,0.4479952705291042,0.10538694892125257,0.1945177222605146,0.11496442844676746,-0.02195566104551421,0.21907054894218414,0.3722487937481978,0.17654948140170598,0.3321187820758262,0.5278566530703028,0.2738070786497725,0.2936143831057448,0.20210122521213228,0.13535034499722254,0.23771229509367986,0.4532070780978975,0.620121964072098,0.309297373289429,0.30515481851734105,0.48492097674827356,0.32133465712836884,0.2591335530918318,0.20554191633253935,0.5478609931023429,-0.10801915606952567,0.4791734569253075,0.3093653008797323,0.4890867468302367,0.04418561293915072,0.16637029482615626,0.4594573430395452,0.14188116504040213,0.04421735080598845,0.2374698420674919,0.06915079535158293,0.4975533140073294,0.3303686660731497,-0.08862379890144191,0.30125574287130125,0.5745145944311527,0.13248813258556577,0.40293165149245447,0.27413917090415313,0.4181618153436619,0.2902218257954916
Paracentral_Lobule_R,-0.1109338417803169,0.16942629576922194,-0.21216700761094923,-0.15159137060696976,-0.442899590483809,-0.05392436496606179,0.2049044734887401,-0.0773249852621846,0.06211371770923061,-0.26702104330870263,0.17699610242670488,0.1889032689756277,-0.00938055469262108,1.0,-0.0210431687163987,-0.5230648206022557,-0.40029950266078357,0.012825909366617311,0.20788104919120748,0.500386884114617,0.21932797456251849,-0.39898720605244464,-0.5302247856575716,0.6598662017748264,0.013123318716749972,-0.0716062190370298,-0.6284552327101499,0.02543509103058942,0.7491262549913404,0.7142881746277534,-0.06834051420239079,-0.010390981924605596,-0.10167384565652376,-0.21607960460530667,0.5245474593233951,0.393245234707953,-0.11813428080746813,0.08775577496772095,-0.06163988705422874,-0.5038284881177617,-0.06436555728062703,-0.2010530346759977,0.12309088219737094,-0.1144217702228713,-0.04441846612719096,-0.190685403291449,-0.06607285954188948,-0.05680771876423435,-0.43395366177724554,0.6747666024479555,0.18982644491143175,-0.1511094379882085,-0.2960929008592371,0.4819951491671701,-0.4166024540702249,-0.14614324642319462,-0.30614485328899416,0.3187868296912675,0.03528078130150963,0.810662144200441,-0.22701287350431057,-0.08923578846519543,-0.06441994399950642,0.12409364215271146,-0.15456014088082443,-0.6855080903604314,-0.14228296184097414,0.035201194709032296,0.2912808467283201,-0.5808949572883122
Vermis_9,0.27643265716926135,0.24649723210579105,0.5884492230675604,0.2648691750474276,0.0683611368727818,0.16513508491102333,-0.10060086224992316,-0.12856038355820548,0.1970590000686867,0.11130738563253567,0.7152655917617787,-0.10728789923646893,0.1328409467560973,-0.0210431687163987,1.0,0.25604192955122373,0.14040350532273316,0.3421131576756153,0.021455123513441445,0.23499018741592337,0.18300883545272215,0.3148965570457669,0.2934000701323174,0.22679363416344558,0.3532329845779026,-0.08013983484116212,-0.23513938260846773,-0.2752033359858641,0.04391160836237358,0.2949696742344275,-0.023563046808965062,0.31632041422983476,-0.26792075703859103,0.05627072245411987,0.2695746499375181,0.6585223190227714,-0.017719791857138827,-0.23634491815160935,-0.21568430503717254,-0.05461925601250438,0.31993745344351743,0.145066680921425,0.10585196350882645,-0.0494466971316363,0.04154345271304334,0.3676745794601673,-0.2567847999124231,-0.03154936684062976,0.11057413518541588,-0.010610558596896075,0.21990816668300509,0.700544308313549,0.14332153090046656,0.2620707746026491,-0.43227115461293153,0.012773704048978072,-0.37189367444224014,0.6303125872438975,0.2996113404047214,0.19577602004543876,0.2548526569827466,0.19102334443943209,-0.5959051204278336,0.15991632854469434,0.14692794762793715,-0.10681329575391402,0.4402177243599959,-0.018950303151065013,0.2645197669732929,0.19100688198681293
Amygdala_R,0.19935595361325154,0.027383207945414656,0.34859747557480797,0.6428832833130554,0.6885380192768973,0.4179077387072666,-0.3527871993979149,-0.13538396370721104,-0.07265933571476495,0.4389202364775696,-0.025681294026676914,-0.06565871188377399,0.1617143930209943,-0.5230648206022557,0.25604192955122373,1.0,0.5070676012081684,0.13483395086898495,-0.03352271540162051,-0.21498469638399528,-0.19583376834931315,0.48006564013547626,0.5727312821069285,-0.5068833602232771,0.01889516468010552,0.2218769571218408,0.6732484100483646,-0.293976582069467,-0.6006278588790601,-0.5478097193784106,0.08552574473530736,0.08391916889844728,-0.13813422773273237,0.26019005961760777,-0.12871150539803633,-0.19633970664542394,0.15668858813299383,-0.23896427120245559,0.3132665981481544,0.5277908079064615,0.29906278408396336,0.3910832481647553,-0.11054802609399977,0.32325607877318424,0.24074293333069535,0.42164998363206824,-0.14154251650175928,-0.07108622369284423,0.5210581201889607,-0.5816125067642294,-0.04751862706270874,0.5083405212777271,0.3250624210752899,-0.27862486904332023,0.27636804394641473,0.24575577482174102,0.3542982264908378,-0.04390550801419209,-0.03901834692440868,-0.5009908805374195,0.529403151397352,0.14862002989028777,0.007758557280939246,-0.10360542865284093,0.41282642381592827,0.7665774078508293,0.37187207706604547,0.06518241476004433,0.10996221332846723,0.6577670378906518
Temporal_Sup_L,0.5101887048935165,0.05610227601607257,0.3810429236336472,0.35186342284218597,0.5531347405716214,0.5007622722990047,0.0717609737317941,0.21212396621833318,0.09863687242714624,0.6102249115056633,0.08532148328739755,-0.287495776401339,0.5088475750797564,-0.40029950266078357,0.14040350532273316,0.5070676012081684,1.0,0.33551860325754107,0.27371336784906314,0.15717225495893739,-0.08337536959617639,0.4167877125508818,0.7917882401815848,0.05146984353119434,-0.22613269639491976,0.39301300164525654,0.5431829949608117,0.07368557723906331,-0.29258695236700133,-0.44854832230601316,0.3825725629183183,0.5475909236956252,0.19626108346801618,0.5067615947672861,0.15691562032965806,-0.02602207079385284,0.18000197221640227,-0.01421279369798782,0.08270079649494487,0.43762998803078723,0.33335575818155483,0.5545649149145262,0.3567195768031737,0.4208802285383574,0.49414872519781344,0.44281232742709026,0.21172459412773276,0.35417286275543564,0.7010643822382973,-0.5067452133206732,0.32571826460920383,0.4067725663568594,0.5462612047654276,-0.4237496943321309,0.3475613201442272,0.4462853925866145,0.24495098514283703,-0.1478718441598327,0.08466190362974822,-0.4602659436867929,0.6283313028204742,0.5534199956631468,-0.004628533943659277,0.19037028264538491,0.6631251754662374,0.46795040487245043,0.37035080263446546,0.19855436263779966,0.2662802478222717,0.49346041859791917
ACC_sup_L,0.635226187382739,0.4579958119394216,0.509464198929881,0.2276218804530277,0.5030156950749205,0.5445109686755196,-0.1528593949364974,-0.21956122671507172,0.26944728462470885,0.454159213555994,0.30049329993053664,-0.1501697195409904,0.5453253196328697,0.012825909366617311,0.3421131576756153,0.13483395086898495,0.33551860325754107,1.0,0.7176016682571541,0.72612574715544,0.19611752631326917,0.37489457323302494,0.5977353162877557,0.4255998787851031,0.14629079698307387,0.6456861695945751,0.003315047661518523,-0.2351152920156897,-0.02529558079872625,0.1595318460155779,-0.0018791340059396457,0.31703102509289666,-0.2283861902719383,0.29153337407884683,0.7290955480826987,0.5307159807786186,0.4254933295695027,0.0013709954726885958,0.016715859449053228,0.09872394018790613,0.845195005015269,0.7724278306312782,0.47345997189998945,0.21586205726783622,0.5898429439740033,0.6626767535458601,-0.199464769829347,0.2681759960450637,0.7195295264173193,-0.18707419546891377,0.533277090912734,0.422428853923782,0.816927414015035,0.11982728707610532,0.07354146205606016,0.5870491238228239,0.057837488109252065,0.19964014442339845,0.3051024022852694,0.30832853702631347,0.5118470645264313,0.038427017470064745,-0.12730558180435625,0.4651520539760499,0.5436711854563546,0.12550398599209384,0.7952750137580311,0.23785011660864722,0.39905876696729453,0.21457251974928848
Thal_MDm_L,0.28329026469650576,0.48669993768839714,0.25166902727621027,0.1193168561878872,0.37295406952758353,0.5267507148976174,-0.03769109175787959,-0.07434541608947756,0.11398835958717628,0.3910186066714895,0.04935430012471504,0.07293661957839716,0.5605631137034638,0.20788104919120748,0.021455123513441445,-0.03352271540162051,0.27371336784906314,0.7176016682571541,1.0,0.7477431281904233,0.1919361123746139,0.3088485706083321,0.4110669099333986,0.45672340521006577,-0.03873074679244068,0.6575703295899941,-0.013138260551775267,-0.0940207990364669,0.07601319301975262,0.14930764525795895,0.009964400523988587,0.167159253844122,-0.08142735172077199,0.28771521435261294,0.7385631967364973,0.33458417683988373,0.4100859198788855,0.040556126553705614,0.15553034670693755,0.07780573596024666,0.6005495043218954,0.6065641289082588,0.49641739561685855,0.3318612202050824,0.6226230158300773,0.4862041745340489,-0.029757557947194372,0.14350366859684652,0.5336497890311126,-0.07221286483824273,0.47989968786953846,0.15465717575552837,0.6012309643011712,0.06293740327353696,0.1328854905483952,0.5415345347544973,0.22237432529742027,0.10464112548204703,-0.0857460921854641,0.32676954091167004,0.47106831400681204,-0.026259517562433114,0.0673872235167633,0.4397625956273965,0.3938835758159846,0.02264833663853841,0.5714732699219067,0.3151642270593684,0.4669036596667673,0.07990818877600893
Precentral_L,0.42888959507362084,0.4181146131885972,0.3316318320791256,0.012647220162733598,0.13113096290485154,0.34075693587951583,0.23950590899567742,0.0663452015174746,0.35705354920345445,0.30885970745495767,0.29405527404326726,0.034873282710264596,0.5942651418179647,0.500386884114617,0.23499018741592337,-0.21498469638399528,0.15717225495893739,0.72612574715544,0.7477431281904233,1.0,0.3301478147150749,0.06727680683106496,0.2450677835056381,0.8317393045042012,0.009881093331938822,0.5190195670376495,-0.3311935496724148,0.08060040014936241,0.491299812290251,0.4526448209137639,0.14661197005450533,0.34423215479085456,0.02199265039280256,0.22897775597524442,0.9222485068099487,0.641949815185434,0.2912093273788108,0.21281050929584555,0.033126369902094624,-0.1325933575368572,0.5502263649738459,0.557582553747527,0.4326281491252144,0.18854226951340514,0.4735697713879291,0.3308009956459033,0.07538426514983655,0.20455342669465018,0.3503367858150241,0.2324995576335817,0.5786634717368138,0.2622098938351172,0.46010933323597847,0.37420499940624286,-0.14295731897822983,0.4341239888322158,-0.06554004099286803,0.37136630119759106,0.30210455124407715,0.6068853666025844,0.3623652767656678,0.19243631381456217,-0.09423738582898382,0.45635910896538445,0.40776960347368174,-0.2886765895982865,0.4764583522689047,0.3882102094609201,0.5283962031361132,-0.10559188539973845
LC_L,0.02549565472275614,0.26609921044390283,0.4989016973904974,-0.021268286422767936,-0.07547551399157883,-0.12414237011104515,0.08928338901856196,-0.028766384138154848,0.14815609431244747,0.15430644437221458,0.05439837247393611,0.20220589317998575,0.21806487856771611,0.21932797456251849,0.18300883545272215,-0.19583376834931315,-0.08337536959617639,0.19611752631326917,0.1919361123746139,0.3301478147150749,1.0,0.21145489186591224,-0.06701526692865267,0.29914333274415555,0.05253603471462865,0.09101665817018201,-0.357666431044126,0.009196047847520828,0.2150586847559389,0.3988438494823206,-0.04798986747994094,0.14207403596889817,-0.06396060837966584,0.4050568989721964,0.384419646635498,0.30689323664831814,0.4137528941761984,0.007326034634491728,0.16756543979022798,0.336024445559511,0.14873715455350794,0.15740078724853282,-0.22584840027647704,-0.26614458732066665,0.0660114790515494,-0.08967661298959918,-0.03643333600047992,-0.21336704297777812,0.0012665296737503933,0.26507647007279433,-0.03288347080048379,0.17099042089417893,0.07853295771193397,0.4489562785478761,-0.18397777193619058,-0.10444767817159858,-0.061534449420829584,0.05744662248978596,0.3344256259579125,0.3684857363441174,0.11294996907242373,0.18424823066286422,-0.1574528598145991,-0.1331871710882219,0.1682670069634029,-0.2360649241689848,0.06107163759204946,0.11086528154630342,0.28019529772590435,0.23091011520646393
Frontal_Inf_Orb_2_R,0.2032361024463347,0.2848711476955587,0.5481201808591681,0.5055648239827891,0.4510525830226337,0.49091639755396355,-0.464171048402811,-0.2884808884034415,-0.08569939991249798,0.5498045839734659,0.25965226110028106,-0.13457580100214822,0.21323666525867027,-0.39898720605244464,0.3148965570457669,0.48006564013547626,0.4167877125508818,0.37489457323302494,0.3088485706083321,0.06727680683106496,0.21145489186591224,1.0,0.6472229019334164,-0.17455047464997298,0.10054937242535458,0.517651077249054,0.42247506360472437,-0.4273207368412963,-0.4975545043233026,-0.28700566880028,-0.03606382535483412,0.264142950228924,-0.3308023891464797,0.5382301247943518,0.2009114410297563,0.14640464943958,0.43932993319374253,-0.17235454859814192,0.06541163061053279,0.5694499514590917,0.6470993846623442,0.5796286858356107,0.18049756611251921,0.206951488424799,0.4555678164717044,0.6346821065241107,-0.32869792469339976,0.10862661599295818,0.6429218047220577,-0.46273432849434704,0.12096756760000704,0.5206515590181954,0.5697045991294896,-0.3121622496126403,0.29283453482108746,0.3689531785098792,0.4139303129487173,-0.03631895806869931,0.11292309723401663,-0.23347970016305272,0.5686716902484216,0.043498599038471863,-0.04150170211958892,0.16688583434186532,0.4199522621978314,0.5889871113498248,0.6690204175610165,0.21192367763124004,0.19230801847340692,0.7381580058898974
Insula_L,0.6054706056601489,0.1338897484726404,0.5211118010280114,0.30792638248241944,0.6561138797241328,0.5002188839186844,-0.08902726696712623,0.07290657239018881,0.1906742785424398,0.607518484841797,0.2039163083185349,-0.22697812576116028,0.5322416731309529,-0.5302247856575716,0.2934000701323174,0.5727312821069285,0.7917882401815848,0.5977353162877557,0.4110669099333986,0.2450677835056381,-0.06701526692865267,0.6472229019334164,1.0,-0.008500959735737603,0.009454945321806366,0.5275690619362761,0.5008402932102965,-0.049387586392501286,-0.41780047676932874,-0.4820326574314448,0.1849127356796021,0.4330950397749842,0.07726666195864904,0.435507990067238,0.22726341565958638,0.1712034160542882,0.2866350428413982,0.021310913593177466,0.13028852904841567,0.4535050421061673,0.6277936960132848,0.752411800100735,0.4130039415839771,0.45448413343879607,0.5205061985691698,0.6419172483818372,0.07369144732270826,0.36217436336614434,0.8728004868429963,-0.6162346642881846,0.4763052238784546,0.5860363012304449,0.7586970827358248,-0.3516262059933293,0.2978390922676158,0.6651972104412658,0.2836439587782352,-0.0287571600134796,0.22736409602390734,-0.40557575163947707,0.6258239835448277,0.33750281566888685,-0.040467367278924936,0.38579552980832754,0.6566870531467803,0.6205814659708039,0.6912898406945749,0.3315402202752158,0.16557190356559284,0.6379907618779781
Postcentral_L,0.3152481796283319,0.24293836820066725,0.14922883872964612,-0.22408162338638898,-0.2302264597840199,0.0823213343034681,0.45758450600541106,0.20793434611843026,0.350784549536229,0.05320158010586715,0.4278774297186928,-0.022121534350750857,0.4126626568124178,0.6598662017748264,0.22679363416344558,-0.5068833602232771,0.05146984353119434,0.4255998787851031,0.45672340521006577,0.8317393045042012,0.29914333274415555,-0.17455047464997298,-0.008500959735737603,1.0,0.025590334998920806,0.1655265346729221,-0.5711987027138975,0.27793790589021977,0.7691102758303205,0.6312192794867402,0.19459892830543002,0.40051094841525225,0.14478779018287252,0.04660984396266579,0.7291435070319341,0.654561773631369,0.03015497307683964,0.29162376573436605,-0.19231299504262864,-0.360124666266663,0.20959898988610423,0.19928177190347868,0.39883450013454624,0.003705301015308243,0.19568135911845966,0.05137392595069122,0.1937074277956271,0.29089633469239473,-0.011184390062671554,0.5047241645418908,0.49852782471726176,0.12822645185702644,0.10928630359389328,0.41802172427409906,-0.31222550576197566,0.15938751892387581,-0.2771611081695551,0.4176786740792178,0.35282078548995816,0.6690204704901128,0.07876836881668778,0.26460140069870186,-0.2342064950902885,0.4054366485226322,0.17681563311274326,-0.5976850975477832,0.1446395773104864,0.2818884583176724,0.3650138093002015,-0.364366611401289
Vermis_7,-0.01633250067118177,0.11181416768724853,0.03621436747699857,0.005653080416213555,0.012011585175494777,-0.031150985687875707,-0.03811298714684941,-0.0908795276743262,0.18852272326949512,-0.17275130734410865,0.3292469472539677,-0.13391247823825037,-0.050294716317636746,0.013123318716749972,0.3532329845779026,0.01889516468010552,-0.22613269639491976,0.14629079698307387,-0.03873074679244068,0.009881093331938822,0.05253603471462865,0.10054937242535458,0.009454945321806366,0.025590334998920806,1.0,-0.16910590508413192,-0.1807583953991068,-0.08394238343748607,0.023334720158797225,0.12066313280987,-0.18427128759726297,-0.10858103590435521,-0.11922936861555655,-0.1997166390723288,0.0025710307287015394,0.31032852155483137,-0.12330634599717052,0.014931027604846997,-0.28659216870270177,-0.16410089912368253,0.13113674942332715,0.07550554999638377,0.0692875068716598,0.10097608166197572,-0.20256771102480234,0.06466185379166789,-0.1059441765589145,-0.12015760842530161,-0.06573002978895126,0.15748410343997385,-0.044934593500043286,0.1710395516531927,0.07558022222611083,0.07335015534605589,-0.06694688895739433,-0.12786457803408893,-0.175427492443919,0.32539674029871496,0.01485352809609775,0.10082351913199218,-0.0547773076236378,-0.1899487375337331,-0.26997569574132013,0.09715153775645087,-0.2424679253201569,-0.04460924595830842,0.06200131345050262,0.05135800191940814,-0.21301058340778473,0.04594864288533139
Hippocampus_R,0.4620628596450404,0.3065863955872176,0.34330399441855747,0.48243176413747874,0.4744632543269208,0.6439063900695254,-0.2763333011567274,-0.25372589490312064,0.001540636356132713,0.6482005762815257,-0.07613497352199583,0.05052911448589626,0.4479952705291042,-0.0716062190370298,-0.08013983484116212,0.2218769571218408,0.39301300164525654,0.6456861695945751,0.6575703295899941,0.5190195670376495,0.09101665817018201,0.517651077249054,0.5275690619362761,0.1655265346729221,-0.16910590508413192,1.0,0.39436359434670326,-0.28304224974091596,-0.19481034690679247,-0.1321372961712881,-0.02165780908591761,0.20716504956281614,-0.22810951586707875,0.5434162378859987,0.6149705342649376,0.12934208372422284,0.5415160193568922,0.02894203313187044,0.2890968564592698,0.38322227738883424,0.7693381600898861,0.7718651683191724,0.36666845884340954,0.2752319092647466,0.7243834486977666,0.6794141186767356,-0.19935970364113878,0.27847578035360726,0.7757789873575641,-0.341446026383937,0.41504325953315363,0.2450342624159909,0.7404430825364017,-0.16657238884862824,0.4037503798962625,0.7462821892965543,0.5314443066075686,-0.11105642745679664,0.13797112181881863,0.08002392002946171,0.6622943651374539,0.10249765337665827,0.262837729531313,0.32915613797487997,0.6547498261535679,0.440964335477193,0.712140306275975,0.35802277684888545,0.49273888808258043,0.3630988774342426
Cerebellum_10_R,0.1550795408129599,-0.026384358710823133,0.04578478365676472,0.5608920078174019,0.5159316534975901,0.46401511373044396,-0.35153618634674455,-0.06437045619196874,-0.23748413521149106,0.5182755693674582,-0.3289825969865969,-0.20538882569101932,0.10538694892125257,-0.6284552327101499,-0.23513938260846773,0.6732484100483646,0.5431829949608117,0.003315047661518523,-0.013138260551775267,-0.3311935496724148,-0.357666431044126,0.42247506360472437,0.5008402932102965,-0.5711987027138975,-0.1807583953991068,0.39436359434670326,1.0,-0.21832496507925736,-0.7397637988141323,-0.7844632784194349,0.10719029209787212,0.04542552999716683,-0.015810568418434517,0.39919318164176953,-0.24806110610824517,-0.5378506505117546,0.14310702872587364,-0.11903300328264901,0.19346982371577837,0.5238030562709715,0.22757999839052134,0.3693991270269032,0.07483915159134134,0.34071603092768127,0.3550964346490796,0.42027562362394466,-0.05083346202402068,0.11573798056088866,0.5644916517684705,-0.7131740866432472,-0.09845627766261751,0.03255776213456911,0.396032373826885,-0.7118523049896074,0.6579363014747522,0.33820658568218587,0.4867250136968704,-0.4598034719068014,-0.26476916025080344,-0.7041540251364072,0.49619278521645427,0.1347478112843304,0.34424680277479813,-0.11790230326311407,0.42466634023797256,0.8013214370658385,0.2561600716397461,0.016784466542932943,-0.045040011665679634,0.5643888539095046
Parietal_Sup_L,-0.08778822792697022,-0.34558932167472833,-0.2791539043700145,-0.6308195302603415,-0.1583527812221988,-0.5521410397913505,0.9123475834199777,0.8926985794356836,0.4531797564686235,-0.24099624122993896,-0.2345988577250544,0.02779858030133309,0.1945177222605146,0.02543509103058942,-0.2752033359858641,-0.293976582069467,0.07368557723906331,-0.2351152920156897,-0.0940207990364669,0.08060040014936241,0.009196047847520828,-0.4273207368412963,-0.049387586392501286,0.27793790589021977,-0.08394238343748607,-0.28304224974091596,-0.21832496507925736,1.0,0.4958310127741736,-0.0772638248554459,0.378034803151946,0.20385731912380783,0.9042740693177631,-0.1216105928221574,-0.17771770647952373,-0.12940300394068976,-0.17646201213095658,0.6037606231034633,-0.027520525089642194,-0.13521769774323472,-0.5153903905287346,-0.0800964343763026,-0.03940547538953011,0.22023223728511188,-0.3209303768002174,-0.6252021235602492,0.9212999842552901,0.18560052085550643,-0.18579138922549998,0.22993858569997344,0.06361491111448354,-0.2229136560494782,-0.19283453748056625,0.09566578884735333,0.0140889638331869,-0.10174339660984384,-0.043932263974153986,-0.014311472340988101,0.05224289813834635,-0.18140762315658304,-0.22060623871690369,0.458497306424569,0.047011530731328646,-0.01298792505558351,-0.14496583679220892,-0.23351976809023972,-0.5613590514708129,0.3454338574925582,-0.285163670576452,-0.22738759707837156
Precuneus_L,-0.01720054376380524,-0.06983809906296927,-0.19008312476312572,-0.3858176931614387,-0.4729449398061395,-0.29440736663986944,0.6676425963675108,0.3407695707283004,0.3239857638930428,-0.3088238420625851,0.20746393944004068,0.16026487939795547,0.11496442844676746,0.7491262549913404,0.04391160836237358,-0.6006278588790601,-0.29258695236700133,-0.02529558079872625,0.07601319301975262,0.491299812290251,0.2150586847559389,-0.4975545043233026,-0.41780047676932874,0.7691102758303205,0.023334720158797225,-0.19481034690679247,-0.7397637988141323,0.4958310127741736,1.0,0.720167640333909,0.14032238079109594,0.15925780709727796,0.3036797259415976,-0.31281221023237493,0.3867773515917655,0.42897671220186817,-0.21219995628878788,0.3600470083112839,-0.13213011656554868,-0.5555829174825335,-0.25687182739687003,-0.20805083281126083,0.06793105125930546,-0.11058964016060384,-0.18251024541033173,-0.41372465854117296,0.3439573384939123,0.061234142939725865,-0.44513241157596184,0.7357375874138582,0.2536954291704196,-0.05063964484848551,-0.3522133739871449,0.6065649337721181,-0.49304093009161526,-0.13924859473651482,-0.31675796086770447,0.4040463152334102,0.2544027333812275,0.6677532665551738,-0.275580543257373,0.22366132670204336,-0.1741093686850433,0.17125631357831994,-0.15301415890887882,-0.7335930573140276,-0.299173962354316,0.15732957996619815,0.19297096508312808,-0.606342803725675
SupraMarginal_R,-0.033123103661823104,0.2756275814936654,0.07484740734609518,-0.13260071558016573,-0.4057140844645054,-0.07371065304232849,0.14285307423938562,-0.21388839591175435,0.06805082270397064,-0.220825573867377,0.3414565651682251,0.17550165243257518,-0.02195566104551421,0.7142881746277534,0.2949696742344275,-0.5478097193784106,-0.44854832230601316,0.1595318460155779,0.14930764525795895,0.4526448209137639,0.3988438494823206,-0.28700566880028,-0.4820326574314448,0.6312192794867402,0.12066313280987,-0.1321372961712881,-0.7844632784194349,-0.0772638248554459,0.720167640333909,1.0,-0.142329694178299,0.026102162394414284,-0.2806658867098144,-0.21137189701569867,0.5126929958248538,0.5595193519740327,-0.07094995823764741,-0.04511318534859806,-0.18633085734680227,-0.48203379320276246,0.01597967214305048,-0.23179935835009047,0.01627151659613831,-0.38774538172474693,-0.08634785218473527,-0.10211317972355967,-0.23532853565516654,-0.18129744541453688,-0.4379141654265356,0.7548830485746143,0.14407263398727238,0.019079192580170774,-0.2805591694233282,0.7118189867114919,-0.6048516956157558,-0.2203213873144834,-0.40534810093805707,0.5279472648514204,0.2122159700599235,0.9052098856700149,-0.23916821473669236,-0.08534254636862228,-0.30286134538024156,0.09354559770094047,-0.15895730989728762,-0.7708691632949208,-0.012409559337979695,-0.137380614378724,0.364857370360032,-0.4852208918551561
