,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Raphe_M,Temporal_Mid_R,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VPL_R,Temporal_Inf_L,Vermis_1_2,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,ACC_sub_R,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,N_Acc_R,Hippocampus_L,Thal_MDl_L,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R
Cerebellum_10_R,0.5517514604432139,0.5357430248825844,0.631141730773448,0.5981225690695201,-0.19006335320252482,0.4021483378936628,-0.062132191727582255,0.19678964977772598,0.3707136274037873,0.28648832818056486,0.003817595352073322,0.4874492304119395,0.14021229297398127,0.3975477027414881,-0.004629795004731096,-0.015438536055599425,0.3835804775535028,0.5328023522482204,0.35768191410360006,0.4210653086263441,-0.11359715097616613,0.49476077741061264,0.5631194893139745,0.21554959995340253,-0.27852581943240196,0.5441512721217624,1.0,0.0707988927394655,0.38584051736406916,0.29777777224737156,0.5313817781811084,-0.012603502757979146,0.08221256674971185,0.4672789505027007,0.5246464861521902,0.48429381033697966,0.47971159868333807,0.6322147312692705,0.5446189882591592,0.22517115969328663,0.204312461139747,0.26251713379446145,0.2778190071400989,0.43142223614577,0.17976084274497028,0.3918079027297504,0.4692345763494859,0.2646133121241708,0.5663731510947346,0.4889332155457891,0.5893852507282197,0.5099722142551366,-0.09588706269773728,0.4685773552579226,0.009814355253201481,0.4367367885698489,-0.09332186023493456,0.4351182348038989,0.8501800518275662,0.30292103416507715,0.556454660115609,0.4180125055767135,0.015274764900923105,0.27915913477591203,0.4968275670125901,0.36216899774568506,0.46413266861637015,0.40811355843677555,0.15699611799736124,0.5810960771593281,0.2892112451147691,0.2854152346277998,0.13441693867935806,0.4592461538694845,0.36112984378637814,0.2492747895049915,0.2977885121009138,-0.47234081387692767,0.5674733360595001,0.5287370063117537,0.3541966658361059,0.5397458843197688,0.08531819609830651,0.43931726483195765,0.22328432301390336
Parietal_Sup_L,0.29680835958940277,0.15362709248709197,-0.06949014177561182,0.41851724168120963,-0.019543667673118787,0.0630997705560042,0.49917389444662896,0.14097112334027453,0.3970956270009757,0.20536696843784524,0.08799366203183817,0.24117444624117804,0.20480063693495107,0.6020952639252235,0.5031689495940719,0.02804003023060788,0.42041083674037644,-0.004736140201113246,0.2794337612030444,0.561520162598278,0.18320748393272718,0.03439865401948135,0.03670105352225375,0.8472434488795824,0.008518109294704757,0.37075723123426907,0.0707988927394655,1.0,0.6540980626956079,0.6156223573834669,0.2290282679277468,0.08348981272725743,0.6111643927466885,0.3432694679550175,0.46203503142156543,0.12594040551342325,0.4329686283093066,0.40360759783128,0.4478327521930755,0.38063452542701615,-0.09164803679701865,0.4419859866523168,0.2379839233074366,0.3906392274946922,0.6463662537116538,0.17127532618545496,0.1747856008930964,0.7389510948759066,0.04742180372261158,0.23113021476841686,0.32039724849643764,0.3116915912163849,0.0027099275060618595,0.03270044532875669,0.0013086866462905379,0.5415851387830979,0.03514152768931559,0.6689000374074416,-0.03901916772116072,0.3751737682035386,0.19257172886803844,0.25160240579527654,0.08608056500419968,0.09414354040304104,0.440707863720561,0.45208277437197375,0.2953482254049045,0.006126320346181525,0.11063711750508386,0.30456356310956034,0.018330653000403586,0.3669431149044752,0.15029922945916596,0.26844112518296437,0.3218169281920903,-0.14479857392232884,0.6885139515129092,0.17697173836988947,0.12315515573569336,0.285424122759545,0.37986159923624746,0.487522313457884,0.3671610394085382,0.19773656616056218,-0.04147003774411985
Precuneus_L,0.4191617234806972,0.4060970924823196,0.21851316451299785,0.6373865820155957,-0.3066192800920254,0.20552259835992287,0.7222359221229632,0.13350919346532814,0.4068862491579835,0.1487158152562231,0.13181512720221328,0.35875153261583675,0.1586565661447191,0.8140109469773718,0.4210066816646305,-0.1746200071421069,0.6166169142883334,0.0048926529542490755,0.3270793430494845,0.8239609210867045,0.2403340861410644,0.22605428544255127,0.44395531284043166,0.8085348309588759,-0.03847390231785555,0.4171984123961352,0.38584051736406916,0.6540980626956079,1.0,0.6832775210246386,0.6113232143728676,0.05007729204499597,0.8127677315325779,0.3120019758782852,0.7955260446952256,0.41973707144305583,0.6562630407755321,0.6676161586573046,0.5677887354029405,0.5412343697249486,0.15375451981248503,0.42864008907469975,0.3499193014452066,0.6678431555880182,0.8324529997715506,0.2404835708204907,0.2627003681170661,0.6931954499938179,0.2248026675606293,0.26008247868140383,0.5475479371310515,0.3916973858458599,-0.023281739438676875,0.16813912419437407,0.1477729748397253,0.5065629483423132,-0.005147183031175411,0.8937238713350545,0.18120588493870193,0.7457940301916907,0.29748519537722834,0.2908311222658581,-0.03335446154326071,0.30055593966781136,0.7004703267710107,0.4061011339663004,0.26891348522499603,0.02126843361623627,0.3301756996931218,0.536533026201452,0.3504763377066342,0.8022758953753368,0.3763862337351627,0.5398497950325383,0.7187417379281948,0.13034746575197664,0.859339855988137,0.08318312658977292,0.19769704926769302,0.3351629376631872,0.43123245582097575,0.5904114789963083,0.6224196534969126,0.26214378525175813,-0.03736356819287007
SupraMarginal_R,0.4791995901253542,0.49002587658350377,0.16593277835720427,0.7631023589996917,-0.3815591050460972,0.3066559152960696,0.35512734983729266,0.18543027026127062,0.48222815635362226,0.28160020802692054,0.16995312159716602,0.45267456097042974,0.1479484043690603,0.647791508988961,0.5158203720625517,0.0560782448411087,0.637798880278676,0.18649858645930925,0.44083953230361456,0.6410035533702553,0.4168762098437891,0.10785945711053846,0.4566605492683086,0.6373931451771168,-0.006893307668943127,0.5234759079680898,0.29777777224737156,0.6156223573834669,0.6832775210246386,1.0,0.5348085672313614,0.09911438670377842,0.4956647872840045,0.3765876664520542,0.6729227365967188,0.4621100356010071,0.5619781248863808,0.6805180163857449,0.6498020853251808,0.5923370918337122,0.003680871198885135,0.5338630824256637,0.41301743452475187,0.7060613602460556,0.567220155600251,0.3481846530316295,0.44651050428940253,0.8725900981679529,0.23327816703046014,0.39808687463238446,0.6081347399990997,0.522484856643835,-0.0587818154226927,0.29430483423802795,0.1349011965812881,0.5971536558364616,0.04363234731571726,0.7838773670201407,0.2529667158210854,0.47427345420208705,0.46109511666168035,0.41093287617546215,0.11970695329477295,0.30097523512523444,0.779208858053807,0.517190821167729,0.4817414073070223,0.17172523811769638,0.3233360145419384,0.6152961101221367,0.2542004632003529,0.4712756752766268,0.2886999107882168,0.5677745690469964,0.6993376501223059,-0.057982780415364366,0.7072830335581681,0.11328473831911422,0.25981836662382124,0.4960496565241646,0.5906045461355449,0.7192080982714939,0.2999454486749894,0.44473300592060466,0.01393146739025673
Vermis_6,0.5419784974304023,0.46852168718620957,0.3483685754800631,0.6508060331353688,-0.5381406850532534,0.21983718080065365,0.1966908286496621,0.2922976970842952,0.6502099545285545,0.12792564868995027,0.36585298897971974,0.47704339109914884,0.05214897052568465,0.7280465406067151,0.4504337263248458,-0.12289813104805251,0.7311403345926684,0.27561008855236785,0.2684339085334289,0.6251419187259406,0.1934910920625713,0.22667593849627662,0.65928289869751,0.4132360068755063,-0.14689307972252202,0.3522325579934722,0.5313817781811084,0.2290282679277468,0.6113232143728676,0.5348085672313614,1.0,0.12816085922321743,0.36612349732518107,0.3916982888844808,0.6877736910321933,0.6334977695687268,0.6534969263806147,0.624579472049387,0.377645374073512,0.5062603717908509,0.19654852789189553,0.3906930886467816,0.42074245387227904,0.6059663130405758,0.5122117696839893,0.3962704221665408,0.47149338196565327,0.45850859258996307,0.4096279911747118,0.42021129390344775,0.5372822680814366,0.463101377059344,0.05474283402070801,0.4112454959070278,0.3807712070689769,0.6594574779046762,-0.06966075380729461,0.6147102915261459,0.3251373808635415,0.7041998977339617,0.4335506464263941,0.3466468488779272,-0.00840436063601964,0.3224184781418362,0.6644737548332463,0.5047928939516412,0.3507034372848082,0.20474994741669447,0.3310912192365708,0.4652359986020319,0.32702106052606195,0.49531219095384105,0.4499159096584089,0.6298465401647705,0.575625992732838,0.16971773815719482,0.5891593798044586,-0.09110570994766184,0.4859779196465163,0.41606516498904716,0.5086063691337558,0.5369918973237388,0.2604668036778021,0.39370717622902013,0.05939880138730899
ACC_sub_L,0.1710881687863599,0.06688161022522553,0.09010174885067868,0.1267144418063344,-0.08348684426613596,0.13739464050585143,0.019780382445480277,0.11621607507067576,0.1353192487368018,0.24064705871088538,-0.016223431212131982,0.16437228396891537,-0.3065975649631364,0.05813119667200237,-0.11324093779424596,-0.3607002824319944,0.04778098621331018,0.09970609920943313,-0.11767140137030918,0.08010733585496564,0.29104933964088625,0.030772531642493682,0.2231257296365594,0.0753960521874612,0.012145526031105745,0.12477346875854778,-0.012603502757979146,0.08348981272725743,0.05007729204499597,0.09911438670377842,0.12816085922321743,1.0,0.08468618541772731,0.27451950730260644,0.06297393053349191,0.1839404356886445,0.10157242001310544,0.16204991196458388,0.1337045074223543,0.34728022677837783,0.05765781639962139,0.04894794446355736,0.13923811505053063,0.12791447611521423,-0.01428471513162505,0.036082960867446195,0.27914709383724357,0.10079557568765998,-0.014335588230110836,0.16080307205441977,0.13851706585809173,0.08482812860411798,-0.16924334136022592,0.4418677486477466,0.1667116966468272,0.06640480982705836,-0.32777693715054806,0.06168215343502996,-0.0008341519513925874,0.10439667300810546,-0.014747479786315042,0.2124990823178828,-0.19662964430505883,0.2855173192983603,0.17881757453216535,0.12447671228490244,0.04019855393550734,0.10185241971959953,0.3367190691061862,0.11448476286553172,0.04878096818366972,-0.05097426494310122,0.02851072675834742,0.3999245699091251,0.08331772244621087,-0.05419229676144629,0.11205685016246078,0.07775920216452906,0.28074246819016124,0.08954499947380533,0.30933761028103873,0.15734146843223282,-0.024640072846094672,0.3224754767349612,0.18522860192387133
Occipital_Sup_R,0.13928457893375593,0.08842704076497551,-0.18191882865076947,0.33740741774408034,-0.08094466140913048,0.012515481182472553,0.8879361992131737,0.07973987457337439,0.19528924743335607,-0.03390371506909646,0.11959432372431107,-0.001028528356734709,-0.012804630783695661,0.4983855080820124,0.33829566453880844,-0.2580774870433281,0.3550321682923463,-0.21263840208089838,0.0506669246177927,0.5089926464287177,0.21648524843313882,0.07420475703598456,0.15616685407743158,0.6171237204509297,-0.04581163785289222,0.19148804284141063,0.08221256674971185,0.6111643927466885,0.8127677315325779,0.4956647872840045,0.36612349732518107,0.08468618541772731,1.0,0.10838728964404007,0.418520552304024,0.13959169818980474,0.5730990762884318,0.3145791364253137,0.3086414614611259,0.4487854588011626,0.07493702246283548,0.18187674623528802,0.21314502041310388,0.42910506658563463,0.8243933896678459,0.015158395592399405,0.017964093454813045,0.5433461488692629,-0.01973165919509726,-0.09883363802623073,0.12337366978193255,0.110362558184853,-0.08285742179788273,0.05171675489789746,0.12285713567296389,0.3023992980016702,0.008176107227102318,0.643415259357591,-0.04685848386958929,0.6772149208383879,0.03273624520372265,-0.015453045893273442,-0.06789227898597437,0.19943319959207478,0.3872111622814802,0.23042352950958894,0.03995737065803851,-0.23672633146897007,0.32384149114483635,0.14506856835299412,0.2672641725097865,0.5992709073860346,0.3435532830539173,0.3266144111827997,0.46542975402701176,0.05047459228673492,0.5567657680164554,0.1610720006724999,-0.066605668907243,0.05121225521116998,0.1328793438692728,0.31203305037908685,0.5671318563983997,0.022006292882747493,-0.15956907556133143
ParaHippocampal_L,0.8078408137534563,0.5211015216526741,0.43193976924398986,0.41609878409417894,-0.15253444999216112,0.22765952359927605,0.020281725042165726,0.19015440399273523,0.5954055809304779,0.738209203128432,-0.08268477466198841,0.725508259525234,0.00844889303746821,0.37602858287692675,0.3778801341784763,-0.06891815278243313,0.4148074335806897,0.5498755902290741,0.5860364053242283,0.29106216545111957,0.09829653996208866,0.2293425116274268,0.5598760587991688,0.2542564464395153,-0.2888451354127148,0.745915897555733,0.4672789505027007,0.3432694679550175,0.3120019758782852,0.3765876664520542,0.3916982888844808,0.27451950730260644,0.10838728964404007,1.0,0.33163975105141646,0.3829080585143505,0.24692848860375735,0.5618156183307127,0.6668351617877407,0.45719111450516975,0.005152036865487502,0.6688225630537163,0.468185714801571,0.30070563464200273,0.22461824067622568,0.684678140391855,0.7434069957633197,0.45985365488961666,0.21653410774826345,0.6369492405285451,0.6003544890305444,0.694077028236865,-0.08257643078626459,0.6030347954690236,-0.0004380600226265211,0.6949129265259133,-0.2660833415339141,0.3984319290923283,0.44504792926608,0.3763290954478601,0.6108674630793897,0.6961988539594532,0.10460245935508117,0.178097998273943,0.4115641621380115,0.7854909000033644,0.6188533515407744,0.5135408344475104,0.2242693518639833,0.5900075545416246,-0.05405218256795633,0.30025961246255395,0.22804913218439946,0.6480048260169593,0.34575632261880784,-0.29223513655915156,0.38162048718991887,0.046128357811490925,0.742602006477723,0.72953021754088,0.7040415614557196,0.7108621213712781,0.21529437505646498,0.6316444830377276,0.21887245569257768
Supp_Motor_Area_L,0.4622503455176104,0.5501199785791049,0.4872276335860115,0.7355539048880486,-0.4036260065957374,0.3936039348765732,0.31990754328504034,0.1993775740176034,0.45287777407902075,0.16238039264039175,0.16719713720707274,0.47600725604826305,0.27924748021351503,0.8434731858530852,0.3207994708350109,-0.07553747569824833,0.7577339336251254,0.14728859937441763,0.41302070455563455,0.9335308970438274,0.18179205872391632,0.32037185486443676,0.6283387576405557,0.7649316540021517,0.007492055173902174,0.3941550913672601,0.5246464861521902,0.46203503142156543,0.7955260446952256,0.6729227365967188,0.6877736910321933,0.06297393053349191,0.418520552304024,0.33163975105141646,1.0,0.5998537170943372,0.580309286816299,0.8284546981406179,0.6082059474475096,0.4976516177205944,0.2412261270208732,0.47137027115180824,0.31861902501626244,0.757248881580694,0.5873469495284497,0.32367843306396055,0.379941399407319,0.6460244373862374,0.4373300774428252,0.41033410569071993,0.7634024632169231,0.4682078831729483,0.07543068951476554,0.2275861908099847,0.20135122570525704,0.4890395110070713,-0.018903247349202186,0.8718344394714124,0.3475387077934036,0.5966887233875757,0.3492260726670072,0.41903648930039405,-0.02044428553234077,0.3407992621090287,0.8329906921739128,0.3722499177131933,0.3347581082994047,0.15599115608190636,0.26756388184245944,0.6996722574353695,0.3527339523372452,0.6524222725684584,0.37784784352936546,0.5392990660172554,0.6915885057568485,0.2525820869614148,0.8466557153527433,-0.048452952185977304,0.3278762739108856,0.4376751153673614,0.5000124457950011,0.6282869232642566,0.46045149821432846,0.37407916154757187,0.05528373000883137
Raphe_M,0.5422160793882884,0.4171511405549059,0.4464596920565524,0.5096537814822714,-0.5122836593583511,0.09783071647720762,-0.004906113732121363,0.17572929536447743,0.3858272001687923,0.26822528478924323,0.04122525289121048,0.4927199832511916,-0.03490167042994457,0.5056535778916285,0.22727115516626817,-0.17527134901319177,0.6814913778810358,0.20885072458436896,0.3460051906451494,0.47372356178718594,0.2589511487197832,0.16690026481316347,0.5767206088799196,0.29297583827754475,-0.018208316065454425,0.3403351680103695,0.48429381033697966,0.12594040551342325,0.41973707144305583,0.4621100356010071,0.6334977695687268,0.1839404356886445,0.13959169818980474,0.3829080585143505,0.5998537170943372,1.0,0.4204479879687963,0.5591702119445644,0.32312506905302213,0.34171930022120944,0.20618105331984019,0.45113992492445565,0.17822278591176197,0.5049486261594898,0.314181436619364,0.43171926623442197,0.5269599936863575,0.3338431723835068,0.398129542764571,0.4831088663627499,0.5773368051642772,0.5041794534424376,0.032759748500753166,0.387182626592839,0.20525870794598228,0.43650964028673994,-0.040970796619187386,0.47708983447698877,0.4046488119104745,0.3743041910591253,0.35723403004419746,0.44990419280245336,-0.28946305558146995,0.3351188369938896,0.57262356792283,0.37307887285224717,0.3390162348235866,0.32381068288873555,0.23496507800594796,0.4657973961828747,0.2870998522344518,0.3963437556005727,0.37742490893561503,0.5140525266637034,0.5686982294730758,0.15114850119580472,0.4137011550470212,-0.09787797288818977,0.4336482623523855,0.39705921612785766,0.4794682164935761,0.6021960423686906,0.21713599686040577,0.38483039526164575,0.22641032502669592
Temporal_Mid_R,0.2794180090152061,0.2882658573029551,0.25650663995921613,0.7706326902262739,-0.33148330039573964,0.20327815707318314,0.38459510479025383,0.3625816785408347,0.4946236571151521,0.12813186228682225,0.1816092976582805,0.228040688778282,0.11183481667757453,0.63665157778119,0.30641731532048805,-0.13902513174884754,0.5909024526024266,0.10142105518621153,0.2603525710557861,0.5832030384817918,0.10135088559025601,0.29205078402619467,0.46762160697509936,0.5505301362590644,-0.14051756350704045,0.30471349375298873,0.47971159868333807,0.4329686283093066,0.6562630407755321,0.5619781248863808,0.6534969263806147,0.10157242001310544,0.5730990762884318,0.24692848860375735,0.580309286816299,0.4204479879687963,1.0,0.5027952012145006,0.34593220382780654,0.43406784710244456,0.06004671801833293,0.1861740475151985,0.3999108653357824,0.6697984291069022,0.6189967294680218,0.326528826414075,0.26237156966315495,0.45004351101679635,0.416662860022801,0.23743576942767547,0.349080125920039,0.2547426848590661,-0.04350948216537041,0.2382653080949768,0.03011995012194541,0.5458961897577792,-0.0182858674854601,0.6738307506314551,0.25458670520972565,0.5144597261245276,0.2301789439312177,0.31090113863797075,-0.11870519858714887,0.24360443973262239,0.6358253639275048,0.25141977238561364,0.21266885205179098,0.053605547724427285,0.181349841417661,0.29263707937422734,0.2854456585029534,0.46634833331888237,0.2850034631640506,0.44014348094232236,0.43746949844006777,0.3634685916504953,0.5705836317882081,-0.19345906779623093,0.27397963644592127,0.18169505626641416,0.3059199814143141,0.48150323071464596,0.2702512278409982,0.29187470111614255,0.03135025410864595
Frontal_Mid_2_R,0.6356955938401404,0.6824879822898255,0.6427292292006109,0.8108857917441752,-0.227242696606841,0.5739420466698831,0.22590661002210272,0.2340987717454601,0.5325617492966944,0.41272819705602815,0.0920139111189773,0.6425136803150652,0.14811547641581388,0.6836299415298223,0.29640035753929883,-0.050920841414475275,0.6447851169186867,0.4150368069175444,0.5430068967391861,0.7653879508684784,0.20801511446586377,0.5630657011274524,0.6946727028487805,0.6058556765512326,-0.10153637131629777,0.6488875588851627,0.6322147312692705,0.40360759783128,0.6676161586573046,0.6805180163857449,0.624579472049387,0.16204991196458388,0.3145791364253137,0.5618156183307127,0.8284546981406179,0.5591702119445644,0.5027952012145006,1.0,0.810262410094084,0.5645277139215599,0.22208653940810355,0.5539869346428778,0.44263485986061857,0.802772352849646,0.4193743281227518,0.457586798137791,0.5691779623582609,0.6513341680460693,0.4212566238308048,0.5671386323284416,0.8384515390057213,0.627376134608685,0.003761321356500607,0.5003694357325753,0.16606025146727182,0.5635510829577401,-0.16140271946838988,0.7552258975254591,0.4858646310690904,0.6018270394625661,0.5725050912394908,0.5566369690379072,0.042577225934363826,0.380760873049082,0.8307610363366817,0.5443423962315845,0.5020193957109761,0.34421381584241806,0.36015135720019,0.8361948246555969,0.33214482051872657,0.559280798574,0.28510032169863586,0.6623327166944658,0.6486691842077813,0.17588376536321929,0.7218787204834771,0.02661883360171957,0.5748147478115152,0.6457797974564397,0.6347148964014808,0.7313468367770062,0.374501524291096,0.5568993412304462,0.22293494614504955
Frontal_Sup_2_L,0.666914099960494,0.6266369659795394,0.4725432924147742,0.655141602823831,-0.06489362833908174,0.5526845428970755,0.28657712712533734,0.14386121892274323,0.4975992991256743,0.5416288241875313,0.037184898701442384,0.6455771525625128,0.18504351374156852,0.4733253908091264,0.3643022958144371,0.024635557918890324,0.3775581716721817,0.5042880304846945,0.585578295086858,0.5778505113828863,0.2284733222605393,0.378826585610594,0.5769570614368711,0.4859421619216411,-0.14568100873466122,0.776114255222866,0.5446189882591592,0.4478327521930755,0.5677887354029405,0.6498020853251808,0.377645374073512,0.1337045074223543,0.3086414614611259,0.6668351617877407,0.6082059474475096,0.32312506905302213,0.34593220382780654,0.810262410094084,1.0,0.5069659871576765,0.01097990132042676,0.5780286844418363,0.3896884407788942,0.5765931376132998,0.378705032178728,0.453770623302421,0.5766680038967471,0.6943927281182883,0.2577315728147331,0.515257745199632,0.8335784009939726,0.7041717738626294,-0.09541754179638474,0.5095146523711263,0.02991351163379459,0.5652233017655917,-0.17728617463230462,0.6324752700610453,0.4782122501650433,0.4836383784972558,0.6356880783313974,0.5629240118740193,0.1845180416647085,0.39394118720482624,0.6675529389830215,0.6210967202554732,0.6406520121367945,0.35654030278329996,0.3291445763193564,0.8620771832327817,0.21274204096789565,0.47664937759160314,0.20297959644888083,0.5826562431480341,0.5495300784517583,-0.0819880585671157,0.5972226063408346,0.0995755798142589,0.5299213318201084,0.7254874018811717,0.6120093029334988,0.739111908247815,0.35103902829787237,0.539183191327056,0.20891975486850903
Thal_VPL_R,0.4032247470614588,0.5492607161642485,0.1349607343449692,0.5357216608546002,-0.17445720583357097,0.3818403217962434,0.4158146387560983,0.2929731607128507,0.3764846224475834,0.2573411294832585,0.14409821535710376,0.34200034281158354,-0.027838768803939165,0.4489358018270021,0.27319200094481005,-0.19283691201000583,0.4541756935167034,0.08927233615756755,0.3389991465262548,0.507708508512349,0.545380132400737,0.18168158387709404,0.5347094333806789,0.4671417037998835,-0.07997602325143949,0.35840989302282955,0.22517115969328663,0.38063452542701615,0.5412343697249486,0.5923370918337122,0.5062603717908509,0.34728022677837783,0.4487854588011626,0.45719111450516975,0.4976516177205944,0.34171930022120944,0.43406784710244456,0.5645277139215599,0.5069659871576765,1.0,0.19988546381283726,0.46213087578822276,0.4411389034900487,0.5782194702585307,0.4183014232923291,0.2892931706200052,0.5341211607842512,0.5295174244824621,0.21144943311757475,0.29512223414841515,0.4562532581459757,0.42299712557806124,-0.1287377083991982,0.5245529082938951,0.22718837710830886,0.3921357489053736,-0.17698595822731866,0.5154769681535232,0.1159839522676085,0.5449765646315976,0.3760994496023595,0.36214876764264897,0.16965984819310395,0.28399572663021183,0.6041160696994065,0.40871924952409255,0.42678211126747295,0.053905562312627435,0.6489211996817649,0.4340151147278346,0.08373721648075608,0.47828200784385605,0.3193180553527029,0.7651935975159033,0.6234061583390957,0.056352122005658846,0.5485312750966648,0.1333758353282009,0.2598281759085472,0.3747392100936543,0.5933114730432716,0.5918136176628546,0.27948364556748073,0.6058787660253978,0.10781769033644122
Temporal_Inf_L,-0.10859028319621628,0.06181180358949513,0.18230554973672133,0.08757753409865474,0.17126542956875898,0.10667848219989808,0.10377857767769386,-0.042898674676661114,-0.14846898941157097,0.0337257812060706,-0.09024426584515438,-0.20823995556833022,-0.08168645357575845,0.11551026939966318,-0.25955513386192536,-0.27848779092987724,0.2213085534570044,-0.14331528075442546,-0.014461093341638505,0.22102154671679536,0.11826701204126311,0.4158754902854578,0.25784145135451886,0.08265720282225192,-0.03988548178622595,-0.17385137376891766,0.204312461139747,-0.09164803679701865,0.15375451981248503,0.003680871198885135,0.19654852789189553,0.05765781639962139,0.07493702246283548,0.005152036865487502,0.2412261270208732,0.20618105331984019,0.06004671801833293,0.22208653940810355,0.01097990132042676,0.19988546381283726,1.0,-0.07242032932590106,0.1251161935231224,0.18543972437036052,0.061576981768352086,0.006598584279664242,0.16988321437484377,0.028011886607522376,0.2624503046852189,-0.08290118292979815,0.07369743493216323,-0.1740496999103581,-0.11990681338674697,0.20813764014648894,0.04076544497458717,-0.03957885912178964,0.02115107601782635,0.12584445920373244,0.133807260796805,0.18178915566079246,-0.14066936236475744,-0.11226028649207843,-0.17054637315816804,-0.08561932394723347,0.12809043883008697,-0.061446785059950035,-0.0905826686672505,-0.0848314239182851,0.08701372458228215,0.06630338702169172,-0.0309838572003033,0.11090055121118132,0.22389144465994795,0.1472118452535593,0.07823948712218248,0.4161892303644071,0.10028667573865759,-0.006305234699689933,0.025395453958098186,-0.06797696928046514,-0.083358599566614,0.03234293812316494,0.05015944654980198,0.04508863370966853,-0.009557553383173779
Vermis_1_2,0.6792613091568422,0.5148636409616952,0.2809362660390815,0.43291800058333785,-0.3390771802978106,0.192772890145548,0.10985125867167692,0.08788415039462506,0.5425476200913311,0.5059787046322947,-0.00023845688129764338,0.6733227593876903,0.25854832139320644,0.5440551646806715,0.5738660591471403,0.14753458658528557,0.5173175249465768,0.35616906063170983,0.5703252514444171,0.4440237207621609,0.2383962706442433,0.020839927331855943,0.3814846596380838,0.4382621772514897,-0.07389480070190389,0.6333352423754249,0.26251713379446145,0.4419859866523168,0.42864008907469975,0.5338630824256637,0.3906930886467816,0.04894794446355736,0.18187674623528802,0.6688225630537163,0.47137027115180824,0.45113992492445565,0.1861740475151985,0.5539869346428778,0.5780286844418363,0.46213087578822276,-0.07242032932590106,1.0,0.36858881042438574,0.37245664242396054,0.3597512829751612,0.48409879338217315,0.5316524190298909,0.5233717862112086,0.11258830685039986,0.6245855548023616,0.6081988726470413,0.7105843098228333,0.1182006812402363,0.27066134119270124,0.06763935012203594,0.6373311884707427,-0.030953413297887578,0.5096456672986825,0.22880470455756796,0.4212756646305761,0.5989708603187672,0.584811989795526,0.15098493000802557,0.14021523400419517,0.5073925612887508,0.7181050101745374,0.5835701322283227,0.34585955838060023,0.25973247387248016,0.5862191446266222,0.08446932789374409,0.43059046947529084,0.2727875144998478,0.5455450337606043,0.5107542817964738,-0.3472467832576945,0.5371966222816593,0.14799304451110531,0.48571331370400617,0.6568925014577577,0.6932575936198999,0.7484720688080432,0.3376918081574049,0.5099400152426887,0.13822232516006216
Thal_LP_R,0.3449428455230191,0.5094564840224373,0.16568664111612347,0.4548223636649889,-0.18258609621040459,0.3039941322528916,0.18701227714831245,0.2185428319835961,0.3782207539509961,0.515918121088947,0.00996062347869247,0.3574416413385998,0.015049340046467852,0.36188213486430304,0.254824842103447,-0.04284457859863877,0.33028972361073244,0.22651363758913853,0.5295328678071242,0.35908344222736444,0.2706511086855474,0.21109968614623034,0.470152374700237,0.2775430495989227,-0.30883005121538504,0.38988597768938504,0.2778190071400989,0.2379839233074366,0.3499193014452066,0.41301743452475187,0.42074245387227904,0.13923811505053063,0.21314502041310388,0.468185714801571,0.31861902501626244,0.17822278591176197,0.3999108653357824,0.44263485986061857,0.3896884407788942,0.4411389034900487,0.1251161935231224,0.36858881042438574,1.0,0.4349414022532519,0.2671556382778196,0.5943065744861288,0.5128858521999983,0.36064671146382793,0.1038662650840938,0.24954292927314264,0.3257356114068201,0.20815748364417583,0.03035137419398211,0.43605587961132886,0.07187452342140997,0.42686164718565817,-0.30293335834487584,0.3632654005534562,0.11428897966459216,0.3919259466589102,0.4021151445427938,0.3862499425172648,0.057145948482961575,-0.12489346356787015,0.4245173423452169,0.38210621453294635,0.2653082323109265,0.03984883776027307,0.07047038381344264,0.360641576576663,0.02632073337357571,0.3266885041837259,0.14877166194257757,0.45118236657493016,0.29642746908672224,0.008971654000805337,0.3868641837668501,0.03848724129374597,0.31972035652710523,0.24313529518553922,0.40640103443912357,0.42119795808439264,0.21528438726630572,0.48023204426815647,0.021923680324759783
