,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R
Vermis_8,0.09498495526994626,0.10382194677235311,0.3784704802714818,0.3157531703645706,0.43568377796372576,0.35939721208676173,0.4176500514903562,-0.19838818994351232,0.44325865896499106,0.39844216785757985,1.0,0.03195168469749246,-0.17756714159138995,0.14267617077515915,0.9201332645944116,0.43764410742124227,0.4220100142207575,0.505186561429621,-0.1847983115978286,0.3935797172557002,0.28507459608684144,0.3490585217423964,0.22914571421613705,0.2730427011563235,0.6384877416238959,0.4880838320663835,0.43642958362589074,0.0485231796927801,0.6667067286026798,-0.06777452476041246,0.7250435848303779,0.43100117067317756,-0.11499022459571545,0.5067528004299415,0.23356914298010725,0.5539725751136383,0.4361650651235425,0.5761544400320332,0.48642842866775127,0.34134079792922256,0.1427625967196632,0.5242257388425351,-0.04861444087005742,0.4041654730009809,0.3970612761423268,0.2596614527068826,0.00672764466340574,0.3424852631915701,0.25237964289370834,-0.03786423722255434
Thal_AV_L,0.07603358756717456,0.5020286733647772,0.2642750003283003,0.004503218454292561,-0.2472248606322331,-0.2002309074107183,-0.0014011339118508055,0.22456022660837796,0.18500966290731546,-0.0702823607905649,0.03195168469749246,1.0,0.45742299329429575,-0.02681636176332516,0.0041330887494110576,0.35626655846293165,-0.14841682307466136,0.06966810844731154,0.5131456092375827,-0.1933222815426696,-0.0026036039549923503,0.13733634134060219,0.06047920332303054,-0.13603302933720124,0.22223039210323378,0.37690329609409146,0.019600713675526706,-0.020172362188743596,-0.18228444041841385,0.01236869883591181,-0.03068517187106114,0.24699013517138232,-0.00472611224453853,0.2823389420144367,-0.15218162026736154,0.09657726080870543,0.18710425486861887,0.005193869432859747,-0.22416100654190807,0.10980169176878773,-0.0648379582697883,-0.15841873892271757,0.5820468903707681,-0.1710121291902126,-0.3208064688524289,-0.17248488593613964,0.41167962002136116,-0.1963197500812399,0.0982584343179164,-0.19103225196242163
Thal_LGN_R,0.38996652799620973,0.2623171916970725,0.23832752026451978,0.03144854328118282,-0.16147668759423847,-0.2755306204821251,0.0009921250449766103,0.33584432040190515,0.10423153900081744,-0.22842808637593043,-0.17756714159138995,0.45742299329429575,1.0,-0.1543677434225922,-0.1771812472410991,0.2702602046598803,-0.11072552819693587,0.13848385586391396,0.4255908243720837,-0.2349099655916196,0.10446056663385353,0.1388628247479521,0.025432182845520915,-0.15158744114196265,0.09302370886994438,0.32799954120345104,-0.002646624360063614,0.013060736762605248,-0.1772928997756543,0.13941073610277369,-0.121519986329609,0.10753893666029636,0.17355216855291267,0.2647074897419504,0.06922461079272228,0.07864146395073614,0.2693960088789016,-0.03765380224830752,-0.018472142794410982,-0.01383189335745374,0.11891730734611006,-0.17910804781698048,0.564046927399497,0.00021841144079554165,-0.29325603628905456,-0.19173366630234806,0.31425986511385134,-0.19107008679205148,0.24990461651987098,-0.15585439144965135
Paracentral_Lobule_R,-0.11658280293392621,-0.046918780522675396,-0.10211379493882651,-0.06608168727183023,-0.07503155832546647,0.009171092302954167,-0.12276957884367368,-0.03104702501330489,-0.05883298198780058,-0.027030209343709845,0.14267617077515915,-0.02681636176332516,-0.1543677434225922,1.0,0.09126619892548309,0.01175450472342029,-0.11973662303567006,-0.03344767258468535,-0.004273107443344265,-0.10950171291203518,-0.02651860830694359,-0.11002942139313412,-0.21477784654364512,-0.04690040672324799,0.10786861997150479,-0.07025938917103301,-0.011389425317023581,0.017941416859359544,0.03847145954302999,-0.16195109596386026,0.04448421418080332,-0.010881757894120467,-0.1785318003567005,0.04316270920143244,-0.16284246020077756,0.039111599878739745,-0.08748426229301351,0.08546846201461172,-0.002989177930926018,-0.08247072457789234,-0.1281765965123295,-0.05645920682132702,-0.04168714975001156,-0.06553621928929763,-0.03190228338060702,-0.15065890477373756,-0.16561818434185968,-0.06311864746623815,0.016434295893958947,0.03893772364772417
Vermis_9,0.1435936082693337,0.18678975207530407,0.4233623531449279,0.5014310284186503,0.5465749468867868,0.547441227748753,0.4994353095226195,-0.18753578874246865,0.44498563709752137,0.3152252042828971,0.9201332645944116,0.0041330887494110576,-0.1771812472410991,0.09126619892548309,1.0,0.34956120654498785,0.5852964879234025,0.5066551874412392,-0.1305891065288893,0.5557173647086273,0.20662210278346763,0.4587758384428038,0.40471747833030225,0.41369293727297,0.6465287822219145,0.44480890928076106,0.5888896311855308,0.08383806126336145,0.7303711655775486,0.11725975723620205,0.8226417943176659,0.30258909988003435,-0.05918057341885062,0.43406355729395035,0.3698924589229607,0.5023376911438375,0.4757438071461392,0.70275746325497,0.5022724834590347,0.3285860736110094,0.21765989973153063,0.5748302985658218,-0.050244375098258465,0.4581248364619404,0.4342694375265505,0.48882509121647855,-0.0017619495624815011,0.5179877118692758,0.2244786504213968,-0.03609018421884455
Amygdala_R,0.07641649589462934,0.2720073312731045,0.37709075301532957,0.024793253355747523,0.0253726435841262,-0.08586674107105487,0.1185341560684933,0.14450315620363852,0.42420338461396623,0.2649452708903975,0.43764410742124227,0.35626655846293165,0.2702602046598803,0.01175450472342029,0.34956120654498785,1.0,-0.011966006816811764,0.33889258274724526,0.22303483326764834,-0.013807128993828535,0.38357564957506063,0.22610295609590794,0.09992575909030005,-0.03130228661429368,0.26583184574306246,0.7006761703438169,0.1829183390115039,0.17520740967655046,0.1100075707409317,-0.10739352001587368,0.13664168284962824,0.512546374680726,0.14191312137555714,0.672018530157927,0.04185667371184515,0.3861165521646696,0.4479245107537187,0.11668886945657947,0.190811760892323,0.5786812089028646,0.004863654825360709,0.1248544477995038,0.43634487192016597,0.0764383137019772,0.14560912460714687,-0.08526221680934726,0.3297064270047569,-0.08716530369408727,0.3683635804764314,-0.09805532076113962
Temporal_Sup_L,0.42852371542095935,0.17072651103747916,0.5420437280610158,0.8423815357848025,0.7565906720710098,0.8012609789274204,0.5994338181208837,-0.07040151650945635,0.2567495396653684,0.32879894777533003,0.4220100142207575,-0.14841682307466136,-0.11072552819693587,-0.11973662303567006,0.5852964879234025,-0.011966006816811764,1.0,0.5782576483686435,-0.015367550915785703,0.7911751803149188,0.1925172584031828,0.7359994375645037,0.8004246905918084,0.6515990323592785,0.38969515202708527,0.26183857620847006,0.5704368969116446,0.1271511261524577,0.6428119664724607,0.4523857381393948,0.6241523670509688,0.03218732626959531,-0.011150728284587042,0.21329137531994138,0.5822877803410768,0.3118598117533918,0.4839866220370639,0.7203427799531832,0.4378350547869368,0.24954462714520176,0.5022592621570007,0.637786273180025,-0.049822924011097315,0.5330173124557853,0.4859513621079656,0.8523111591815814,-0.12539288771094811,0.8153002909940332,0.26521851091037413,-0.03965650135354456
ACC_pre_R,0.40021508429147307,0.21526044976133127,0.690425363512128,0.5715935968309249,0.6296800578486207,0.4138089693875506,0.523664097361179,-0.03298667919827772,0.5024239717642867,0.4217598605513335,0.505186561429621,0.06966810844731154,0.13848385586391396,-0.03344767258468535,0.5066551874412392,0.33889258274724526,0.5782576483686435,1.0,-0.007721148437399191,0.473066368874616,0.5100640898489126,0.6712417368876271,0.6169437156276522,0.3407475068482554,0.3877984499200136,0.5649630327799854,0.3700251804222481,0.08828298587186997,0.5832028989371785,0.26886256123377156,0.4073562671177507,0.34360375084643713,0.05708686886768888,0.4741516395552997,0.5908492018820867,0.5030184799785276,0.6972024179825532,0.544021301768583,0.6740794199531261,0.4529145218990611,0.6113786162458116,0.6673776570359852,0.07116335154072917,0.600905595374031,0.5278070854069128,0.5034728386306373,0.022614933107454462,0.4894220600830992,0.3342870037598776,-0.14027362376416844
Thal_Re_L,0.2579671815179693,0.6682822157810744,0.17402719072714493,0.14810581934660935,-0.18345974722373287,-0.0106959686931693,0.11251960952031263,0.4908086227116308,0.15742896071751145,-0.09885367073622665,-0.1847983115978286,0.5131456092375827,0.4255908243720837,-0.004273107443344265,-0.1305891065288893,0.22303483326764834,-0.015367550915785703,-0.007721148437399191,1.0,-0.025979837299286403,0.05231014998981081,0.15076322016235585,0.10164370617990869,0.05444565619479055,0.23639302707786558,0.29680430518003453,0.21801387759407848,0.14049187234979024,-0.18440581275412724,0.0890490290356062,-0.07853770935702047,0.03352457400221865,0.1131816680051327,0.2691804196401912,0.012300209629689137,0.14963718134490098,0.1382731959634958,0.1485060819130252,-0.4346351550404551,0.04934751743957253,-0.023917620713199226,-0.20052925476569325,0.7748199951696624,-0.1944217893370593,-0.3752106736209716,-0.09082968554946232,0.43008734677078675,-0.1546076334692812,0.2824889990384834,-0.195349791789714
Precentral_L,0.20277713154274363,0.056971258697546885,0.31866740070100413,0.5881611606794883,0.6447409375671537,0.7647080564575426,0.599368748358166,-0.09761704200810871,0.40652356633416914,0.20734196874796781,0.3935797172557002,-0.1933222815426696,-0.2349099655916196,-0.10950171291203518,0.5557173647086273,-0.013807128993828535,0.7911751803149188,0.473066368874616,-0.025979837299286403,1.0,0.10123491988435818,0.5649762074127458,0.6108200840012307,0.8735788105800235,0.2952522596579757,0.19594211846515808,0.5026623568314071,0.35597246567350366,0.5816001551158291,0.13891447821032654,0.4788298529250143,-0.03503201109973565,0.07010797906992224,0.25024759283371334,0.6514395872831801,0.25484623685530805,0.39019886707204643,0.6278803933572217,0.399065906998981,0.22066936385239883,0.20737115241616005,0.7209645304213897,-0.029327037743468398,0.27310171682187123,0.509278643282169,0.715914232802556,0.11820732687653605,0.6922665454074105,0.17776788244921327,-0.014419075456663375
Red_N_R,0.39711841578363755,0.08598017285289633,0.3797681915870744,0.18252196757777522,0.23213031886595614,0.07626377481241702,0.37731877285409404,-0.06939176953710831,0.2883925394165361,0.4978045633509952,0.28507459608684144,-0.0026036039549923503,0.10446056663385353,-0.02651860830694359,0.20662210278346763,0.38357564957506063,0.1925172584031828,0.5100640898489126,0.05231014998981081,0.10123491988435818,1.0,0.2576216110286117,0.211293405069057,0.06281736195905215,0.30474078522447445,0.4561614651228894,0.22748051097881455,0.036098496696459606,0.29394753178845495,0.05810737554365969,0.1648822406877656,0.29701923691967413,-0.03767177510581069,0.41478540573559985,0.19917019484991794,0.34283699905396603,0.42500496407873917,0.20671114756920916,0.35004086039656485,0.3575591948301836,0.2885003217164783,0.28641487304943763,0.0884759715705435,0.340963188110895,0.22047410305736612,0.0902616420153061,0.051884555780775526,0.12166145520011022,0.2776906058973429,-0.01156343044440223
Frontal_Inf_Orb_2_R,0.2953860178621368,0.3011795344271777,0.7660204435146104,0.7793841529602606,0.6012926711464499,0.5553270735124294,0.47362473505763397,0.09298267951506003,0.35569459171274315,0.19658350335231428,0.3490585217423964,0.13733634134060219,0.1388628247479521,-0.11002942139313412,0.4587758384428038,0.22610295609590794,0.7359994375645037,0.6712417368876271,0.15076322016235585,0.5649762074127458,0.2576216110286117,1.0,0.7614190250639766,0.4135395178312942,0.32506991411738956,0.4516787575194142,0.5185288755683112,0.12993675003845562,0.4341469647522274,0.3889476522668615,0.4256082741466747,0.24262035078507158,0.09754010543220923,0.32060279909144096,0.44536892704207165,0.23405836430502974,0.6197038804102541,0.5481192242003213,0.34668131006623726,0.3856777525924712,0.5151105513673078,0.460469339073079,0.20663302169406433,0.3902421798014097,0.2966429346059781,0.6361764843419919,0.08195344177627567,0.5547711111766044,0.3050690447235184,-0.15828919641007982
Insula_L,0.30127732958803205,0.3176765701276549,0.5937875654901723,0.8177436969888937,0.6571966521802994,0.6835192610240712,0.5394417801888016,-0.029969784354607634,0.3473765709910322,0.3305246874951274,0.22914571421613705,0.06047920332303054,0.025432182845520915,-0.21477784654364512,0.40471747833030225,0.09992575909030005,0.8004246905918084,0.6169437156276522,0.10164370617990869,0.6108200840012307,0.211293405069057,0.7614190250639766,1.0,0.4636714177315297,0.25662372016091606,0.41001710173687217,0.42361189413936473,0.08279305720156527,0.47963406403178094,0.564800375755442,0.44032926574239295,0.09761282549335193,0.06542938832145324,0.1993955078762141,0.5277299466296083,0.2565918250835034,0.539277054955967,0.5452644614394326,0.4060180383335152,0.4591499165833442,0.552590588481157,0.5037519774169991,0.039729839700792184,0.4170697420949903,0.44974569788021185,0.8429512356965854,0.009046147616612748,0.6516795500235179,0.08775961264071937,-0.1860422977714119
Postcentral_L,0.13713019285215322,0.03336445256816108,0.18620835875355582,0.46151892630536506,0.37274595113963477,0.7111934507447012,0.42253200431684307,-0.14086520673897912,0.36145470437778,0.12858106500106453,0.2730427011563235,-0.13603302933720124,-0.15158744114196265,-0.04690040672324799,0.41369293727297,-0.03130228661429368,0.6515990323592785,0.3407475068482554,0.05444565619479055,0.8735788105800235,0.06281736195905215,0.4135395178312942,0.4636714177315297,1.0,0.2075695491460088,0.19809567073949144,0.32441730587485607,0.3376745013568259,0.4010956871519124,-0.03946788375250446,0.3287760148263484,-0.08203726880332703,0.02791585799694851,0.29692689035623354,0.5371871608215191,0.23947342057425358,0.3149410439895422,0.5136182806340447,0.3051155337720111,0.14892813281639272,0.052926465329394635,0.6004945083069069,0.10631705979398819,0.047235412798093464,0.39000775216953376,0.5366942227619234,0.1875431319029239,0.509032063549985,0.10788053641131018,-0.07072607184009887
Vermis_7,0.4270572780691612,0.3476472510111277,0.37156195150982135,0.36550974394178737,0.32437524527715417,0.30521978941562955,0.6044534231196919,-0.010899549919147263,0.3314183375116011,0.3055909009895481,0.6384877416238959,0.22223039210323378,0.09302370886994438,0.10786861997150479,0.6465287822219145,0.26583184574306246,0.38969515202708527,0.3877984499200136,0.23639302707786558,0.2952522596579757,0.30474078522447445,0.32506991411738956,0.25662372016091606,0.2075695491460088,1.0,0.3513042911901599,0.5579345275715729,0.03359210312864251,0.5664633562201548,0.14144317315155355,0.7313015318630446,0.161156671473063,-0.03210357876524019,0.4204889710032334,0.2747864280204209,0.4355529065438672,0.4243942645147696,0.6425054622784822,0.26392778481223617,0.08611841204360199,0.16528601536603527,0.3209303881556234,0.13142523698293704,0.32682536915527244,-0.067944142240609,0.2294359706084245,0.14881890461236874,0.30173453958358704,0.31851930118138205,-0.09226482497783053
Hippocampus_R,0.23889272070007556,0.33388166381467765,0.5458619212437846,0.27708196310710076,0.2455669983589416,0.18962711754182923,0.2728114871939994,0.017851940332257135,0.6626219245704092,0.42464069035719526,0.4880838320663835,0.37690329609409146,0.32799954120345104,-0.07025938917103301,0.44480890928076106,0.7006761703438169,0.26183857620847006,0.5649630327799854,0.29680430518003453,0.19594211846515808,0.4561614651228894,0.4516787575194142,0.41001710173687217,0.19809567073949144,0.3513042911901599,1.0,0.20772601092477536,0.021189240014749273,0.31139694675293905,-0.09635211455819484,0.3286935807810532,0.552887741590215,-0.09918684940508445,0.7704357571584118,0.18407835755647275,0.5905015832249775,0.7030164958691312,0.33135403078602055,0.3365811482189508,0.5584080807774703,0.19906620683405957,0.39991187515093224,0.4732790777830112,0.2822697483831626,0.2598784630358532,0.1138942283633517,0.27815723216387384,0.05731648165960008,0.2734063907923663,-0.2787926644840351
Cerebellum_10_R,0.30867068730672537,0.2988810211922774,0.44105326537531253,0.5651396733867421,0.4817403208464563,0.4148956612186861,0.595237200794893,0.2031018572503839,0.23595302560318787,0.2156507207240833,0.43642958362589074,0.019600713675526706,-0.002646624360063614,-0.011389425317023581,0.5888896311855308,0.1829183390115039,0.5704368969116446,0.3700251804222481,0.21801387759407848,0.5026623568314071,0.22748051097881455,0.5185288755683112,0.42361189413936473,0.32441730587485607,0.5579345275715729,0.20772601092477536,1.0,0.272062275797481,0.5219719315262582,0.3613492470133698,0.603264572041685,0.02213388507603374,0.1341927414153401,0.23009986594377954,0.4114930915939529,0.2477408738959147,0.4019539040077633,0.6334266318943279,0.1810462292824412,0.2813531655262612,0.28309663865058965,0.26393231279861573,0.11345741257713865,0.35059002842738296,0.17746099307337476,0.4884188045507976,0.1682409048418147,0.5295739717691489,0.4178789047694163,0.04601494039065347
Parietal_Sup_L,0.010787781830539923,0.09490622797009801,0.06948204782482933,0.11009741765674078,0.0887707128476543,0.17878554615125666,0.17606988307302388,0.20983767437333878,0.2142825053757359,-0.0011754882066784425,0.0485231796927801,-0.020172362188743596,0.013060736762605248,0.017941416859359544,0.08383806126336145,0.17520740967655046,0.1271511261524577,0.08828298587186997,0.14049187234979024,0.35597246567350366,0.036098496696459606,0.12993675003845562,0.08279305720156527,0.3376745013568259,0.03359210312864251,0.021189240014749273,0.272062275797481,1.0,0.04236885100127755,-0.07679083906561246,-0.03186433851662571,-0.0036738423044512304,0.38059673131572896,0.2558749021760897,0.20168255380673755,-0.031183387921741464,0.1326853940538187,0.1508295403878254,-0.016949232679562394,0.18434523956028753,-0.09810880130112466,0.12706968973115398,0.2041929039224392,-0.17333101231349432,0.13900681642147694,0.12830791238193603,0.31886500849770805,0.18079016362180994,0.2860746704861662,0.1379151853327689
